filename ,subjectNo ,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,PreIDconfidence ,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,include
ucsd_1,280,vipet5nj3wn,21,Female,Caucasian,Laptop/Computer,704938,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,,80,yes,80,one,1,Present,, ,,yes
ucsd_1,280,vipet5nj3wn,21,Female,Caucasian,Laptop/Computer,704938,2,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_5,,80,yes,80,two,0,Present,, ,,yes
ucsd_1,281,64rovfuw2hjjor,21,Male,Other,Laptop/Computer,739179,1,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_1,N/A,70,yes,80,two,1,Present,, ,,yes
ucsd_1,281,64rovfuw2hjjor,21,Male,Other,Laptop/Computer,739179,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_1,N/A,90,yes,70,one,0,Present,, ,,yes
ucsd_1,283,fvofq89758,20,Female,Caucasian,Laptop/Computer,712962,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_5,mugging_lineup_1,mugging_lineup_4,mugging_lineup_3,,70,yes,50,two,0,Present,, ,,yes
ucsd_1,283,fvofq89758,20,Female,Caucasian,Laptop/Computer,712962,2,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,,70,no,70,one,0,Absent,, ,,yes
ucsd_1,288,fm7h9jx1iiqw7b9,23,Female,Asian,Laptop/Computer,788490,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_1,I did not experience any technical issues. ,70,no,50,one,0,Absent,, ,,yes
ucsd_1,288,fm7h9jx1iiqw7b9,23,Female,Asian,Laptop/Computer,788490,2,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_5,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_1, I did not encounter any technical problems ,60,no,70,two,1,Absent,, ,,yes
ucsd_1,289,bgbfvxx0v7eewmi,18,Female,Filipino,Laptop/Computer,712688,1,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_5,mugging_lineup_4,mugging_lineup_1,,60,no,50,two,0,Absent,, ,,yes
ucsd_1,289,bgbfvxx0v7eewmi,18,Female,Filipino,Laptop/Computer,712688,2,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_innocentsuspect,,50,yes,60,one,0,Present,, ,,yes
ucsd_1,290,4gmxuwhj1xmndn29,19,Female,Mexican-American,Laptop/Computer,1145228,1,simultaneousShowup,graffiti,absent,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_5,No problems,70,no,50,one,1,Absent,, ,,yes
ucsd_1,290,4gmxuwhj1xmndn29,19,Female,Mexican-American,Laptop/Computer,1145228,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_perpetrator,,70,no,60,two,0,Absent,, ,,yes
ucsd_1,291,182ixg6khk2wqaor,21,Female,Asian,Laptop/Computer,867067,1,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_4,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_innocentsuspect,,90,no,90,two,1,Absent,, ,,yes
ucsd_1,291,182ixg6khk2wqaor,21,Female,Asian,Laptop/Computer,867067,2,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_2,,100,yes,100,one,1,Present,, ,,yes
ucsd_1,296,10wr1a60vttq,19,Female,Mexican-American,Laptop/Computer,924700,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,no,70,yes,50,one,1,Present,, ,,yes
ucsd_1,296,10wr1a60vttq,19,Female,Mexican-American,Laptop/Computer,924700,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_1,mugging_lineup_5,mugging_lineup_2,mugging_lineup_3,NO,80,no,70,two,1,Absent,, ,,yes
ucsd_1,297,xjz6i5ebafm,19,Male,Asian,Laptop/Computer,1611809,1,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_2,,100,yes,100,two,1,Present,, ,,yes
ucsd_1,297,xjz6i5ebafm,19,Male,Asian,Laptop/Computer,1611809,2,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_2,,100,no,100,one,1,Absent,, ,,yes
ucsd_1,298,7b8mh84v9ozuxr,21,Female,Asian,Laptop/Computer,715367,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_1,No technical issue occurred. ,80,no,70,one,1,Absent,, ,,yes
ucsd_1,298,7b8mh84v9ozuxr,21,Female,Asian,Laptop/Computer,715367,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_4,mugging_lineup_1,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_2,No technical issues.,80,yes,80,two,1,Present,, ,,yes
ucsd_1,299,5i6xbnkgw8c9pb9,21,Male,Asian,Laptop/Computer,718071,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_4,mugging_lineup_5,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_2,No I didn't.,80,yes,100,two,0,Present,, ,,yes
ucsd_1,299,5i6xbnkgw8c9pb9,21,Male,Asian,Laptop/Computer,718071,2,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_1,No,90,yes,70,one,1,Present,, ,,yes
ucsd_1,305,n51hiwyq6o8byb9,19,Female,Asian,Laptop/Computer,854692,1,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_1,mugging_lineup_2,mugging_lineup_4,mugging_lineup_5,mugging_lineup_perpetrator,No technical problem,0,no,20,two,0,Absent,, ,,yes
ucsd_1,305,n51hiwyq6o8byb9,19,Female,Asian,Laptop/Computer,854692,2,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_innocentsuspect,No technical problem,30,no,70,one,1,Absent,, ,,yes
ucsd_1,306,9cobuluex9a,18,Female,Asian,Laptop/Computer,844698,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_4,,70,no,60,one,1,Absent,, ,,yes
ucsd_1,306,9cobuluex9a,18,Female,Asian,Laptop/Computer,844698,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_5,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_4,,80,no,40,two,0,Absent,, ,,yes
ucsd_1,307,m92od3tzowm,20,Female,Asian,Laptop/Computer,784563,1,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_1,,90,no,70,two,1,Absent,, ,,yes
ucsd_1,307,m92od3tzowm,20,Female,Asian,Laptop/Computer,784563,2,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_1,,80,yes,100,one,1,Present,, ,,yes
ucsd_1,314,f52px427mw,22,Female,Caucasian,Laptop/Computer,835192,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_innocentsuspect,,70,no,90,one,1,Absent,, ,,yes
ucsd_1,314,f52px427mw,22,Female,Caucasian,Laptop/Computer,835192,2,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_4,mugging_lineup_1,mugging_lineup_5,mugging_lineup_2,,80,yes,100,two,1,Present,, ,,yes
ucsd_1,315,lw1lm2g1zlk,18,Female,Asian,Laptop/Computer,731803,1,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_3,mugging_lineup_5,No,90,no,20,four,1,Absent,,1,,no
ucsd_1,315,lw1lm2g1zlk,18,Female,Asian,Laptop/Computer,731803,2,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_1,No,90,yes,60,four,1,Present,,1,,no
ucsd_1,321,qmiclfmngkl,21,Female,Caucasian,Laptop/Computer,827272,1,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_5,mugging_lineup_4,There were no technical difficulties during the video. ,90,no,100,two,0,Absent,, ,,yes
ucsd_1,321,qmiclfmngkl,21,Female,Caucasian,Laptop/Computer,827272,2,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_4,NO TECHNICAL DIFFICULTIES DURING VIDEO,100,no,100,one,1,Absent,, ,,yes
ucsd_1,322,q7p9b0p6r9j1,32,Male,Caucasian,Laptop/Computer,794301,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_3,graffiti_lineup_2,There was no technical issue.,70,no,80,one,1,Absent,, ,,yes
ucsd_1,322,q7p9b0p6r9j1,32,Male,Caucasian,Laptop/Computer,794301,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_1,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_3,There were no technical issues.,80,yes,80,two,1,Present,, ,,yes
ucsd_1,323,8i1pzyrpaul0izfr,21,Female,Asian,Laptop/Computer,806165,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_3,mugging_lineup_1,mugging_lineup_5,mugging_lineup_4,N/A,80,no,100,two,1,Absent,, ,,yes
ucsd_1,323,8i1pzyrpaul0izfr,21,Female,Asian,Laptop/Computer,806165,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_1,n/a,80,yes,80,one,1,Present,, ,,yes
ucsd_1,329,h5qg1bn6ucba9k9,20,Female,Asian,Laptop/Computer,741917,1,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,mugging_lineup_perpetrator,mugging_lineup_5,no,70,no,100,two,0,Absent,, ,,yes
ucsd_1,329,h5qg1bn6ucba9k9,20,Female,Asian,Laptop/Computer,741917,2,simultaneousShowup,graffiti,absent,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,NA,50,no,80,one,1,Absent,, ,,yes
ucsd_1,330,ugieq2kumqn,25,Female,Asian,Laptop/Computer,935500,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_1,There was a technical issue where the man stop spray painting the last letter X,90,no,90,one,1,Absent,, ,,yes
ucsd_1,330,ugieq2kumqn,25,Female,Asian,Laptop/Computer,935500,2,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,no technical problems,90,yes,90,two,1,Present,, ,,yes
ucsd_1,336,zl7ju4ngnzh0k9,21,Female,Other,Laptop/Computer,798555,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_2,No,80,yes,100,one,1,Present,, ,,yes
ucsd_1,336,zl7ju4ngnzh0k9,21,Female,Other,Laptop/Computer,798555,2,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_5,mugging_lineup_2,mugging_lineup_4,mugging_lineup_innocentsuspect,mugging_lineup_1,No,70,no,90,two,1,Absent,, ,,yes
ucsd_1,337,1butx98kxqs62yb9,19,Male,Asian,Laptop/Computer,832300,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_2,mugging_lineup_1,mugging_lineup_4,,80,yes,70,two,1,Present,, ,,yes
ucsd_1,337,1butx98kxqs62yb9,19,Male,Asian,Laptop/Computer,832300,2,simultaneousShowup,graffiti,absent,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_5,,90,no,90,one,1,Absent,, ,,yes
ucsd_1,338,vc2lhf4nlc6av2t9,20,Female,Asian,Laptop/Computer,731104,1,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_4,none,80,yes,50,one,0,Present,, ,,yes
ucsd_1,338,vc2lhf4nlc6av2t9,20,Female,Asian,Laptop/Computer,731104,2,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_2,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_perpetrator,,80,yes,100,two,1,Present,, ,,yes
ucsd_1,339,tjvcoffmhrt9ms4i,19,Male,Asian,Laptop/Computer,826997,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,mugging_lineup_3,,50,yes,50,two,0,Present,, ,,yes
ucsd_1,339,tjvcoffmhrt9ms4i,19,Male,Asian,Laptop/Computer,826997,2,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_2,none,40,yes,30,one,1,Present,, ,,yes
ucsd_1,344,r1s5qrfh9ts54s4i,21,Male,Prefer not to say,Laptop/Computer,709560,1,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_3,No technical problems,100,yes,80,one,1,Present,,1,,no
ucsd_1,344,r1s5qrfh9ts54s4i,21,Male,Prefer not to say,Laptop/Computer,709560,2,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,mugging_lineup_1,mugging_lineup_innocentsuspect,No technical problems,100,yes,90,one,0,Present,,1,,no
ucsd_1,345,9gdwbb0m1qmmquxr,20,Female,Asian,Laptop/Computer,1211995,1,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_3,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_2,,50,yes,20,two,1,Present,, ,,yes
ucsd_1,345,9gdwbb0m1qmmquxr,20,Female,Asian,Laptop/Computer,1211995,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_1,,40,no,70,one,1,Absent,, ,,yes
ucsd_1,346,eva0tr8yz43oko6r,21,Female,Caucasian,Laptop/Computer,827955,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_3,,50,no,20,one,1,Absent,, ,,yes
ucsd_1,346,eva0tr8yz43oko6r,21,Female,Caucasian,Laptop/Computer,827955,2,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,,30,yes,40,two,1,Present,, ,,yes
ucsd_1,347,7qx4xpi2hmhm,20,Female,Asian,Tablet,699333,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,mugging_lineup_innocentsuspect,,80,yes,70,two,0,Present,, ,,yes
ucsd_1,347,7qx4xpi2hmhm,20,Female,Asian,Tablet,699333,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_2,,80,yes,80,one,1,Present,, ,,yes
ucsd_1,352,mjdj2yip3ooxyldi,21,Female,Asian,Laptop/Computer,723837,1,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_4,,70,yes,40,one,1,Present,, ,,yes
ucsd_1,352,mjdj2yip3ooxyldi,21,Female,Asian,Laptop/Computer,723837,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_1,mugging_lineup_2,mugging_lineup_3,mugging_lineup_5,,50,yes,40,two,0,Present,, ,,yes
ucsd_1,353,ya3nydihepg,19,Female,Asian,Laptop/Computer,725443,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_4,mugging_lineup_3,mugging_lineup_1,,60,yes,20,two,1,Present,, ,,yes
ucsd_1,353,ya3nydihepg,19,Female,Asian,Laptop/Computer,725443,2,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_4,,40,yes,80,one,0,Present,, ,,yes
ucsd_1,354,fraklaexsgi4quxr,18,Female,Asian,Laptop/Computer,741659,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_innocentsuspect,,70,no,60,one,1,Absent,, ,,yes
ucsd_1,354,fraklaexsgi4quxr,18,Female,Asian,Laptop/Computer,741659,2,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_3,mugging_lineup_4,,70,yes,80,two,1,Present,, ,,yes
ucsd_1,355,7mzoxvzozv4,18,Male,Asian,Laptop/Computer,776020,1,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_3,mugging_lineup_2,mugging_lineup_1,,90,yes,90,two,0,Present,, ,,yes
ucsd_1,355,7mzoxvzozv4,18,Male,Asian,Laptop/Computer,776020,2,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,,90,yes,80,one,1,Present,, ,,yes
ucsd_1,360,y9jgav2a88,18,Female,Asian,Laptop/Computer,726789,1,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_1,No,20,no,50,four,0,Absent,,1,,no
ucsd_1,360,y9jgav2a88,18,Female,Asian,Laptop/Computer,726789,2,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_1,mugging_lineup_5,mugging_lineup_3,,70,yes,40,two,0,Present,,1,,no
ucsd_1,361,6runx6gidgta9k9,21,Female,Asian,Laptop/Computer,804034,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_5,mugging_lineup_4,mugging_lineup_1,mugging_lineup_3,The video has no sound,100,yes,80,two,1,Present,, ,,yes
ucsd_1,361,6runx6gidgta9k9,21,Female,Asian,Laptop/Computer,804034,2,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_4,No technical problems,90,no,70,one,1,Absent,, ,,yes
ucsd_1,362,z8gqx0r1mqdunmi,19,Female,Mexican-American,Laptop/Computer,788181,1,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_innocentsuspect,,20,no,30,one,1,Absent,, ,,yes
ucsd_1,362,z8gqx0r1mqdunmi,19,Female,Mexican-American,Laptop/Computer,788181,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_5,,30,yes,30,two,1,Present,, ,,yes
ucsd_1,363,rf0uhv5hbathuxr,21,Male,Asian,Laptop/Computer,802939,1,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_5,mugging_lineup_4,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_3,,60,no,50,two,1,Absent,, ,,yes
ucsd_1,363,rf0uhv5hbathuxr,21,Male,Asian,Laptop/Computer,802939,2,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_perpetrator,,60,yes,50,one,1,Present,, ,,yes
ucsd_1,368,6j0jh75xr19,29,Male,Asian,Laptop/Computer,3196286,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_1,When the technical issue occurred  the video had been playing for about 18 minutes.,90,no,100,one,0,Absent,, ,,yes
ucsd_1,368,bdtlzxhb7u6av2t9,21,Female,Asian,Laptop/Computer,16122238,1,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_2,,90,no,50,one,0,Absent,, ,,yes
ucsd_1,368,6j0jh75xr19,29,Male,Asian,Laptop/Computer,3196286,2,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,No,100,yes,100,two,0,Present,, ,,yes
ucsd_1,368,bdtlzxhb7u6av2t9,21,Female,Asian,Laptop/Computer,16122238,2,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_4,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_innocentsuspect,,90,no,70,two,1,Absent,, ,,yes
ucsd_1,369,772img05ol4,19,Female,Asian,Laptop/Computer,769786,1,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_1,none,70,yes,90,two,1,Present,, ,,yes
ucsd_1,369,772img05ol4,19,Female,Asian,Laptop/Computer,769786,2,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_2,none,70,no,60,one,1,Absent,, ,,yes
ucsd_1,370,v9jluv5232yjsjor,19,Female,Asian,Laptop/Computer,713816,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_4,,50,no,60,one,1,Absent,, ,,yes
ucsd_1,370,v9jluv5232yjsjor,19,Female,Asian,Laptop/Computer,713816,2,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_2,mugging_lineup_5,mugging_lineup_1,mugging_lineup_3,,50,yes,40,two,1,Present,, ,,yes
ucsd_1,371,kah61x4znttep14i,20,Female,Asian,Laptop/Computer,917642,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_1,mugging_lineup_5,mugging_lineup_3,mugging_lineup_2,,60,no,40,two,1,Absent,, ,,yes
ucsd_1,371,kah61x4znttep14i,20,Female,Asian,Laptop/Computer,917642,2,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_1,,30,no,30,one,0,Absent,, ,,yes
ucsd_1,376,fjhznti71fw29,18,Female,Asian,Laptop/Computer,738750,1,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_4,,70,no,50,one,0,Absent,, ,,yes
ucsd_1,376,fjhznti71fw29,18,Female,Asian,Laptop/Computer,738750,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_3,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_4,,40,yes,50,two,0,Present,, ,,yes
ucsd_1,377,6xnpos1i0td6xbt9,20,Female,Other,Laptop/Computer,795854,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_4,mugging_lineup_5,mugging_lineup_2,mugging_lineup_1,NONE,50,no,40,two,0,Absent,, ,,yes
ucsd_1,377,6xnpos1i0td6xbt9,20,Female,Other,Laptop/Computer,795854,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_4,NONE,60,no,50,one,1,Absent,, ,,yes
ucsd_1,378,awu4zunvar9evcxr,19,Female,Asian,Laptop/Computer,703190,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_innocentsuspect,,70,no,80,one,1,Absent,, ,,yes
ucsd_1,378,awu4zunvar9evcxr,19,Female,Asian,Laptop/Computer,703190,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_2,mugging_lineup_5,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_4,,80,yes,60,two,1,Present,, ,,yes
