filename ,subjectID,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,PreIDconfidence ,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,include
ucsd_2,517,aqoua6uscc3gcik9,21,Female,Mexican-American,Laptop/Computer,775397,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_4,mugging_lineup_5,mugging_lineup_1,mugging_lineup_2,mugging_lineup_perpetrator,,80,yes,90,two,1,Present,, ,,yes
ucsd_2,518,zm7w7fxtcrfwdn29,20,Female,Asian,Laptop/Computer,744993,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no,60,no,90,two,1,Absent,, ,,yes
ucsd_2,518,zm7w7fxtcrfwdn29,20,Female,Asian,Laptop/Computer,744993,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no,60,yes,50,one,1,Present,, ,,yes
ucsd_2,519,9crlum237jjaif6r,23,Female,Asian,Laptop/Computer,679500,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,90,no,90,one,1,Absent,, ,,yes
ucsd_2,519,9crlum237jjaif6r,23,Female,Asian,Laptop/Computer,679500,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,80,yes,70,two,1,Present,, ,,yes
ucsd_2,520,v2fikmdajip5jyvi,21,Female,Other,Laptop/Computer,730913,2,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_1,no,70,no,60,one,0,Absent,, ,,yes
ucsd_2,520,v2fikmdajip5jyvi,21,Female,Other,Laptop/Computer,730913,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_2,no,50,yes,60,two,0,Present,, ,,yes
ucsd_2,521,kt0yyh1ano,19,Female,Mexican-American,Laptop/Computer,1061986,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,"The male was writing something on the canvas,  with a spray paint bottle, when there was a momentary pause. After the pause was over,  the male finished what he was writing and walked away.",40,no,60,one,1,Absent,, ,,yes
ucsd_2,521,kt0yyh1ano,19,Female,Mexican-American,Laptop/Computer,1061986,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,"The video was not immediately available. However,  once the video began there were  not any problems.",60,yes,70,two,1,Present,, ,,yes
ucsd_2,522,a5wbu7nby268byb9,21,Female,Mexican-American,Laptop/Computer,681837,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_2,,100,no,100,one,1,Absent,, ,,yes
ucsd_2,522,a5wbu7nby268byb9,21,Female,Mexican-American,Laptop/Computer,681837,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_4,mugging_lineup_1,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_2,,100,yes,100,two,1,Present,, ,,yes
ucsd_2,523,hhqrty1hwjl,20,Female,Caucasian,Laptop/Computer,785460,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,mugging_lineup_3,mugging_lineup_5,,60,no,80,two,0,Absent,, ,,yes
ucsd_2,523,hhqrty1hwjl,20,Female,Caucasian,Laptop/Computer,785460,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,,80,yes,90,one,0,Present,, ,,yes
ucsd_2,524,d7xoqxnpdl07ldi,20,Female,Asian,Laptop/Computer,707298,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,50,no,100,two,1,Absent,, ,,yes
ucsd_2,524,d7xoqxnpdl07ldi,20,Female,Asian,Laptop/Computer,707298,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,50,yes,50,one,1,Present,, ,,yes
ucsd_2,525,mmrt0mh7gfvl5wmi,20,Female,Caucasian,Laptop/Computer,1052176,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,There were no technical issues.,70,no,90,two,1,Absent,, ,,yes
ucsd_2,525,mmrt0mh7gfvl5wmi,20,Female,Caucasian,Laptop/Computer,1052176,2,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_1,There were no technical issues.,50,no,60,one,0,Absent,, ,,yes
ucsd_2,526,h3ty66euvqmm,18,Male,Caucasian,Laptop/Computer,994776,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,70,no,60,one,1,Absent,, ,,yes
ucsd_2,526,h3ty66euvqmm,18,Male,Caucasian,Laptop/Computer,994776,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,yes,50,two,1,Present,, ,,yes
ucsd_2,527,f03jjumsedm,19,Female,Filipino,Tablet,770907,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,60,yes,80,one,0,Present,, ,,yes
ucsd_2,527,f03jjumsedm,19,Female,Filipino,Tablet,770907,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,60,yes,80,two,1,Present,, ,,yes
ucsd_2,528,9iq3gz2bt6i,23,Female,Asian,Laptop/Computer,697371,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,50,no,80,two,1,Absent,, ,,yes
ucsd_2,528,9iq3gz2bt6i,23,Female,Asian,Laptop/Computer,697371,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,50,yes,80,one,1,Present,, ,,yes
ucsd_2,529,ldwo6ymykbf,21,Female,Asian,Laptop/Computer,703935,1,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_1,,80,no,100,one,0,Absent,, ,,yes
ucsd_2,529,ldwo6ymykbf,21,Female,Asian,Laptop/Computer,703935,2,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_4,mugging_lineup_3,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_2,,80,no,100,two,1,Absent,, ,,yes
ucsd_2,530,8bxitj2wxol59udi,19,Female,Asian,Laptop/Computer,736833,1,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_2,There was a pause near the end around 28 seconds,70,yes,80,one,1,Present,, ,1,no
ucsd_2,530,8bxitj2wxol59udi,19,Female,Asian,Laptop/Computer,736833,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,The guy tapped on the guy on the phone when the technical issue occurred. it was a repeat.,80,yes,50,two,0,Present,, ,1,no
ucsd_2,531,epwzyx3o53jzia4i,19,Prefer not to say,Prefer not to say,Laptop/Computer,812334,2,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_innocentsuspect,no,50,no,80,one,1,Absent,, ,,yes
ucsd_2,531,epwzyx3o53jzia4i,19,Prefer not to say,Prefer not to say,Laptop/Computer,812334,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,mugging_lineup_perpetrator,No,70,yes,40,two,1,Present,, ,,yes
ucsd_2,532,mcobiwaytjiqkt9,18,Male,Caucasian,Laptop/Computer,798512,1,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_2,mugging_lineup_1,mugging_lineup_4,mugging_lineup_innocentsuspect,mugging_lineup_3,,70,no,40,two,1,Absent,, ,,yes
ucsd_2,532,mcobiwaytjiqkt9,18,Male,Caucasian,Laptop/Computer,798512,2,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_3,,90,yes,90,one,1,Present,, ,,yes
ucsd_2,533,rj1w3s8lcdrysyvi,20,Female,Mexican-American,Laptop/Computer,734881,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,NO,60,no,70,two,1,Absent,, ,,yes
ucsd_2,533,rj1w3s8lcdrysyvi,20,Female,Mexican-American,Laptop/Computer,734881,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no,80,no,50,one,0,Absent,, ,,yes
ucsd_2,534,q9ywlbrk5xh,21,Female,Caucasian,Laptop/Computer,742899,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,no technical problems,90,yes,60,two,1,Present,, ,,yes
ucsd_2,534,q9ywlbrk5xh,21,Female,Caucasian,Laptop/Computer,742899,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,no technical problems,80,yes,70,one,0,Present,, ,,yes
ucsd_2,535,of7ud7d9nr0be29,24,Female,Asian,Laptop/Computer,900232,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_3,mugging_lineup_innocentsuspect,mugging_lineup_1,mugging_lineup_5,mugging_lineup_4,,100,no,100,two,1,Absent,, ,,yes
ucsd_2,535,of7ud7d9nr0be29,24,Female,Asian,Laptop/Computer,900232,1,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_4,,50,no,50,one,0,Absent,, ,,yes
ucsd_2,536,a2bi7lbz1d9dlsor,22,Female,Filipino,Laptop/Computer,922943,1,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_3,I did not encounter any technical problems. ,50,no,70,one,1,Absent,, ,,yes
ucsd_2,536,a2bi7lbz1d9dlsor,22,Female,Filipino,Laptop/Computer,922943,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_5,mugging_lineup_2,mugging_lineup_4,I did not encounter any problems.,30,yes,90,two,1,Present,, ,,yes
ucsd_2,537,kwwhqsfgmtnbfbt9,20,Female,Asian,Laptop/Computer,837131,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no technical problems,30,yes,70,two,0,Present,, ,,yes
ucsd_2,537,kwwhqsfgmtnbfbt9,20,Female,Asian,Laptop/Computer,837131,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no technical problems,40,yes,70,one,1,Present,, ,,yes
ucsd_2,538,pmzrietmyu,18,Female,Mexican-American,Laptop/Computer,745317,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,80,no,20,one,1,Absent,, ,,yes
ucsd_2,538,pmzrietmyu,18,Female,Mexican-American,Laptop/Computer,745317,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,60,yes,60,two,1,Present,, ,,yes
ucsd_2,539,8xk8eaw6mv7k3xr,19,Female,Asian,Laptop/Computer,832897,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,No technical problem occured,100,no,90,two,1,Absent,, ,,yes
ucsd_2,539,8xk8eaw6mv7k3xr,19,Female,Asian,Laptop/Computer,832897,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,NO,50,no,60,one,0,Absent,, ,,yes
ucsd_2,540,p6sl8nfc4bulerk9,19,Male,Asian,Laptop/Computer,749922,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,mugging_lineup_innocentsuspect,mugging_lineup_1,No technical issues.,90,yes,70,two,0,Present,, ,,yes
ucsd_2,540,p6sl8nfc4bulerk9,19,Male,Asian,Laptop/Computer,749922,1,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_2,No technical issues.,100,yes,90,one,1,Present,, ,,yes
ucsd_2,541,snwasq7gqaes714i,19,Female,Asian,Laptop/Computer,824815,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_2,,90,no,80,one,1,Absent,, ,,yes
ucsd_2,541,snwasq7gqaes714i,19,Female,Asian,Laptop/Computer,824815,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,,90,yes,50,two,1,Present,, ,,yes
ucsd_2,542,lyas1j56peigrpb9,20,Female,Asian,Laptop/Computer,815530,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_2,,100,no,50,one,1,Absent,, ,,yes
ucsd_2,542,lyas1j56peigrpb9,20,Female,Asian,Laptop/Computer,815530,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_5,mugging_lineup_4,,80,yes,100,two,1,Present,, ,,yes
ucsd_2,543,8ds7ejln296,19,Female,Latino,Laptop/Computer,796194,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_4,mugging_lineup_5,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_1,,50,no,50,two,1,Absent,, ,,yes
ucsd_2,543,8ds7ejln296,19,Female,Latino,Laptop/Computer,796194,2,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_5,,40,yes,60,one,1,Present,, ,,yes
ucsd_2,544,e1e2jrb857jsjor,21,Female,Asian,Laptop/Computer,665583,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,no,70,one,0,Absent,, ,,yes
ucsd_2,544,e1e2jrb857jsjor,21,Female,Asian,Laptop/Computer,665583,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,70,no,30,two,1,Absent,, ,,yes
ucsd_2,545,nbxa87d51k9,20,Female,Caucasian,Laptop/Computer,770638,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,70,no,50,one,1,Absent,, ,,yes
ucsd_2,545,nbxa87d51k9,20,Female,Caucasian,Laptop/Computer,770638,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,40,no,40,two,0,Absent,, ,,yes
ucsd_2,546,qgv0a6bzza,19,Female,Asian,Laptop/Computer,659573,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,No,90,no,50,one,1,Absent,, ,,yes
ucsd_2,546,qgv0a6bzza,19,Female,Asian,Laptop/Computer,659573,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,NO,70,yes,20,two,1,Present,, ,,yes
ucsd_2,547,31zbyribw7a,25,Female,Caucasian,Laptop/Computer,916931,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,90,no,100,two,1,Absent,, ,,yes
ucsd_2,547,31zbyribw7a,25,Female,Caucasian,Laptop/Computer,916931,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,"No technical difficulties. Actually,  there was none on the first video either. I misunderstood the question. Both videos played fine. ",90,yes,90,one,1,Present,, ,,yes
ucsd_2,548,68yyqufbjv0od2t9,19,Female,Other,Laptop/Computer,756436,1,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_1,mugging_lineup_3,mugging_lineup_4,mugging_lineup_5,,80,no,70,two,1,Absent,, ,,yes
ucsd_2,548,68yyqufbjv0od2t9,19,Female,Other,Laptop/Computer,756436,2,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_5,,70,yes,80,one,1,Present,, ,,yes
ucsd_2,549,73ctdxxwehi,19,Female,Asian,Laptop/Computer,710997,2,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_2,mugging_lineup_3,mugging_lineup_1,,70,no,100,two,1,Absent,, ,,yes
ucsd_2,549,73ctdxxwehi,19,Female,Asian,Laptop/Computer,710997,1,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_5,,70,yes,70,one,1,Present,, ,,yes
ucsd_2,550,rwy39bb14khp8pvi,26,Female,Asian,Laptop/Computer,1056821,1,simultaneousShowup,graffiti,absent,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_5,Loading is too slow,90,yes,90,one,0,Present,,1,,no
ucsd_2,550,rwy39bb14khp8pvi,26,Female,Asian,Laptop/Computer,1056821,2,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_perpetrator,mugging_lineup_2,,90,yes,90,one,1,Present,,1,,no
ucsd_2,551,0n4r476sea1hsemi,20,Female,Mexican-American,Laptop/Computer,755281,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,100,no,100,one,1,Absent,, ,,yes
ucsd_2,551,0n4r476sea1hsemi,20,Female,Mexican-American,Laptop/Computer,755281,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,80,yes,60,two,1,Present,, ,,yes
ucsd_2,552,spx7iq0x8q6w29,20,Female,Asian,Laptop/Computer,674373,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,50,no,40,two,1,Absent,, ,,yes
ucsd_2,552,spx7iq0x8q6w29,20,Female,Asian,Laptop/Computer,674373,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,30,yes,30,one,1,Present,, ,,yes
ucsd_2,553,wrmkfeaatd8,20,Male,Caucasian,Laptop/Computer,779044,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,no sound,70,no,40,one,1,Absent,, ,,yes
ucsd_2,553,wrmkfeaatd8,20,Male,Caucasian,Laptop/Computer,779044,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,80,yes,90,two,1,Present,, ,,yes
ucsd_2,554,cyoj570cwhe2,22,Male,Asian,Laptop/Computer,704562,1,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_5,none,100,no,100,two,0,Absent,, ,,yes
ucsd_2,554,cyoj570cwhe2,22,Male,Asian,Laptop/Computer,704562,2,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_3,none,100,no,100,one,1,Absent,, ,,yes
ucsd_2,555,i1hyclk35f,25,Male,Caucasian,Laptop/Computer,994048,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No technical issues,60,no,80,one,0,Absent,, ,,yes
ucsd_2,555,i1hyclk35f,25,Male,Caucasian,Laptop/Computer,994048,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,No technical issues,0,no,0,two,1,Absent,, ,,yes
ucsd_2,556,50x0fhbgciqnnrk9,18,Male,Asian,Laptop/Computer,1183410,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_1,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,,60,no,40,two,1,Absent,, ,,yes
ucsd_2,556,50x0fhbgciqnnrk9,18,Male,Asian,Laptop/Computer,1183410,1,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_perpetrator,,70,yes,80,one,1,Present,, ,,yes
ucsd_2,557,7mhnwlx6crf6r,24,Male,Asian,Laptop/Computer,732252,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,,100,no,100,two,0,Absent,, ,,yes
ucsd_2,557,7mhnwlx6crf6r,24,Male,Asian,Laptop/Computer,732252,2,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_5,,100,no,100,one,1,Absent,, ,,yes
ucsd_2,558,p87f0ath0i,21,Male,Asian,Laptop/Computer,712752,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_1,mugging_lineup_5,mugging_lineup_2,No,90,no,40,two,1,Absent,, ,,yes
ucsd_2,558,p87f0ath0i,21,Male,Asian,Laptop/Computer,712752,2,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_4,No,80,yes,40,one,1,Present,, ,,yes
ucsd_2,559,ddq284jsq87rdx6r,22,Male,Asian,Laptop/Computer,794970,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_3,,50,no,100,one,1,Absent,, ,,yes
ucsd_2,559,ddq284jsq87rdx6r,22,Male,Asian,Laptop/Computer,794970,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_1,mugging_lineup_5,mugging_lineup_2,,50,yes,100,two,1,Present,, ,,yes
ucsd_2,560,pcznooyvqbjd1jor,21,Female,Asian,Laptop/Computer,726122,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,100,no,80,two,1,Absent,, ,,yes
ucsd_2,560,pcznooyvqbjd1jor,21,Female,Asian,Laptop/Computer,726122,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,100,yes,100,one,1,Present,, ,,yes
ucsd_2,561,5tp2kms1xw9daemi,19,Male,Asian,Laptop/Computer,792365,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,No technical problems encountered.,60,no,60,two,0,Absent,, ,,yes
ucsd_2,561,5tp2kms1xw9daemi,19,Male,Asian,Laptop/Computer,792365,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,No technical issues encountered.,40,yes,80,one,0,Present,, ,,yes
ucsd_2,562,9rtvfvznw7wlv7vi,24,Female,Asian,Laptop/Computer,722951,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,20,no,20,two,1,Absent,, ,,yes
ucsd_2,562,9rtvfvznw7wlv7vi,24,Female,Asian,Laptop/Computer,722951,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,10,no,10,one,0,Absent,, ,,yes
ucsd_2,563,prukj17uaw,22,Female,Caucasian,Laptop/Computer,830286,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,i) 1 minute before tech issues,80,no,50,one,1,Absent,, ,,yes
ucsd_2,563,prukj17uaw,22,Female,Caucasian,Laptop/Computer,830286,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,i) 13 seconds,60,no,10,two,0,Absent,, ,,yes
ucsd_2,564,wqpjy7v8nmcayvi,19,Female,Asian,Laptop/Computer,859143,2,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_5,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_perpetrator,,50,no,60,two,0,Absent,, ,,yes
ucsd_2,564,wqpjy7v8nmcayvi,19,Female,Asian,Laptop/Computer,859143,1,simultaneousShowup,graffiti,absent,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_1,,60,yes,50,one,0,Present,, ,,yes
ucsd_2,565,d90bzn1e1xyr2j4i,21,Female,Asian,Laptop/Computer,770292,2,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_3,No,40,no,40,two,1,Absent,, ,,yes
ucsd_2,565,d90bzn1e1xyr2j4i,21,Female,Asian,Laptop/Computer,770292,1,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_1,No problems,50,yes,60,one,1,Present,, ,,yes
ucsd_2,566,lpgs6vyousp,20,Female,Asian,Laptop/Computer,716080,2,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_3,NONE,60,no,80,one,1,Absent,, ,,yes
ucsd_2,566,lpgs6vyousp,20,Female,Asian,Laptop/Computer,716080,1,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_3,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_5,mugging_lineup_1,none,80,no,50,two,0,Absent,, ,,yes
ucsd_2,567,eoqk3dtgrk5fusor,30,Female,Asian,Laptop/Computer,742607,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_5,No,70,no,100,two,1,Absent,, ,,yes
ucsd_2,567,eoqk3dtgrk5fusor,30,Female,Asian,Laptop/Computer,742607,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,,70,yes,100,one,1,Present,, ,,yes
ucsd_2,568,nzc5uuhnfo17nwmi,19,Male,Asian,Laptop/Computer,701034,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,no,80,one,0,Absent,, ,,yes
ucsd_2,568,nzc5uuhnfo17nwmi,19,Male,Asian,Laptop/Computer,701034,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,70,no,80,two,1,Absent,, ,,yes
ucsd_2,569,td8sdjth9b9sh5mi,21,Male,Asian,Laptop/Computer,694078,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,50,yes,70,two,1,Present,, ,,yes
ucsd_2,569,td8sdjth9b9sh5mi,21,Male,Asian,Laptop/Computer,694078,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,70,yes,90,one,0,Present,, ,,yes
ucsd_2,570,g6cjhre3x0u4ygb9,20,Female,Mexican-American,Laptop/Computer,789147,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,None,80,no,60,one,1,Absent,, ,,yes
ucsd_2,570,g6cjhre3x0u4ygb9,20,Female,Mexican-American,Laptop/Computer,789147,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,None,70,yes,70,two,1,Present,, ,,yes
ucsd_2,571,hl7oadsvwb9,18,Female,Caucasian,Laptop/Computer,842478,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,90,no,70,two,1,Absent,, ,,yes
ucsd_2,571,hl7oadsvwb9,18,Female,Caucasian,Laptop/Computer,842478,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,70,yes,80,one,1,Present,, ,,yes
