subNum,lineupType,suspectPosition,suspectID,suspectRT,suspectConf,fill1ID,fill1RT,fill1Conf,fill2ID,fill2RT,fill2Conf,fill3ID,fill3RT,fill3Conf,fill4ID,fill4RT,fill4Conf,fill5ID,fill5RT,fill5Conf,fill6ID,fill6RT,fill6Conf
781,Target Absent,,,,,No,7.859,-71,Yes,10.654,71,No,7.169,-74,No,5.94,-71,No,3.215,-72,No,3.082,-92
782,Target Present,6,No,3.13,100,No,7.554,-70,No,5.725,-70,Yes,4.834,50,No,3.046,-100,No,4.491,-100,,,
783,Target Present,2,Yes,5.367,70,No,7.623,-51,,,,No,4.451,-67,No,4.105,-83,No,3.988,-82,No,4.898,-92
784,Target Present,1,Yes,5.483,77,,,,No,4.563,-44,No,4.086,-21,Yes,6.839,61,No,4.507,-31,No,1.98,-19
785,Target Absent,,,,,No,7.529,-40,No,6.119,-30,Yes,4.65,71,No,4.952,-51,No,4.187,-29,No,4.351,-55
786,Target Absent,,,,,No,4.581,-30,No,3.949,-80,No,6.422,-61,No,2.705,-95,No,5.763,-85,Yes,4.065,85
787,Target Absent,,,,,No,4.794,-60,No,3.138,-93,No,2.751,-99,No,3.677,-31,No,8.665,-62,Yes,5.138,42
788,Target Absent,,,,,No,5.741,-24,No,2.704,-100,No,4.84,-92,No,3.175,-74,Yes,3.675,79,No,2.219,-34
789,Target Absent,,,,,No,5.909,-81,Yes,12.303,51,No,4.041,-100,No,5.266,-72,No,3.562,-100,No,3.064,-100
790,Target Present,6,Yes,8.139,100,No,6.692,-94,No,6.458,-90,Yes,7.394,80,No,4.242,-89,No,10.829,-92,,,
791,Target Absent,,,,,No,9.511,-85,Yes,6.448,86,No,5.547,-100,No,10.215,-79,No,9.525,-76,No,12.218,-72
792,Target Present,5,Yes,9.574,73,No,10.021,-91,No,6.778,-91,No,6.534,-83,No,4.676,-98,,,,No,5.625,-100
793,Target Present,4,Yes,6.946,100,No,5.84,-72,No,4.586,-100,Yes,7.366,100,,,,No,2.692,-100,No,2.898,-100
794,Target Present,3,Yes,5.145,89,No,9.767,-71,No,5.252,-88,,,,No,6.657,-65,No,3.951,-97,No,4.522,-97
795,Target Present,5,Yes,12.631,39,Yes,48.903,40,No,11.818,-37,No,7.8,-57,Yes,10.778,68,,,,No,6.421,-61
796,Target Present,6,Yes,6.456,75,No,7.593,-80,No,10.01,-80,No,17.745,-80,No,3.475,-95,No,2.774,-90,,,
797,Target Present,2,Yes,2.33,100,No,5.744,-40,,,,No,1.663,-100,No,1.941,-100,No,1.634,-100,No,1.526,-100
798,Target Absent,,,,,Yes,7.778,71,No,2.519,-100,Yes,12.647,77,No,1.686,-100,No,1.749,-100,No,1.617,-100
799,Target Present,3,No,7.385,83,Yes,8.043,40,No,4.09,-81,,,,No,3.358,-80,No,3.86,-84,No,3.74,-85
800,Target Absent,,,,,No,11.252,-81,Yes,11.62,94,No,9.026,-89,No,7.583,-98,No,8.934,-92,No,6.682,-99
801,Target Present,4,Yes,5.704,91,Yes,4.198,61,No,3.867,-82,No,8.479,-79,,,,No,3.814,-62,No,7.645,-92
802,Target Absent,,,,,No,8.37,0,No,4.711,0,No,4.248,0,No,3.805,0,Yes,4.917,51,No,3.17,0
803,Target Absent,,,,,Yes,10.928,30,No,4.46,-51,No,9.184,-51,No,6.015,-51,No,19.971,-51,No,4.03,-72
804,Target Absent,,,,,No,8.765,-21,Yes,7.301,43,No,4.691,-27,No,4.273,-34,No,4.6,-36,No,4.902,-8
805,Target Present,1,Yes,4.86,83,,,,No,3.446,-99,No,2.703,-98,No,2.27,-98,No,2.7,-97,No,3.527,-97
806,Target Present,1,Yes,5.508,100,,,,No,4.441,-100,No,3.573,-100,No,3.914,-100,No,3.277,-100,No,4.403,-100
807,Target Present,6,Yes,2.232,50,No,2.851,-61,No,3.462,-62,No,2.702,-61,No,5.464,-59,No,2.519,-21,,,
808,Target Absent,,,,,No,6.046,-100,No,5.268,-99,Yes,8.886,64,No,3.893,-98,No,3.446,-98,No,2.612,-100
809,Target Present,6,Yes,9.484,60,No,14.311,-9,No,8.348,-71,No,12.088,-51,No,9.32,-60,No,10.308,-40,,,
810,Target Present,4,Yes,7.14,61,No,10.943,-61,No,4.968,-100,No,12.495,-53,,,,No,3.35,-100,No,12.997,-52
811,Target Present,3,No,3.673,39,No,3.637,-53,Yes,4.438,30,,,,No,4.216,-81,No,5.805,-80,No,2.858,-84
812,Target Present,5,Yes,4.962,61,No,6.075,-99,No,6.721,-42,No,7.019,-39,No,4.995,-47,,,,No,6.362,-45
813,Target Present,2,No,10.065,0,No,27.487,0,,,,No,11.109,-25,No,6.836,-40,No,12.727,0,No,5.725,0
814,Target Absent,,,,,No,4.747,-88,No,16.933,-61,No,4.55,-94,Yes,5.9,92,No,5.515,-94,No,6.101,-95
815,Target Present,1,Yes,3.271,71,,,,No,3.056,-99,No,2.747,-100,No,3.319,-100,Yes,7.643,61,No,2.709,-100
816,Target Absent,,,,,No,8.275,-30,No,4.914,-90,No,7.802,-100,No,10.189,-70,No,5.66,-100,Yes,5.036,90
817,Target Absent,,,,,No,7.359,-76,No,5.193,-60,No,15.264,-60,No,2.641,-70,No,2.636,-81,No,9.344,-60
818,Target Absent,,,,,No,18.359,-95,No,10.707,-100,Yes,10.09,95,No,9.364,-70,No,9.035,-100,No,10.608,-100
819,Target Absent,,,,,No,7.109,-94,No,5.952,-96,No,3.625,-95,Yes,12.97,80,No,2.341,-98,No,3.64,-99
820,Target Present,3,Yes,9.182,60,No,4.336,-100,No,4.149,-100,,,,No,3.176,-100,No,3.159,-100,No,4.05,-100
821,Target Absent,,,,,No,4.044,-100,No,2.351,-100,No,2.602,-100,No,4.229,-100,Yes,7.846,100,Yes,7.841,80
822,Target Present,2,No,9.149,62,No,3.768,-91,,,,No,2.906,-88,No,4.433,-85,No,2.406,-90,No,2.112,-100
823,Target Present,4,Yes,2.626,82,No,5.234,-18,No,2.781,-73,No,2.711,-81,,,,No,1.967,-89,No,2.013,-91
824,Target Absent,,,,,Yes,14.327,82,No,9.834,-100,No,8.403,-100,No,6.032,-100,No,6.383,-100,No,6.118,-100
825,Target Absent,,,,,No,8.802,-14,No,8.104,-22,No,4.464,-89,No,3.341,-100,No,4.3,-100,No,4.192,-94
826,Target Absent,,,,,Yes,4.119,71,No,3.683,-35,No,3.391,-86,No,3.239,-95,No,3.127,-94,No,4.597,-90
827,Target Absent,,,,,No,3.391,-73,No,2.275,-100,No,2.173,-100,No,2.189,-100,No,2.772,-100,No,3.101,-100
828,Target Absent,,,,,No,4.877,-91,No,4.188,-91,No,4.939,-81,Yes,6.812,76,No,3.694,-94,No,3.075,-87
829,Target Absent,,,,,No,7.339,-1,No,5.883,-59,No,7.424,-1,No,4.915,-61,No,7.589,-15,No,4.156,-60
830,Target Absent,,,,,Yes,61.828,90,No,4.559,-100,No,4.716,-100,No,4.883,-100,No,5.426,-100,No,5.325,-100
831,Target Present,2,Yes,5.899,42,No,12.168,-31,,,,No,3.548,-30,No,4.666,-30,No,4.92,-31,No,5.149,-34
832,Target Present,3,Yes,5.365,71,No,8.672,-95,No,7.026,-100,,,,No,4.211,-100,No,5.334,-100,No,5.317,-40
833,Target Present,6,Yes,4.371,95,No,2.797,-90,No,11.096,-61,No,3.065,-80,No,7.935,-60,No,10.007,-40,,,
834,Target Absent,,,,,No,3.125,-81,No,3.372,-7,No,2.812,-8,Yes,6.158,7,No,2.526,-7,No,2.282,-7
835,Target Absent,,,,,No,5.389,-100,No,10.737,-75,No,4.844,-74,No,3.32,-80,No,3.718,-100,Yes,3.46,100
836,Target Present,5,Yes,5.793,83,No,4.383,-72,No,8.152,-70,No,4.656,-70,No,7.157,-51,,,,No,6.259,-86
837,Target Present,1,Yes,5.855,50,,,,No,3.513,-80,No,2.973,-82,No,3.993,-82,No,2.768,-82,No,5.164,-74
838,Target Present,5,Yes,4.816,78,No,4.692,-83,Yes,5.955,81,No,3.805,-55,No,9.503,-48,,,,No,3.792,-98
839,Target Absent,,,,,No,8.504,-70,No,4.96,-90,No,4.848,-75,No,7.102,-70,No,3.718,-90,No,4.464,-100
840,Target Present,1,Yes,9.271,81,,,,No,4.825,-100,No,5.282,-100,No,5.659,-92,No,3.674,-100,No,3.528,-100
841,Target Absent,,,,,No,2.376,-71,No,2.359,-82,No,3.461,-60,No,1.893,-93,No,11.305,-29,No,2.576,-67
842,Target Present,3,Yes,2.408,28,Yes,2.903,10,No,1.983,-67,,,,Yes,2.069,23,No,2.068,-94,No,2.529,-70
843,Target Present,6,Yes,5.164,91,No,5.747,-83,No,4.996,-77,Yes,8.438,81,No,4.524,-87,No,7.294,-85,,,
844,Target Absent,,,,,No,5.845,-30,No,3.58,-100,No,4.693,-100,No,5.935,-100,No,6.085,-100,No,4.832,-82
845,Target Present,4,Yes,2.749,50,No,3.067,-71,No,3.191,-60,No,3.221,-40,,,,Yes,2.524,71,Yes,2.728,81
846,Target Absent,,,,,No,4.665,-50,Yes,7.013,69,No,3.579,-94,Yes,8.236,66,No,5.551,-29,No,3.429,-79
847,Target Absent,,,,,Yes,10.648,61,No,4.001,-75,No,2.592,-75,No,4.69,-75,No,9.971,-50,No,3.269,-60
848,Target Absent,,,,,No,3.237,-88,Yes,4.832,70,No,3.917,-99,No,4.026,-87,No,3.134,-100,No,2.949,-100
849,Target Present,1,Yes,12.019,60,,,,No,7.133,-60,No,16.997,-60,No,6.566,-81,No,7.877,-80,No,5.717,-90
850,Target Absent,,,,,No,8.756,-28,No,3.259,-24,No,3.295,-34,Yes,3.607,61,No,2.822,-23,No,2.373,-19
851,Target Absent,,,,,No,7.594,-100,No,15.315,-30,No,5.571,-72,No,7.963,-100,No,4.683,-100,No,4.883,-100
852,Target Absent,,,,,Yes,8.155,20,No,3.973,-20,No,3.535,-40,No,8.916,-19,No,5.018,-19,No,2.788,-90
853,Target Absent,,,,,No,5.156,-100,No,4.302,-100,Yes,22.789,71,No,3.647,-100,No,3.083,-100,No,3.7,-100
854,Target Absent,,,,,No,7.3,-100,No,5.801,-100,No,4.321,-100,No,3.753,-100,No,3.735,-100,No,11.282,-100
855,Target Absent,,,,,No,4.984,-98,Yes,13.08,66,No,18.716,-66,Yes,6.851,82,No,8.545,-83,No,6.67,-99
856,Target Present,2,Yes,3.146,100,No,2.671,-100,,,,No,3.528,-100,No,2.483,-100,No,2.276,-100,No,3.464,-100
857,Target Present,4,No,4.736,93,,,,,,,,,,,,,,,,,,
858,Target Absent,,,,,No,9.389,-70,No,7.212,-85,Yes,6.303,90,No,4.629,-70,No,5.459,-95,No,6.076,-85
859,Target Absent,,,,,No,11.253,-80,No,9.754,-93,No,16.449,-78,No,10.018,-63,Yes,7.92,87,No,7.656,-75
860,Target Present,6,No,6.256,61,No,23.322,-19,No,7.534,-70,No,13.417,-62,Yes,6.863,40,No,7.467,-72,,,
861,Target Present,3,Yes,4.072,100,Yes,7.136,75,No,2.777,-100,,,,No,2.85,-90,No,2.954,-95,No,2.902,-65
862,Target Present,5,No,8.17,97,Yes,9.378,75,No,5.094,-100,No,4.451,-100,No,5.012,-98,,,,No,5.294,-100
863,Target Present,2,Yes,4.598,95,No,4.368,-10,,,,No,4.718,-81,No,3.506,-85,No,3.624,-91,No,3.654,-79
864,Target Absent,,,,,Yes,5.916,90,No,4.495,-70,No,5.832,-29,No,4.471,-80,No,5.117,-85,No,7.522,-10
865,Target Present,5,Yes,4.714,81,No,7.278,0,No,5.334,0,No,4.617,-10,No,4.35,-51,,,,No,3.826,-100
866,Target Absent,,,,,No,4.744,-8,No,4.379,-34,No,4.037,-16,No,4.585,-14,No,3.651,-21,No,3.665,-26
867,Target Absent,,,,,No,4.87,-71,No,3.435,-82,No,5.239,-38,No,3.313,-56,No,4.668,-100,No,4.428,-56
868,Target Absent,,,,,No,6.388,-12,No,5.888,-64,No,15.136,-39,No,13.132,-29,Yes,3.473,80,Yes,4.695,71
869,Target Present,1,No,6.202,32,,,,No,2.28,-100,No,4.483,-100,No,7.276,-84,Yes,6.99,64,No,2.731,-100
870,Target Absent,,,,,No,5.8,-91,No,6.554,-82,No,5.173,-81,No,6.243,-72,No,7.867,-58,No,4.73,-83
871,Target Present,4,No,3.64,71,Yes,9.561,60,No,9.074,-72,No,4.6,-82,,,,No,2.973,-92,No,3.613,-92
872,Target Present,3,Yes,4.812,100,No,5.804,-66,No,4.563,-87,,,,No,4.157,-100,No,4.036,-100,No,4.45,-100
873,Target Absent,,,,,No,7.929,-72,No,6.079,-51,No,11.911,-69,Yes,8.55,82,No,4.349,-91,No,4.118,-100
874,Target Present,6,Yes,9.188,74,No,4.007,-100,No,12.002,-60,No,4.673,-100,Yes,5.127,76,No,3.017,-100,,,
875,Target Present,2,Yes,7.663,81,No,6.181,-71,,,,No,5.604,-71,No,4.351,-81,No,5.348,-82,No,5.991,-81
876,Target Absent,,,,,No,6.335,-70,No,8.895,-81,No,2.311,-100,No,2.89,-71,No,10.782,-55,No,3.081,-78
877,Target Absent,,,,,No,3.292,-100,Yes,2.984,72,No,3.947,-17,No,3.248,-30,No,2.102,-24,No,2.518,-21
878,Target Present,4,Yes,8.4,30,No,14.606,-10,No,2.756,-20,No,3.231,-90,,,,No,3.006,-90,No,3.829,-40
879,Target Absent,,,,,No,6.585,-70,No,8.758,-70,No,9.108,-80,No,10.141,-100,Yes,12.24,60,No,17.141,-60
880,Target Present,3,Yes,3.992,100,No,3.116,-30,No,2.868,-100,,,,No,4.034,-100,No,3.443,-100,No,4.063,-100
881,Target Present,6,No,2.482,100,No,2.866,-100,No,2.896,-100,No,2.229,-100,No,2.047,-100,No,2.372,-100,,,
882,Target Present,1,No,5.249,100,,,,No,7.446,-100,No,7.563,-73,No,8.421,-61,Yes,5.252,61,No,3.778,-41
883,Target Present,5,No,6.398,51,No,5.889,-51,No,2.796,-100,No,3.313,-51,No,3.538,-100,,,,No,3.866,-100
884,Target Absent,,,,,No,2.736,-65,No,2.819,-39,No,3.691,-100,No,8.27,-100,No,2.597,-100,No,2.129,-100
885,Target Present,5,Yes,8.813,75,No,6.689,-58,No,5.446,-65,Yes,16.529,69,No,4.602,-78,,,,No,8.865,-68
886,Target Present,1,Yes,9.876,65,,,,No,4.027,-100,No,3.878,-100,No,4.634,-100,No,3.392,-100,No,3.431,-100
887,Target Present,2,Yes,10.485,46,No,3.639,-23,,,,No,2.63,-74,No,3.609,-78,No,13.349,-14,No,3.272,-36
888,Target Absent,,,,,No,5.051,-70,No,5.737,-100,No,3.898,-100,Yes,11.021,70,No,3.893,-100,No,3.944,-100
889,Target Absent,,,,,No,21.807,-46,No,5.926,-57,No,3.968,-71,No,5.221,-53,No,9.963,-60,No,10.349,-62
890,Target Present,6,No,4.039,65,No,10.776,-19,No,12.496,-30,No,4.24,-83,No,3.398,-74,No,3.532,-82,,,
891,Target Absent,,,,,No,10.021,-32,No,4.216,-8,No,4.005,-100,No,3.936,-100,No,2.956,-100,No,2.768,-100
892,Target Present,3,Yes,6.975,67,Yes,6.493,41,No,3.025,-37,,,,No,2.386,-52,No,2.786,-47,No,1.374,-60
893,Target Present,5,No,6.876,68,Yes,8.242,0,No,3.094,0,No,3.789,0,No,3.412,0,,,,No,3.468,0
894,Target Absent,,,,,Yes,6.437,72,No,3.511,-80,No,2.851,-100,No,3.05,-95,No,6.594,-70,No,3.121,-100
895,Target Absent,,,,,No,6.558,-81,No,11.803,-100,No,8.539,-76,No,5.297,-73,No,9.655,-86,No,7.501,-82
896,Target Present,4,Yes,2.744,94,No,12.553,-38,No,2.206,-100,No,3.084,-94,,,,No,2.486,-61,No,2.129,-100
897,Target Absent,,,,,No,5.675,-29,Yes,3.492,80,No,2.969,-80,Yes,3.445,92,No,3.011,-100,No,2.655,-30
898,Target Present,2,No,5.529,62,Yes,9.306,41,,,,No,2.646,-93,No,2.23,-100,No,3.871,-80,No,2.422,-91
899,Target Present,1,Yes,8.198,96,,,,No,5.141,0,No,4.871,-100,No,3.873,-100,No,4.857,-100,No,5.077,-100
900,Target Present,5,Yes,5.234,92,No,9.104,-66,Yes,3.892,91,No,5.331,-91,No,4.153,-71,,,,No,3.572,-100
901,Target Absent,,,,,,,,,,,,,,,,,,,,,,
902,Target Present,1,Yes,7.826,50,,,,No,3.76,-99,No,5.982,-70,No,4.077,-82,No,5.575,-86,No,4.98,-93
903,Target Present,3,Yes,4.447,81,No,4.845,-76,No,2.882,-96,,,,Yes,3.768,75,No,4.322,-60,No,8.531,-72
904,Target Present,6,Yes,3.802,53,No,2.922,-68,No,3.133,-82,No,3.512,-41,No,5.578,-42,No,2.039,-87,,,
905,Target Present,5,Yes,6.008,81,No,4.553,-100,No,3.764,-91,No,4.681,-40,No,5.854,-61,,,,No,3.917,-71
906,Target Present,1,Yes,10.21,73,,,,No,3.076,0,No,3.119,-100,No,4.105,-100,No,3.176,-100,No,3.871,-100
907,Target Present,6,Yes,4.847,100,No,5.245,-71,No,3.333,-100,Yes,6.796,85,No,3.331,-100,No,5.692,-72,,,
908,Target Absent,,,,,No,8.153,-100,Yes,8.488,92,No,7.929,-99,No,10.652,-100,No,7.286,-99,No,7.526,-100
909,Target Present,4,Yes,6.35,100,No,12.127,-51,Yes,20.999,81,No,3.181,-99,,,,No,4.592,-100,No,5.24,-100
910,Target Present,3,Yes,4.693,100,No,10.508,-25,No,3.894,-100,,,,No,4.064,-100,No,3.16,-100,No,3.88,-100
911,Target Absent,,,,,No,2.791,-40,No,2.663,-37,No,2.473,-28,No,2.285,-24,No,2.708,-19,No,2.482,-28
912,Target Present,2,Yes,11.381,92,No,14.26,-61,,,,No,9.122,-100,No,4.202,-100,No,5.836,-100,No,3.896,-100
913,Target Absent,,,,,No,3.633,-88,No,3.591,-66,No,3.613,-71,Yes,3.378,25,No,5.169,-40,Yes,8.65,10
914,Target Present,5,No,11.117,20,No,10.697,-30,No,3.976,-30,No,4.888,-36,No,6.405,-16,,,,No,4.007,-18
915,Target Absent,,,,,No,20.651,-51,No,4.798,0,No,5.517,-10,No,13.88,-50,Yes,7.005,81,Yes,13.623,72
916,Target Present,3,No,7.05,73,Yes,10.945,71,No,4.654,-92,,,,No,7.382,-70,No,3.566,-95,No,3.584,-98
917,Target Absent,,,,,Yes,5.603,83,No,3.208,-88,No,7.94,-85,No,4.169,-90,No,4.675,-88,No,2.339,-91
918,Target Absent,,,,,No,3.404,-90,No,2.952,-85,Yes,7.362,70,No,2.167,-95,No,2.209,-95,No,2.252,-92
919,Target Present,1,Yes,8.662,82,,,,No,3.742,-90,No,4.347,-93,No,3.266,-88,No,10.488,-94,No,3.492,-80
920,Target Present,6,Yes,6.353,74,Yes,11.629,0,No,3.299,-100,No,3.995,-100,No,3.332,-100,No,3.629,-100,,,
921,Target Present,2,Yes,6.453,75,No,13.403,-50,,,,No,5.22,-90,No,4.195,-90,No,8.731,-80,No,5.37,-95
922,Target Present,2,No,10.117,30,No,14.795,-21,,,,No,7.969,-30,No,7.675,-34,No,8.053,-20,No,7.729,-45
923,Target Present,1,No,11.082,23,,,,No,2.397,-100,No,3.051,-93,No,2.981,-100,No,2.395,-100,No,2.532,-100
924,Target Absent,,,,,No,6.848,-82,No,5.543,-76,No,5.675,-86,No,8.066,-55,No,8.582,-66,No,4.698,-86
925,Target Absent,,,,,Yes,8.924,40,No,4.154,-29,No,4.184,-63,No,3.204,-70,Yes,6.347,55,Yes,3.992,56
926,Target Present,5,Yes,22.213,75,No,12.443,-95,No,8.539,-100,No,9.911,-100,No,17.742,-70,,,,No,8.167,-100
927,Target Present,4,Yes,2.693,87,No,3.297,-67,No,2.447,-78,No,2.33,-95,,,,No,2.568,-81,No,2.57,-76
928,Target Absent,,,,,Yes,4.162,86,No,3.248,-95,No,2.575,-95,No,2.521,-95,No,3.985,-92,No,4.725,-88
929,Target Present,1,Yes,9.835,10,,,,No,3.702,-10,No,3.267,-11,No,8.811,-10,No,2.451,-9,No,3.003,-10
930,Target Present,6,Yes,5.772,93,No,8.799,-82,No,13.953,-97,No,10.935,-86,No,11.323,-76,No,13.038,-70,,,
931,Target Present,5,Yes,4.666,80,No,5.027,-68,No,4.478,-95,Yes,6.837,81,No,3.801,-91,,,,No,2.586,-100
932,Target Absent,,,,,No,4.11,-81,Yes,9.244,82,No,3.389,-93,No,3.693,-92,No,2.948,-100,No,5.457,-72
933,Target Present,2,Yes,3.699,82,No,4.481,-72,,,,No,3.424,-96,No,3.66,-60,No,3.459,-93,No,3.561,-40
934,Target Absent,,,,,No,5.116,-94,No,3.834,-95,No,4.22,-94,Yes,8.557,81,No,5.61,-72,No,5.104,-82
935,Target Present,6,Yes,6.133,29,No,6.448,-18,No,6.136,-9,Yes,6.389,1,No,6.033,-82,Yes,6.484,19,,,
936,Target Absent,,,,,Yes,5.706,60,No,4.11,-91,No,3.318,-100,No,3.001,-100,No,3.049,-100,No,3.184,-100
937,Target Present,4,No,4.415,11,No,5.549,-72,Yes,4.844,80,No,5.731,-24,,,,No,2.944,-89,No,6.705,-67
938,Target Present,3,Yes,6.197,100,No,6.327,-72,No,6.918,-72,,,,No,8.918,-100,No,5.389,-100,No,5.173,-100
939,Target Present,1,Yes,2.985,74,,,,No,2.756,-69,No,7.56,-99,No,2.164,-87,No,2.822,-100,No,2.542,-93
940,Target Absent,,,,,No,5.356,-72,No,4.254,-70,No,4.147,-61,No,4.498,-93,No,5.262,-72,No,2.643,-95
941,Target Absent,,,,,No,5.878,-71,No,7.744,-51,No,7.299,-72,No,5.796,-51,No,6.01,-67,No,6.646,-76
942,Target Absent,,,,,No,7.299,-91,No,4.589,-100,Yes,2.902,92,No,2.533,-100,Yes,5.175,51,Yes,7.958,29
943,Target Absent,,,,,No,5.432,-90,No,16.601,-60,No,6.19,-30,No,3.157,-100,No,3.041,-100,No,6.921,-80
944,Target Present,5,Yes,9.373,80,No,11.007,-40,No,5.128,-90,No,3.73,-90,No,4.621,-80,,,,No,3.946,-71
945,Target Present,4,Yes,4.764,85,No,19.097,-100,Yes,5.186,78,No,6.007,-100,,,,No,3.947,-100,No,3.551,-100
946,Target Present,2,Yes,9.932,70,No,5.674,-90,,,,No,3.204,-91,No,3.714,-91,No,5.356,-60,No,3.604,-80
947,Target Present,3,Yes,5.799,85,No,5.847,-91,No,16.047,-61,,,,No,5.866,-75,Yes,11.947,50,No,3.889,-80
948,Target Absent,,,,,Yes,6.844,81,No,4.171,0,No,3.293,0,No,3.434,0,No,2.85,0,Yes,3.528,82
949,Target Present,5,No,8.101,38,Yes,10.996,61,No,6.176,-100,No,11.932,-44,No,6.441,-96,,,,No,6.594,-69
950,Target Absent,,,,,No,3.324,-40,No,2.422,-83,No,3.023,-92,No,2.31,-93,No,2.302,-100,No,2.395,-100
951,Target Absent,,,,,Yes,5.456,95,No,4.308,-100,No,2.125,-100,No,2.563,-100,No,3.388,-90,No,2.039,-90
952,Target Absent,,,,,No,5.445,-100,No,4.261,-100,Yes,5.178,100,No,3.048,-100,No,5.302,-63,Yes,4.793,76
953,Target Present,1,Yes,6.294,99,,,,No,6.074,-100,No,5.233,-100,No,6.183,-100,No,6.245,-100,No,4.143,-100
954,Target Present,6,No,7.207,66,Yes,7.984,77,No,4.589,-85,Yes,6.024,100,No,2.531,-94,No,3.157,-97,,,
955,Target Present,2,Yes,3.445,75,No,4.219,-45,,,,No,4.992,-60,No,3.452,-95,No,4.038,-70,No,4.014,-100
956,Target Present,6,Yes,11.779,100,No,47.332,-35,Yes,46.434,51,No,5.465,-100,No,8.243,-100,No,15.309,-51,,,
957,Target Present,1,No,0,51,,,,No,0,-51,No,0,-51,No,0,-51,No,0,-51,No,0,-51
958,Target Absent,,,,,No,4.299,-100,No,4.083,-100,No,4.711,-100,No,3.707,-100,No,4.164,-100,No,3.539,-100
959,Target Absent,,,,,No,9.355,-51,No,4.223,-100,No,8.296,-82,No,5.527,-100,No,3.655,-100,No,3.924,-100
960,Target Absent,,,,,No,5.497,-72,No,3.27,-71,No,6.931,-67,Yes,3.199,85,No,6.822,-52,Yes,4.027,75
961,Target Absent,,,,,Yes,27.861,81,No,5.404,-81,Yes,12.505,100,No,2.787,-100,No,2.953,-100,No,3.555,-70
962,Target Present,3,No,13.591,51,No,7.777,-81,Yes,10.009,70,,,,Yes,9.962,70,No,14.892,-51,No,7.511,-51
963,Target Absent,,,,,No,4.149,-82,No,2.513,-100,No,2.434,-96,No,3.1,-87,Yes,13.598,61,No,3.501,-87
964,Target Absent,,,,,No,7.174,-71,No,4.476,-65,Yes,4.271,62,No,3.022,-61,No,4.003,-82,No,3.296,-80
965,Target Absent,,,,,,,,,,,,,,,,,,,,,,
966,Target Absent,,,,,No,6.405,-78,No,6.715,-79,Yes,4.185,88,No,35.334,-82,No,5.172,-81,No,13.916,-81
967,Target Present,5,No,3.36,92,No,7.274,-72,No,6.07,-83,No,3.008,-100,Yes,4.788,87,,,,No,3.977,-100
968,Target Absent,,,,,No,21.48,-35,No,5.596,-73,No,4.381,-29,No,3.439,-36,No,11.63,-90,No,4.04,-5
969,Target Present,2,No,7.696,91,No,3.272,-100,,,,No,5.966,-100,No,3.529,-100,No,4.175,-100,No,4.176,-100
970,Target Present,1,No,6.99,29,,,,No,2.508,-97,No,11.518,-23,No,9.112,-8,No,2.684,-72,No,2.732,-36
971,Target Absent,,,,,No,3.291,-100,No,4.589,-82,No,2.297,-100,Yes,7.039,20,No,4.666,-70,Yes,3.944,62
972,Target Present,3,Yes,4.183,57,No,2.907,-36,No,3.861,-39,,,,No,2.662,-75,No,4.412,-66,No,7.54,-18
973,Target Present,4,No,6.747,40,No,2.948,-82,Yes,3.518,95,No,3.32,-96,,,,No,1.732,-98,No,2.796,-98
974,Target Absent,,,,,No,8.5,-39,No,5.404,-71,No,7.345,-43,No,6.026,-75,No,5.247,-60,Yes,8.197,33
975,Target Absent,,,,,No,5.135,-90,Yes,4.774,60,No,12.355,-60,No,3.406,-90,No,2.53,-100,No,2.454,-100
976,Target Present,6,No,4.906,80,No,6.041,-90,No,9.668,-90,No,7.737,-100,No,4.288,-100,No,15.707,-100,,,
977,Target Present,1,Yes,6.569,100,,,,No,4.573,-100,No,3.46,-100,No,2.901,-100,No,4.628,-100,No,3.208,-100
978,Target Absent,,,,,No,5.042,-29,No,2.495,-82,No,2.291,-87,No,5.365,-62,No,5.766,-34,No,4.242,-18
979,Target Present,3,Yes,5.168,71,No,8.832,-50,No,4.231,-91,,,,No,3.711,-93,No,5.843,-71,No,3.439,-96
980,Target Present,4,Yes,5.791,100,No,8.201,-100,No,4.291,-100,No,5.036,-100,,,,No,3.696,-100,No,4.113,-100
981,Target Present,5,No,5.19,45,No,8.052,-45,No,7.812,-50,Yes,18.787,41,Yes,11.32,52,,,,No,3.317,-65
982,Target Present,6,Yes,5.433,50,No,3.295,-92,No,3.515,-72,No,3.333,-97,No,2.985,-24,No,4.831,-28,,,
983,Target Absent,,,,,No,2.575,-81,No,4.127,-61,No,4.126,-60,No,2.555,-67,No,2.902,-87,No,2.474,-80
984,Target Present,3,Yes,6.364,96,No,7.772,-83,No,11.075,-88,,,,No,4.214,-97,No,7.568,-64,No,3.825,-98
985,Target Present,2,Yes,6.024,55,,,,,,,,,,,,,,,,,,
986,Target Present,4,Yes,3.07,70,No,2.478,-90,No,2.287,-100,No,10.037,-60,,,,No,2.475,-70,No,2.121,-100
987,Target Present,5,No,1.875,81,No,2.582,-100,Yes,5.242,78,No,1.97,-100,No,2.101,-100,,,,No,3.108,-100
988,Target Present,6,Yes,5.426,80,No,13.316,-70,No,7.571,-64,Yes,7.787,41,Yes,11.853,50,No,9.446,-41,,,
989,Target Present,1,Yes,8.454,100,,,,No,5.731,-100,No,6.232,-100,No,4.891,-100,No,6.595,-100,No,3.697,-100
