subNum,condition,lineupType,suspectPosition,suspectID,suspectConf,fill1ID,fill1Conf,fill2ID,fill2Conf,fill3ID,fill3Conf,fill4ID,fill4Conf,fill5ID,fill5Conf,fill6ID,fill6Conf
3344,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3345,Target Present,Showup,,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3346,Target Absent,Lineup,,,NaN,Yes,39,No,51,No,55,No,54,No,60,No,61
3347,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3348,Target Present,Lineup,pos 5,No,100,Yes,100,No,0,No,0,No,100,NaN,NaN,No,100
3349,Target Absent,Showup,,,NaN,No,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3350,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3351,Target Present,Showup,,No,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3354,Target Present,Lineup,pos 1,No,73,NaN,NaN,No,65,Yes,79,No,61,No,75,No,75
3355,Target Present,Showup,,Yes,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3356,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3357,Target Present,Lineup,pos 2,Yes,100,No,63,NaN,NaN,No,32,No,7,No,3,No,28
3358,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3360,Target Absent,Showup,,,NaN,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3361,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3362,Target Absent,Showup,,,NaN,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3363,Target Present,Lineup,pos 4,No,51,Yes,60,No,92,No,83,NaN,NaN,No,60,No,33
3365,Target Absent,Showup,,,NaN,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3366,Target Present,Lineup,pos 6,Yes,99,No,80,No,78,Yes,85,No,68,No,61,NaN,NaN
3367,Target Present,Lineup,pos 4,Yes,100,No,99,Yes,85,No,39,NaN,NaN,No,0,No,0
3368,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3369,Target Absent,Showup,,,NaN,Yes,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3370,Target Absent,Lineup,,,NaN,No,80,No,60,Yes,91,No,70,No,100,No,71
3371,Target Present,Lineup,pos 4,No,49,Yes,8,No,91,Yes,6,NaN,NaN,No,88,No,89
3372,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3374,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,No,100
3375,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3376,Target Absent,Lineup,,,NaN,No,92,No,30,No,15,No,100,Yes,75,No,100
3377,Target Present,Lineup,pos 1,Yes,82,NaN,NaN,No,75,No,100,No,90,No,100,No,100
3378,Target Present,Lineup,pos 2,Yes,82,Yes,76,NaN,NaN,No,68,No,44,No,88,No,71
3379,Target Absent,Lineup,,,NaN,No,100,No,100,No,60,No,100,Yes,85,No,70
3381,Target Absent,Lineup,,,NaN,No,100,Yes,75,No,50,No,70,No,100,No,100
3382,Target Absent,Showup,,,NaN,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3383,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3384,Target Present,Lineup,pos 6,Yes,82,No,41,No,40,No,85,No,72,No,59,NaN,NaN
3386,Target Absent,Lineup,,,NaN,No,72,No,70,No,43,No,82,No,53,No,55
3389,Target Present,Showup,,Yes,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3390,Target Present,Lineup,pos 5,Yes,77,No,90,No,71,No,71,No,65,NaN,NaN,No,51
3391,Target Absent,Showup,,,NaN,Yes,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3394,Target Absent,Lineup,,,NaN,Yes,76,No,31,Yes,53,Yes,56,No,65,No,75
3395,Target Absent,Lineup,,,NaN,No,1,Yes,4,No,8,No,6,No,2,No,3
3396,Target Present,Lineup,pos 1,No,62,NaN,NaN,No,80,No,70,No,81,No,78,No,82
3397,Target Present,Lineup,pos 1,Yes,72,NaN,NaN,No,74,No,100,No,100,No,95,No,100
3398,Target Absent,Lineup,,,NaN,No,96,No,77,No,100,No,59,No,43,No,71
3399,Target Present,Lineup,pos 6,Yes,80,No,75,No,100,No,85,No,40,No,100,NaN,NaN
3400,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3402,Target Present,Lineup,pos 6,No,60,Yes,85,No,100,No,100,No,100,No,100,NaN,NaN
3403,Target Present,Lineup,pos 3,Yes,100,No,100,No,100,NaN,NaN,No,100,No,100,No,100
3404,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3405,Target Absent,Lineup,,,NaN,Yes,75,No,79,No,83,No,60,No,79,No,100
3406,Target Absent,Lineup,,,NaN,No,50,No,50,No,50,Yes,50,No,50,No,50
3407,Target Absent,Showup,,,NaN,No,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3408,Target Absent,Showup,,,NaN,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3409,Target Present,Lineup,pos 6,No,61,No,99,No,100,No,99,No,100,No,100,NaN,NaN
3410,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3411,Target Absent,Showup,,,NaN,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3412,Target Present,Showup,,Yes,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3417,Target Absent,Showup,,,NaN,No,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3418,Target Absent,Lineup,,,NaN,No,100,Yes,55,No,89,No,70,No,68,No,68
3419,Target Absent,Lineup,,,NaN,Yes,67,No,71,No,71,No,68,No,74,Yes,90
3420,Target Absent,Lineup,,,NaN,No,70,No,61,No,41,No,68,No,68,Yes,75
3421,Target Present,Showup,,Yes,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3422,Target Absent,Showup,,,NaN,No,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3423,Target Present,Lineup,pos 3,Yes,95,No,75,Yes,80,NaN,NaN,No,95,No,100,No,100
3424,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3425,Target Absent,Showup,,,NaN,No,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3426,Target Present,Showup,,Yes,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3427,Target Present,Showup,,Yes,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3428,Target Absent,Lineup,,,NaN,No,100,No,92,No,30,No,100,No,71,No,80
3429,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3430,Target Absent,Lineup,,,NaN,No,0,No,0,No,0,Yes,63,No,0,No,0
3431,Target Absent,Showup,,,NaN,No,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3432,Target Absent,Showup,,,NaN,No,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3433,Target Present,Lineup,pos 1,Yes,87,NaN,NaN,No,80,No,86,No,76,No,83,No,82
3434,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3435,Target Present,Lineup,pos 2,Yes,80,No,60,NaN,NaN,No,59,No,99,No,82,No,81
3436,Target Absent,Lineup,,,NaN,Yes,95,No,100,No,100,No,100,No,94,No,84
3437,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3438,Target Present,Lineup,pos 6,No,29,No,40,Yes,71,No,96,No,72,No,100,NaN,NaN
3439,Target Present,Lineup,pos 2,Yes,100,No,100,NaN,NaN,No,100,No,100,No,100,No,60
3440,Target Absent,Lineup,,,NaN,No,90,No,90,No,80,No,90,No,90,No,90
3441,Target Present,Showup,,Yes,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3442,Target Absent,Showup,,,NaN,No,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3443,Target Absent,Lineup,,,NaN,No,73,No,39,Yes,57,Yes,77,No,91,Yes,70
3444,Target Absent,Lineup,,,NaN,No,93,No,100,No,91,No,86,No,60,No,62
3445,Target Present,Showup,,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3446,Target Absent,Lineup,,,NaN,No,29,No,87,Yes,73,No,94,No,72,No,94
3447,Target Present,Showup,,No,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3448,Target Present,Lineup,pos 4,Yes,71,No,82,No,100,No,92,NaN,NaN,No,92,No,100
3449,Target Absent,Lineup,,,NaN,No,53,No,52,No,100,No,52,No,52,No,52
3450,Target Absent,Lineup,,,NaN,No,70,No,71,No,81,No,77,No,73,No,95
3451,Target Present,Lineup,pos 3,Yes,72,Yes,60,Yes,61,NaN,NaN,No,71,No,71,No,80
3452,Target Present,Lineup,pos 5,No,78,No,100,No,96,Yes,100,No,93,NaN,NaN,No,91
3453,Target Present,Lineup,pos 3,Yes,84,No,42,No,77,NaN,NaN,No,90,No,87,No,79
3454,Target Absent,Lineup,,,NaN,No,100,No,100,No,50,Yes,90,No,100,No,100
3455,Target Absent,Showup,,,NaN,No,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3456,Target Present,Lineup,pos 1,Yes,72,NaN,NaN,No,100,No,100,No,100,No,100,No,100
3457,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3458,Target Present,Showup,,Yes,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3459,Target Absent,Lineup,,,NaN,No,93,No,100,No,98,No,97,No,100,No,99
3460,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3461,Target Present,Showup,,No,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3462,Target Absent,Showup,,,NaN,No,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3463,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3464,Target Present,Showup,,No,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3465,Target Present,Lineup,pos 3,No,85,No,83,No,81,NaN,NaN,No,80,No,79,No,59
3466,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3467,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3468,Target Absent,Lineup,,,NaN,No,29,No,18,No,19,Yes,30,No,12,No,8
3469,Target Absent,Lineup,,,NaN,No,87,No,98,Yes,75,No,90,Yes,64,No,76
3470,Target Absent,Lineup,,,NaN,No,90,No,85,No,100,No,100,Yes,95,No,100
3471,Target Present,Lineup,pos 5,Yes,98,No,100,No,84,No,83,No,66,NaN,NaN,No,100
3472,Target Absent,Lineup,,,NaN,No,60,No,100,No,100,No,91,No,100,No,100
3473,Target Present,Lineup,pos 2,Yes,97,No,82,NaN,NaN,No,100,No,100,No,100,No,100
3474,Target Absent,Lineup,,,NaN,No,90,Yes,85,No,100,No,100,No,71,No,100
3475,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3476,Target Absent,Showup,,,NaN,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3477,Target Absent,Showup,,,NaN,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3478,Target Absent,Showup,,,NaN,No,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3479,Target Present,Lineup,pos 6,Yes,76,No,95,No,66,No,53,No,53,No,47,NaN,NaN
3480,Target Absent,Showup,,,NaN,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3481,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3482,Target Absent,Lineup,,,NaN,No,90,No,100,No,100,No,100,Yes,96,No,98
3483,Target Present,Showup,,No,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3484,Target Present,Showup,,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3485,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3486,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3487,Target Present,Lineup,pos 2,Yes,100,No,0,NaN,NaN,No,100,No,100,No,100,No,100
3488,Target Present,Lineup,pos 3,Yes,100,No,79,No,100,NaN,NaN,No,100,No,100,No,100
3489,Target Present,Lineup,pos 2,Yes,86,No,72,NaN,NaN,No,88,No,92,No,78,No,79
3490,Target Absent,Lineup,,,NaN,No,81,No,71,No,52,No,84,Yes,71,No,98
3491,Target Present,Showup,,No,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3492,Target Absent,Lineup,,,NaN,No,100,No,93,No,60,No,62,No,62,Yes,51
3493,Target Present,Lineup,pos 3,Yes,61,No,61,No,61,NaN,NaN,No,61,No,61,No,71
3494,Target Present,Showup,,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3495,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,50,Yes,80,Yes,100
3496,Target Present,Showup,,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3497,Target Absent,Lineup,,,NaN,No,100,No,60,No,100,Yes,51,No,19,No,100
3498,Target Present,Lineup,pos 3,Yes,82,No,58,No,40,NaN,NaN,No,89,No,94,No,97
3499,Target Absent,Showup,,,NaN,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3500,Target Present,Showup,,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3501,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,60,No,20,No,29
3502,Target Present,Showup,,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3503,Target Absent,Lineup,,,NaN,No,40,No,92,No,93,Yes,61,No,100,No,75
3504,Target Present,Lineup,pos 1,Yes,71,NaN,NaN,No,95,No,100,No,100,No,100,No,100
3505,Target Absent,Showup,,,NaN,Yes,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3506,Target Absent,Lineup,,,NaN,No,21,No,60,No,92,Yes,51,No,47,No,100
3507,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3508,Target Absent,Lineup,,,NaN,No,92,Yes,72,No,80,Yes,92,No,80,Yes,95
3509,Target Present,Lineup,pos 5,No,77,Yes,51,No,91,No,77,No,78,NaN,NaN,No,77
3510,Target Present,Lineup,pos 1,Yes,50,NaN,NaN,No,95,No,90,No,90,No,51,No,70
3511,Target Present,Lineup,pos 5,Yes,100,Yes,40,No,77,No,82,Yes,60,NaN,NaN,No,100
3512,Target Absent,Lineup,,,NaN,No,80,Yes,100,No,100,No,100,No,100,No,77
3513,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3514,Target Present,Lineup,pos 6,Yes,95,Yes,80,No,71,No,70,No,71,No,79,NaN,NaN
3515,Target Present,Lineup,pos 6,Yes,100,No,100,No,100,No,100,No,86,No,80,NaN,NaN
3516,Target Present,Lineup,pos 4,Yes,92,No,91,No,93,No,84,NaN,NaN,No,100,No,97
3517,Target Present,Lineup,pos 6,Yes,30,No,100,No,90,No,100,No,100,No,100,NaN,NaN
3518,Target Absent,Showup,,,NaN,No,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3519,Target Present,Lineup,pos 1,Yes,80,NaN,NaN,No,80,No,80,No,90,No,75,No,75
3520,Target Absent,Lineup,,,NaN,No,75,No,100,Yes,73,No,100,No,100,No,100
3521,Target Absent,Lineup,,,NaN,No,91,No,100,No,71,No,73,No,52,No,100
3522,Target Present,Lineup,pos 3,Yes,81,No,100,No,100,NaN,NaN,No,100,No,100,Yes,70
3523,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3524,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3525,Target Present,Showup,,No,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3526,Target Absent,Showup,,,NaN,No,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3527,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3528,Target Present,Showup,,No,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3529,Target Present,Lineup,pos 4,Yes,81,No,71,No,61,No,90,NaN,NaN,No,63,No,38
3530,Target Absent,Showup,,,NaN,No,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3531,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,81,No,100,No,100
3532,Target Absent,Showup,,,NaN,Yes,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3533,Target Absent,Lineup,,,NaN,No,100,No,100,No,51,No,100,No,100,No,51
3534,Target Present,Lineup,pos 3,No,100,No,100,Yes,100,NaN,NaN,No,100,No,100,No,100
3535,Target Present,Showup,,Yes,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3536,Target Absent,Lineup,,,NaN,No,91,No,60,No,60,No,62,Yes,55,No,93
3537,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3538,Target Absent,Lineup,,,NaN,No,71,No,89,No,91,No,92,No,90,No,91
3539,Target Present,Lineup,pos 2,Yes,61,,,,,,,,,,,,
3540,Target Absent,Showup,,,NaN,No,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3541,Target Present,Lineup,pos 2,No,95,Yes,81,NaN,NaN,No,99,No,75,No,99,No,95
3542,Target Present,Lineup,pos 3,Yes,89,No,81,Yes,88,NaN,NaN,No,62,Yes,71,Yes,68
3543,Target Present,Lineup,pos 1,Yes,49,NaN,NaN,No,92,No,60,No,61,No,63,No,64
3544,Target Present,Showup,,Yes,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3545,Target Absent,Lineup,,,NaN,No,100,No,51,No,39,No,100,No,68,No,75
3546,Target Present,Showup,,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3547,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3548,Target Present,Lineup,pos 2,Yes,92,No,94,NaN,NaN,No,89,No,100,No,100,No,99
3549,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3550,Target Present,Lineup,pos 6,Yes,51,No,70,Yes,70,No,100,No,50,No,100,NaN,NaN
3551,Target Absent,Lineup,,,NaN,Yes,86,No,100,No,100,Yes,82,No,100,No,100
3552,Target Present,Showup,,Yes,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3553,Target Absent,Lineup,,,NaN,No,96,No,29,No,81,No,82,No,83,No,82
3554,Target Present,Lineup,pos 5,Yes,83,Yes,82,No,89,No,93,No,70,NaN,NaN,No,90
3555,Target Present,Lineup,pos 6,Yes,81,Yes,90,No,0,No,1,Yes,81,No,8,NaN,NaN
3556,Target Absent,Showup,,,NaN,Yes,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3557,Target Absent,Lineup,,,NaN,Yes,92,No,100,No,100,No,100,No,100,No,82
3558,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3559,Target Present,Lineup,pos 3,Yes,75,No,71,No,53,NaN,NaN,No,54,No,91,No,100
3560,Target Present,Lineup,pos 5,Yes,100,No,100,No,100,No,100,No,80,NaN,NaN,No,99
3561,Target Absent,Showup,,,NaN,No,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3562,Target Present,Lineup,pos 6,No,61,No,76,No,94,Yes,44,No,75,No,82,NaN,NaN
3563,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3564,Target Present,Lineup,pos 2,No,45,No,20,NaN,NaN,No,90,No,90,No,90,No,90
3565,Target Absent,Lineup,,,NaN,No,100,No,80,No,80,No,100,No,100,No,100
3566,Target Absent,Showup,,,NaN,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3567,Target Present,Showup,,No,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3568,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3569,Target Present,Lineup,pos 4,Yes,71,No,70,Yes,60,No,100,NaN,NaN,No,94,No,98
3570,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3571,Target Absent,Lineup,,,NaN,No,71,No,87,No,85,No,57,No,79,No,90
3572,Target Present,Lineup,pos 1,Yes,62,NaN,NaN,No,90,No,94,No,92,No,94,No,96
3573,Target Present,Showup,,Yes,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3574,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3575,Target Absent,Showup,,,NaN,Yes,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3576,Target Present,Showup,,Yes,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3577,Target Present,Lineup,pos 1,Yes,100,NaN,NaN,No,100,No,100,No,100,No,100,No,100
3578,Target Absent,Lineup,,,NaN,No,82,No,46,No,82,No,86,Yes,83,No,73
3579,Target Present,Showup,,Yes,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3580,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3581,Target Absent,Lineup,,,NaN,No,39,No,85,No,79,No,73,Yes,40,Yes,61
3582,Target Absent,Lineup,,,NaN,Yes,30,No,61,No,61,No,100,No,100,No,100
3583,Target Absent,Showup,,,NaN,No,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3584,Target Absent,Lineup,,,NaN,No,81,No,100,No,38,No,23,No,80,Yes,20
3585,Target Present,Showup,,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3591,Target Present,Lineup,pos 5,No,63,No,31,No,79,No,68,Yes,71,NaN,NaN,No,70
3592,Target Present,Lineup,pos 5,Yes,90,No,60,Yes,75,No,40,No,80,NaN,NaN,No,60
3593,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3594,Target Absent,Lineup,,,NaN,No,81,No,100,No,100,No,85,No,100,No,74
3595,Target Present,Lineup,pos 5,No,54,No,42,No,80,Yes,77,No,92,NaN,NaN,Yes,12
3596,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3597,Target Present,Lineup,pos 4,Yes,92,No,29,No,61,No,100,NaN,NaN,No,92,No,92
3598,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3599,Target Present,Showup,,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3601,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3602,Target Absent,Showup,,,NaN,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3603,Target Absent,Lineup,,,NaN,No,41,No,76,No,100,No,79,No,29,No,38
3604,Target Present,Showup,,No,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3605,Target Absent,Lineup,,,NaN,No,60,No,100,No,70,No,50,No,30,No,9
3606,Target Present,Showup,,Yes,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3607,Target Absent,Lineup,,,NaN,No,76,No,34,No,32,No,32,No,27,No,36
3609,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
