Subject;Subject_gender;Subject_age;Subject_language;Subject_nationality;Subject_height;Presentation_order;Target;TP_or_TA;SIM_or_SEQ;Selected_image;Response;Identification_yes_or_no;Rejection_yes_or_no;TP_identification;TA_rejection;Confidence;Response_time;Recognise_chosen;Recognise_other;Seq_image1;Seq_image1_choice;Seq_image1_time;Seq_image2;Seq_image2_choice;Seq_image2_time;Seq_image3;Seq_image3_choice;Seq_image3_time;Seq_image4;Seq_image4_choice;Seq_image4_time;Seq_image5;Seq_image5_choice;Seq_image5_time;Seq_image6;Seq_image6_choice;Seq_image6_time;Seq_image7;Seq_image7_choice;Seq_image7_time;Seq_image8;Seq_image8_choice;Seq_image8_time;Sim_row1_image1;Sim_row1_image2;Sim_row1_image3;Sim_row1_image4;Sim_row2_image1;Sim_row2_image2;Sim_row2_image3;Sim_row2_image4;Distance_actual
1260;woman;23;Finnish;Finland;180;2;T2;TA;SIM;no image chosen;1;0;1;NA;1;83;6.498;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_7.jpg;T2_Foil_1.jpg;T2_Foil_6.jpg;T2_Extra_T.jpg;T2_Foil_5.jpg;T2_Foil_4.jpg;T2_Foil_3.jpg;T2_Foil_2.jpg;25
1260;woman;23;Finnish;Finland;180;3;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;53;7.543;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_5.jpg;T3_Foil_6.jpg;T3_Foil_2.jpg;T3_Foil_3.jpg;T3_Foil_4.jpg;T3_Foil_7.jpg;T3_Foil_1.jpg;T3_Correct.jpg;70
1260;woman;23;Finnish;Finland;180;4;T4;TP;SIM;T4_Correct.jpg;1;1;0;1;NA;14;11.003;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_5.jpg;T4_Foil_3.jpg;T4_Foil_6.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;T4_Foil_2.jpg;T4_Correct.jpg;T4_Foil_7.jpg;90
1261;woman;44;Finnish;Finland;167;1;T3;TA;SEQ;T3_Foil_1.jpg;0;1;0;NA;0;40;25.674;0;0;T3_Foil_7.jpg;0;7.213;T3_Foil_4.jpg;0;1.137;T3_Foil_2.jpg;0;1.089;T3_Extra.jpg;0;1.978;T3_Foil_1.jpg;1;14.258;T3_Foil_5.jpg;0;0;T3_Foil_3.jpg;0;0;T3_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;60
1261;woman;44;Finnish;Finland;167;2;T1;TP;SEQ;no image chosen;0;0;1;0;NA;55;13.652;0;0;T1_Foil_2.jpg;0;2.706;T1_Foil_3.jpg;0;3.056;T1_Foil_4.jpg;0;1.137;T1_Foil_6.jpg;0;1.339;T1_Foil_1.jpg;0;1.872;T1_Foil_7.jpg;0;1.185;T1_Foil_5.jpg;0;1.149;T1_Correct.jpg;0;1.208;NA;NA;NA;NA;NA;NA;NA;NA;5
1261;woman;44;Finnish;Finland;167;3;T4;TA;SEQ;T4_Foil_3.jpg;0;1;0;NA;0;10;14.583;0;0;T4_Foil_6.jpg;0;3.863;T4_Foil_3.jpg;1;10.72;T4_Foil_7.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Extra.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
1261;woman;44;Finnish;Finland;167;4;T2;TA;SEQ;no image chosen;1;0;1;NA;1;15;12.896;0;0;T2_Foil_4.jpg;0;2.552;T2_Foil_3.jpg;0;1.031;T2_Foil_7.jpg;0;0.806;T2_Foil_5.jpg;0;1.789;T2_Foil_2.jpg;0;1.138;T2_Foil_1.jpg;0;2.653;T2_Foil_6.jpg;0;1.102;T2_Extra_T.jpg;0;1.825;NA;NA;NA;NA;NA;NA;NA;NA;30
1262;other;64;Finnish;Finland;164;1;T1;TA;SIM;T1_Extra.jpg;0;1;0;NA;0;71;5.754;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Foil_2.jpg;T1_Foil_7.jpg;T1_Foil_5.jpg;T1_Foil_3.jpg;T1_Foil_6.jpg;T1_Foil_1.jpg;T1_Extra.jpg;25
1262;other;64;Finnish;Finland;164;2;T2;TA;SIM;T2_Foil_5.jpg;0;1;0;NA;0;30;12.899;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_4.jpg;T2_Extra_T.jpg;T2_Foil_6.jpg;T2_Foil_1.jpg;T2_Foil_5.jpg;T2_Foil_3.jpg;T2_Foil_2.jpg;T2_Foil_7.jpg;90
1262;other;64;Finnish;Finland;164;3;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;77;7.299;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_6.jpg;T3_Foil_2.jpg;T3_Foil_5.jpg;T3_Foil_7.jpg;T3_Foil_4.jpg;T3_Correct.jpg;T3_Foil_3.jpg;T3_Foil_1.jpg;15
1262;other;64;Finnish;Finland;164;4;T4;TA;SIM;T4_Foil_1.jpg;0;1;0;NA;0;33;10.161;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_2.jpg;T4_Foil_7.jpg;T4_Foil_4.jpg;T4_Foil_6.jpg;T4_Foil_1.jpg;T4_Extra.jpg;T4_Foil_3.jpg;T4_Foil_5.jpg;70
1263;woman;33;Finnish;Finland;160;1;T1;TP;SIM;no image chosen;0;0;1;0;NA;20;22.954;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_1.jpg;T1_Foil_3.jpg;T1_Foil_7.jpg;T1_Foil_2.jpg;T1_Foil_5.jpg;T1_Correct.jpg;T1_Foil_6.jpg;T1_Foil_4.jpg;30
1263;woman;33;Finnish;Finland;160;2;T2;TA;SIM;no image chosen;1;0;1;NA;1;5;15.585;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_5.jpg;T2_Foil_7.jpg;T2_Extra_T.jpg;T2_Foil_4.jpg;T2_Foil_6.jpg;T2_Foil_2.jpg;T2_Foil_1.jpg;T2_Foil_3.jpg;110
1263;woman;33;Finnish;Finland;160;3;T3;TA;SIM;no image chosen;1;0;1;NA;1;50;16.789;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_3.jpg;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_1.jpg;T3_Foil_7.jpg;T3_Foil_4.jpg;T3_Extra.jpg;T3_Foil_5.jpg;5
1263;woman;33;Finnish;Finland;160;4;T4;TP;SIM;T4_Foil_5.jpg;0;1;0;0;NA;15;31.753;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Correct.jpg;T4_Foil_3.jpg;T4_Foil_7.jpg;T4_Foil_4.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;T4_Foil_6.jpg;T4_Foil_5.jpg;60
1264;man;47;Finnish;Finland;172;1;T1;TP;SEQ;T1_Foil_5.jpg;0;1;0;0;NA;0;20.042;0;0;T1_Foil_6.jpg;0;11.018;T1_Foil_4.jpg;0;1.458;T1_Foil_2.jpg;0;2.666;T1_Foil_5.jpg;1;4.9;T1_Foil_7.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;35
1264;man;47;Finnish;Finland;172;2;T2;TA;SEQ;no image chosen;1;0;1;NA;1;0;13.692;0;0;T2_Foil_2.jpg;0;3.191;T2_Extra_T.jpg;0;2.24;T2_Foil_3.jpg;0;1.813;T2_Foil_4.jpg;0;1.53;T2_Foil_5.jpg;0;2.015;T2_Foil_6.jpg;0;1.149;T2_Foil_1.jpg;0;0.949;T2_Foil_7.jpg;0;0.805;NA;NA;NA;NA;NA;NA;NA;NA;80
1264;man;47;Finnish;Finland;172;3;T3;TP;SEQ;no image chosen;0;0;1;0;NA;0;19.12;0;0;T3_Foil_2.jpg;0;2.041;T3_Correct.jpg;0;3.45;T3_Foil_3.jpg;0;1.729;T3_Foil_5.jpg;0;1.41;T3_Foil_7.jpg;0;1.245;T3_Foil_4.jpg;0;2.465;T3_Foil_1.jpg;0;4.186;T3_Foil_6.jpg;0;2.594;NA;NA;NA;NA;NA;NA;NA;NA;20
1264;man;47;Finnish;Finland;172;4;T4;TA;SEQ;T4_Extra.jpg;0;1;0;NA;0;12;6.152;0;0;T4_Foil_3.jpg;0;2.358;T4_Extra.jpg;1;3.794;T4_Foil_4.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
1265;man;17;Finnish;Finland;198;1;T1;TP;SEQ;T1_Foil_2.jpg;0;1;0;0;NA;82;19.98;0;0;T1_Foil_2.jpg;1;19.98;T1_Foil_7.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_6.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;40
1265;man;17;Finnish;Finland;198;2;T2;TP;SEQ;T2_Foil_3.jpg;0;1;0;0;NA;15;11.122;0;0;T2_Foil_4.jpg;0;2.379;T2_Foil_1.jpg;0;2.903;T2_Foil_5.jpg;0;1.041;T2_Foil_2.jpg;0;1.421;T2_Foil_7.jpg;0;1.114;T2_Foil_6.jpg;0;0.474;T2_Foil_3.jpg;1;1.79;T2_Correct.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;100
1265;man;17;Finnish;Finland;198;3;T3;TA;SEQ;no image chosen;1;0;1;NA;1;82;9.176;0;0;T3_Foil_5.jpg;0;2.565;T3_Foil_4.jpg;0;0.864;T3_Extra.jpg;0;0.64;T3_Foil_3.jpg;0;1.789;T3_Foil_7.jpg;0;0.771;T3_Foil_2.jpg;0;1.008;T3_Foil_1.jpg;0;0.662;T3_Foil_6.jpg;0;0.877;NA;NA;NA;NA;NA;NA;NA;NA;10
1265;man;17;Finnish;Finland;198;4;T4;TA;SEQ;T4_Foil_5.jpg;0;1;0;NA;0;57;1.781;0;0;T4_Foil_5.jpg;1;1.781;T4_Foil_1.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_7.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Extra.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;45
1266;woman;13;Finnish;Finland;157;1;T3;TA;SIM;no image chosen;1;0;1;NA;1;79;7.133;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_2.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Foil_6.jpg;T3_Foil_7.jpg;T3_Extra.jpg;T3_Foil_4.jpg;T3_Foil_3.jpg;15
1266;woman;13;Finnish;Finland;157;2;T1;TP;SIM;no image chosen;0;0;1;0;NA;66;14.965;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Foil_6.jpg;T1_Foil_7.jpg;T1_Foil_2.jpg;T1_Foil_3.jpg;T1_Correct.jpg;T1_Foil_5.jpg;T1_Foil_1.jpg;25
1266;woman;13;Finnish;Finland;157;3;T4;TP;SIM;no image chosen;0;0;1;0;NA;53;18.18;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_4.jpg;T4_Foil_6.jpg;T4_Foil_3.jpg;T4_Foil_1.jpg;T4_Foil_5.jpg;T4_Correct.jpg;T4_Foil_2.jpg;T4_Foil_7.jpg;70
1266;woman;13;Finnish;Finland;157;4;T2;TP;SIM;no image chosen;0;0;1;0;NA;55;12.411;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Correct.jpg;T2_Foil_6.jpg;T2_Foil_1.jpg;T2_Foil_4.jpg;T2_Foil_5.jpg;T2_Foil_2.jpg;T2_Foil_3.jpg;T2_Foil_7.jpg;90
1267;man;36;Finnish;Finland;188;1;T3;TA;SIM;T3_Foil_6.jpg;0;1;0;NA;0;55;18.391;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_1.jpg;T3_Foil_7.jpg;T3_Foil_5.jpg;T3_Foil_3.jpg;T3_Foil_4.jpg;T3_Foil_6.jpg;T3_Extra.jpg;T3_Foil_2.jpg;5
1267;man;36;Finnish;Finland;188;2;T1;TA;SIM;T1_Extra.jpg;0;1;0;NA;0;0;10.707;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_7.jpg;T1_Foil_6.jpg;T1_Foil_4.jpg;T1_Foil_5.jpg;T1_Extra.jpg;T1_Foil_1.jpg;T1_Foil_3.jpg;T1_Foil_2.jpg;30
1267;man;36;Finnish;Finland;188;3;T4;TA;SIM;T4_Foil_5.jpg;0;1;0;NA;0;4;7.249;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_6.jpg;T4_Foil_5.jpg;T4_Foil_7.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;T4_Foil_3.jpg;T4_Extra.jpg;T4_Foil_2.jpg;60
1267;man;36;Finnish;Finland;188;4;T2;TA;SIM;T2_Foil_7.jpg;0;1;0;NA;0;0;12.309;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_7.jpg;T2_Foil_3.jpg;T2_Foil_1.jpg;T2_Foil_6.jpg;T2_Foil_2.jpg;T2_Extra_T.jpg;T2_Foil_5.jpg;T2_Foil_4.jpg;110
1268;woman;36;Finnish;Finland;173;1;T3;TP;SEQ;T3_Foil_7.jpg;0;1;0;0;NA;48;23.571;0;0;T3_Correct.jpg;0;9.066;T3_Foil_6.jpg;0;1.209;T3_Foil_2.jpg;0;1.482;T3_Foil_1.jpg;0;1.27;T3_Foil_4.jpg;0;1.149;T3_Foil_5.jpg;0;2.086;T3_Foil_3.jpg;0;1.945;T3_Foil_7.jpg;1;5.364;NA;NA;NA;NA;NA;NA;NA;NA;20
1268;woman;36;Finnish;Finland;173;2;T1;TP;SEQ;T1_Foil_2.jpg;0;1;0;0;NA;76;13.055;0;0;T1_Foil_5.jpg;0;5.357;T1_Foil_6.jpg;0;1.801;T1_Foil_2.jpg;1;5.897;T1_Foil_3.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_4.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;35
1268;woman;36;Finnish;Finland;173;3;T4;TP;SEQ;T4_Foil_5.jpg;0;1;0;0;NA;57;7.028;0;0;T4_Foil_4.jpg;0;3.024;T4_Foil_5.jpg;1;4.004;T4_Foil_1.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Correct.jpg;0;0;T4_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
1268;woman;36;Finnish;Finland;173;4;T2;TP;SEQ;T2_Foil_5.jpg;0;1;0;0;NA;26;6.311;0;0;T2_Foil_7.jpg;0;2.056;T2_Foil_1.jpg;0;1.54;T2_Foil_4.jpg;0;1.068;T2_Foil_5.jpg;1;1.647;T2_Foil_2.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Correct.jpg;0;0;T2_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;80
1269;woman;18;Finnish;Finland;153;1;T2;TA;SEQ;T2_Foil_5.jpg;0;1;0;NA;0;14;13.385;0;0;T2_Foil_5.jpg;1;13.385;T2_Foil_2.jpg;0;0;T2_Foil_1.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Extra_T.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;90
1269;woman;18;Finnish;Finland;153;2;T4;TP;SEQ;T4_Foil_7.jpg;0;1;0;0;NA;13;11.397;0;0;T4_Foil_7.jpg;1;11.397;T4_Foil_6.jpg;0;0;T4_Correct.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;70
1269;woman;18;Finnish;Finland;153;3;T1;TP;SEQ;T1_Foil_6.jpg;0;1;0;0;NA;15;12.072;0;0;T1_Foil_6.jpg;1;12.072;T1_Foil_4.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;25
1269;woman;18;Finnish;Finland;153;4;T3;TP;SEQ;T3_Foil_3.jpg;0;1;0;0;NA;0;4.425;0;0;T3_Foil_3.jpg;1;4.425;T3_Foil_4.jpg;0;0;T3_Foil_5.jpg;0;0;T3_Correct.jpg;0;0;T3_Foil_7.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Foil_1.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;15
1270;woman;12;Finnish;Finland;155;1;T2;TA;SIM;T2_Foil_5.jpg;0;1;0;NA;0;1;26.709;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_4.jpg;T2_Foil_7.jpg;T2_Foil_3.jpg;T2_Foil_1.jpg;T2_Foil_5.jpg;T2_Foil_6.jpg;T2_Foil_2.jpg;T2_Extra_T.jpg;110
1270;woman;12;Finnish;Finland;155;2;T4;TP;SIM;T4_Foil_7.jpg;0;1;0;0;NA;53;9.503;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_1.jpg;T4_Foil_3.jpg;T4_Foil_5.jpg;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Foil_2.jpg;T4_Correct.jpg;T4_Foil_4.jpg;60
1270;woman;12;Finnish;Finland;155;3;T1;TA;SIM;T1_Extra.jpg;0;1;0;NA;0;3;9.233;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Extra.jpg;T1_Foil_2.jpg;T1_Foil_5.jpg;T1_Foil_1.jpg;T1_Foil_6.jpg;T1_Foil_3.jpg;T1_Foil_7.jpg;30
1270;woman;12;Finnish;Finland;155;4;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;100;2.484;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_6.jpg;T3_Correct.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Foil_3.jpg;T3_Foil_7.jpg;T3_Foil_4.jpg;T3_Foil_2.jpg;5
1271;woman;12;Finnish;Finland;158;1;T2;TP;SIM;no image chosen;0;0;1;0;NA;32;16.035;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_7.jpg;T2_Foil_5.jpg;T2_Foil_1.jpg;T2_Foil_2.jpg;T2_Correct.jpg;T2_Foil_6.jpg;T2_Foil_3.jpg;T2_Foil_4.jpg;80
1271;woman;12;Finnish;Finland;158;2;T4;TA;SIM;T4_Foil_1.jpg;0;1;0;NA;0;22;25.43;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_3.jpg;T4_Foil_5.jpg;T4_Foil_1.jpg;T4_Foil_2.jpg;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Foil_4.jpg;T4_Extra.jpg;50
1271;woman;12;Finnish;Finland;158;3;T1;TP;SIM;T1_Correct.jpg;1;1;0;1;NA;46;3.402;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_5.jpg;T1_Foil_3.jpg;T1_Foil_6.jpg;T1_Foil_1.jpg;T1_Foil_7.jpg;T1_Correct.jpg;T1_Foil_2.jpg;T1_Foil_4.jpg;35
1271;woman;12;Finnish;Finland;158;4;T3;TA;SIM;no image chosen;1;0;1;NA;1;29;14.358;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Extra.jpg;T3_Foil_2.jpg;T3_Foil_7.jpg;T3_Foil_3.jpg;T3_Foil_4.jpg;T3_Foil_6.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;20
1272;woman;8;Finnish;Finland;130;1;T2;TA;SIM;no image chosen;1;0;1;NA;1;47;29.005;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Extra_T.jpg;T2_Foil_4.jpg;T2_Foil_6.jpg;T2_Foil_3.jpg;T2_Foil_5.jpg;T2_Foil_2.jpg;T2_Foil_7.jpg;T2_Foil_1.jpg;100
1272;woman;8;Finnish;Finland;130;2;T4;TA;SIM;T4_Foil_4.jpg;0;1;0;NA;0;0;15.827;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Foil_4.jpg;T4_Extra.jpg;T4_Foil_2.jpg;T4_Foil_5.jpg;T4_Foil_3.jpg;T4_Foil_1.jpg;45
1272;woman;8;Finnish;Finland;130;3;T1;TA;SIM;no image chosen;1;0;1;NA;1;0;12.72;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Foil_2.jpg;T1_Foil_6.jpg;T1_Foil_1.jpg;T1_Foil_5.jpg;T1_Foil_3.jpg;T1_Extra.jpg;T1_Foil_7.jpg;40
1272;woman;8;Finnish;Finland;130;4;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;0;12.181;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_1.jpg;T3_Foil_2.jpg;T3_Foil_7.jpg;T3_Foil_6.jpg;T3_Foil_3.jpg;T3_Foil_5.jpg;T3_Foil_4.jpg;T3_Correct.jpg;10
1273;woman;40;Finnish;Finland;160;1;T4;TA;SEQ;no image chosen;1;0;1;NA;1;0;9.838;0;0;T4_Foil_4.jpg;0;2.524;T4_Foil_1.jpg;0;1.221;T4_Foil_5.jpg;0;0.96;T4_Extra.jpg;0;1.043;T4_Foil_6.jpg;0;0.96;T4_Foil_7.jpg;0;0.984;T4_Foil_2.jpg;0;1.209;T4_Foil_3.jpg;0;0.937;NA;NA;NA;NA;NA;NA;NA;NA;60
1273;woman;40;Finnish;Finland;160;2;T3;TA;SEQ;T3_Foil_7.jpg;0;1;0;NA;0;61;15.724;0;0;T3_Foil_2.jpg;0;1.984;T3_Extra.jpg;0;2.262;T3_Foil_4.jpg;0;1.516;T3_Foil_5.jpg;0;1.493;T3_Foil_3.jpg;0;1.15;T3_Foil_6.jpg;0;1.931;T3_Foil_1.jpg;0;1.469;T3_Foil_7.jpg;1;3.919;NA;NA;NA;NA;NA;NA;NA;NA;5
1273;woman;40;Finnish;Finland;160;3;T2;TA;SEQ;T2_Foil_4.jpg;0;1;0;NA;0;31;14.06;0;0;T2_Foil_3.jpg;0;4.902;T2_Extra_T.jpg;0;1.422;T2_Foil_6.jpg;0;1.789;T2_Foil_5.jpg;0;1.611;T2_Foil_7.jpg;0;2.393;T2_Foil_4.jpg;1;1.943;T2_Foil_1.jpg;0;0;T2_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
1273;woman;40;Finnish;Finland;160;4;T1;TP;SEQ;T1_Foil_2.jpg;0;1;0;0;NA;39;9.558;0;0;T1_Foil_6.jpg;0;3.09;T1_Foil_7.jpg;0;1.847;T1_Correct.jpg;0;1.909;T1_Foil_5.jpg;0;1.136;T1_Foil_2.jpg;1;1.576;T1_Foil_4.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;30
1274;man;12;Finnish;Finland;148;1;T4;TA;SEQ;T4_Foil_5.jpg;0;1;0;NA;0;24;19.623;0;0;T4_Extra.jpg;0;12.705;T4_Foil_4.jpg;0;1.327;T4_Foil_7.jpg;0;1.824;T4_Foil_5.jpg;1;3.767;T4_Foil_1.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
1274;man;12;Finnish;Finland;148;2;T3;TP;SEQ;T3_Correct.jpg;1;1;0;1;NA;44;20.289;0;0;T3_Foil_7.jpg;0;3.584;T3_Foil_3.jpg;0;1.256;T3_Foil_5.jpg;0;2.796;T3_Foil_1.jpg;0;3.816;T3_Foil_4.jpg;0;1.647;T3_Foil_2.jpg;0;4.44;T3_Foil_6.jpg;0;1.315;T3_Correct.jpg;1;1.435;NA;NA;NA;NA;NA;NA;NA;NA;20
