ParticipantId,Age,Sex,Ethnicity,Ethnicity2,TimeElapsed,EncodingConditionRaw,EncodingCondition,TargetPresent,Lineup1,Lineup2,Lineup3,Lineup4,Lineup5,Lineup6,Interactors,ParticipantTargetPresent,ParticipantLineupSelection,Accuracy,ParticipantSelection,Confidence,MouseGroup,MissingMouseData,TargetFront,TargetLeft,TargetRight,FrontFiller,LeftFiller,RightFiller,SameTarget,OppTarget,SameFiller,OppFiller,
1f95e25b-406e-4e8f-ac55-ca6689f209fa,29,Female,White or Caucasian,White American,180492,1,right,0,6,4,5,1,3,2,1,no,,1,reject,100,Low,0,,,,0.733721235,0.106117814,0.160160952,,,0.160160952,0.106117814,
0296d87c-e3a9-4f97-abde-544f62c92607,35,Male,White or Caucasian,White American,284039,2,left,0,4,6,1,5,3,2,1,yes,2,0,filler,80,High,0,,,,0.606939197,0.224137188,0.168923615,,,0.224137188,0.168923615,
3c85aba0-558f-4683-aebf-49d3ba062acc,42,Male,White or Caucasian,White American,225459,1,right,1,6,1,2,4,5,3,1,yes,1,1,target,90,High,0,0.413645418,0.189143426,0.397211155,0.572162734,0.188229992,0.239607274,0.397211155,0.189143426,0.239607274,0.188229992,
cfbecece-c45d-421e-8cb9-044fe4f2bcf5,36,Female,White or Caucasian,White American,160040,1,right,0,5,3,1,4,2,6,1,no,,1,reject,100,Low,0,,,,0.826982535,0.00226142,0.170756045,,,0.170756045,0.00226142,
545ec9cb-dd4b-4108-8cff-c61770baf72f,31,Male,White or Caucasian,White American,229453,2,left,1,1,4,2,5,3,6,1,no,,0,reject,60,High,0,0.409754136,0.439970129,0.150275735,0.522645552,0.252469102,0.224885345,0.439970129,0.150275735,0.252469102,0.224885345,
dc36183e-2fd4-4239-9177-75799c527a4c,63,Female,White or Caucasian,White American,217905,2,left,0,3,2,4,5,6,1,1,yes,2,0,filler,90,High,0,,,,0.649134282,0.172803861,0.178061858,,,0.172803861,0.178061858,
7356a92a-eb43-44ad-9561-9a990ceb0c85,19,Prefer not to say,White or Caucasian,White American,166591,1,right,1,2,6,3,5,4,1,1,yes,2,1,target,100,High,0,0.751924064,,0.248075936,0.873180201,0,0.126819799,0.248075936,0,0.126819799,0,
b64fbd9f-df4a-4a88-a4d1-2ff725db85c7,29,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,168081,1,right,0,4,5,2,1,3,6,1,no,,1,reject,80,Low,0,,,,0.536133581,0.302754489,0.16111193,,,0.16111193,0.302754489,
b9724652-2e4b-4183-a51e-604286fa9f5b,38,Male,White or Caucasian,White American,192884,2,left,1,5,4,3,1,2,6,1,no,,0,reject,80,Low,0,0.98519865,0.01480135,,0.878533846,0.121466154,0,0.01480135,0,0.121466154,0,
613e56b4-2943-42f8-a495-074b30bd85ad,60,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,328432,1,right,0,5,1,6,2,3,4,1,no,,1,reject,70,High,0,,,,0.365007039,0.205554222,0.429438739,,,0.429438739,0.205554222,
7134ca26-8f17-4f2d-a31f-20b6e02c2f52,39,Female,White or Caucasian,White American,184771,2,left,1,4,5,6,3,2,1,1,yes,3,1,target,70,High,0,0.522014475,0.314535585,0.16344994,0.595742126,0.22006141,0.184196465,0.314535585,0.16344994,0.22006141,0.184196465,
53c23b2b-0324-42be-806a-7bfff989ed06,27,Female,White or Caucasian,White American,340929,2,left,0,4,5,3,2,6,1,1,no,,1,reject,100,Low,0,,,,0.611154358,0.299428966,0.089416676,,,0.299428966,0.089416676,
22ca193a-51cb-4350-8c02-9c4a6157b80b,32,Female,Black or African American,Black Caribbean,283595,1,right,1,2,1,6,3,4,5,1,yes,3,1,target,90,Low,0,0.651926539,,0.348073461,0.848151964,0.037231711,0.114616326,0.348073461,0,0.114616326,0.037231711,
9c2b781e-391e-4619-8c27-15f0954df4e5,26,Male,White or Caucasian,Mixed White &amp; Asian,212695,2,left,0,4,2,3,5,1,6,1,yes,6,0,filler,80,High,0,,,,0.63330572,0.216676511,0.150017769,,,0.216676511,0.150017769,
3a139ad9-d44b-4647-b308-9260ceb6be1a,28,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,185656,2,left,1,1,3,4,6,2,5,1,yes,4,1,target,80,High,0,0.587090451,0.167880146,0.245029404,0.597988647,0.313917705,0.088093648,0.167880146,0.245029404,0.313917705,0.088093648,
bbb1fcaa-c7d6-4309-b5dc-6a16ab0a0412,36,Female,White or Caucasian,White American,359557,1,right,1,6,2,1,3,5,4,1,yes,1,1,target,90,Low,0,0.909712559,,0.090287441,0.998754764,0.001245236,0,0.090287441,0,0,0.001245236,
d85d0356-6d1c-4018-8398-0def3fb991c2,30,Male,"East Asian (e.g., Chinese, Japanese, Korean)",White American,157239,1,right,0,5,2,6,3,4,1,1,yes,2,0,filler,50,Low,0,,,,0.654712734,0.179408256,0.16587901,,,0.16587901,0.179408256,
7d9decf8-795a-4261-ae76-9c2a24f2a1f7,41,Female,White or Caucasian,White American,458875,2,left,1,6,4,3,5,1,2,1,yes,1,1,target,100,High,0,0.565276276,0.368918227,0.065805497,0.479502598,0.309297279,0.211200123,0.368918227,0.065805497,0.309297279,0.211200123,
9c31729d-e37a-4b55-afeb-e5fab304fce4,35,Female,Black or African American,Black African,229832,1,right,0,1,4,6,3,2,5,1,no,,1,reject,100,Low,0,,,,0.726886907,0.217062869,0.056050223,,,0.056050223,0.217062869,
dc7ec5e8-4947-4093-8a8c-fc79928ea8e9,28,Male,White or Caucasian,White American,314680,2,left,1,1,3,4,5,6,2,1,no,,0,reject,90,High,0,0.539611863,0.267831639,0.192556498,0.420828419,0.285605987,0.293565594,0.267831639,0.192556498,0.285605987,0.293565594,
311a90be-cd4c-4702-8f7f-6ea1cb59703d,28,Female,White or Caucasian,White American,193278,1,right,1,1,6,4,5,3,2,1,yes,2,1,target,50,Low,0,0.539800995,0.437358661,0.022840344,0.686957017,0.129448702,0.183594281,0.022840344,0.437358661,0.183594281,0.129448702,
56332b25-a141-4c59-8da7-9e310fa8c020,52,Male,White or Caucasian,White American,222711,1,right,0,5,6,3,4,1,2,1,no,,1,reject,100,High,0,,,,0.722913948,0.064350964,0.212735088,,,0.212735088,0.064350964,
a1f1c128-f7ed-411a-8154-6804bc505fd8,40,Female,White or Caucasian,White American,215089,2,left,1,6,1,5,3,2,4,1,yes,1,1,target,100,Low,0,0.597381342,0.24822695,0.154391708,0.758915666,0.132783658,0.108300676,0.24822695,0.154391708,0.132783658,0.108300676,
607c7223-8b6d-4489-a964-90a0f8c354c6,64,Male,White or Caucasian,White American,284947,1,right,1,1,2,6,5,4,3,1,no,,0,reject,80,High,0,0.260664624,0.530874381,0.208460995,0.699001134,0.045402097,0.255596769,0.208460995,0.530874381,0.255596769,0.045402097,
b914a7c1-20e8-4c1b-a19a-6b47fd53b005,25,Female,White or Caucasian,White American,161284,1,right,1,6,4,3,1,5,2,1,yes,1,1,target,90,Low,0,0.965086795,,0.034913205,0.924867512,0,0.075132488,0.034913205,0,0.075132488,0,
11189148-4fd3-4868-97e9-e893fc3d3374,25,Female,White or Caucasian,White American,290255,2,left,1,6,5,3,1,2,4,1,yes,1,1,target,70,Low,0,0.546055879,0.19409616,0.259847961,0.783540172,0.005670758,0.21078907,0.19409616,0.259847961,0.005670758,0.21078907,
350bd138-d6b7-4b67-a302-5906d4278f3c,27,Male,White or Caucasian,White American,225834,2,left,1,3,5,6,1,2,4,1,no,,0,reject,70,High,0,0.687744416,0.253529529,0.058726056,0.643912064,0.2343258,0.121762136,0.253529529,0.058726056,0.2343258,0.121762136,
2ce8ef99-ea67-4907-a554-627be646cf01,31,Female,White or Caucasian,White American,171761,1,right,1,3,1,5,2,4,6,1,yes,6,1,target,100,High,0,0.526584122,0.135324108,0.33809177,0.620292807,0.117485865,0.262221328,0.33809177,0.135324108,0.262221328,0.117485865,
84cc5ace-67d9-4183-8e9e-8a9f97241355,35,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,205569,2,left,0,6,1,3,2,5,4,1,no,,1,reject,90,High,0,,,,0.491490786,0.457749585,0.05075963,,,0.457749585,0.05075963,
75469e8a-edc2-4755-8bf9-1cfd123d0ffa,24,Male,White or Caucasian,White Irish,245527,1,right,1,1,6,5,4,2,3,1,yes,2,1,target,100,High,0,0.922285385,,0.077714615,0.477666811,0.069851094,0.452482095,0.077714615,0,0.452482095,0.069851094,
f49d4b86-13f5-4f37-8745-17fe7c8ed070,35,Female,White or Caucasian,White American,255176,2,left,0,5,6,3,2,1,4,1,no,,1,reject,80,High,0,,,,0.651699648,0.309806084,0.038494267,,,0.309806084,0.038494267,
55dac17a-618a-4f90-b183-c6e1e5b35e15,28,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Indian,229694,1,right,0,6,1,3,4,5,2,1,yes,1,0,filler,100,High,0,,,,0.568441939,0.119874586,0.311683475,,,0.311683475,0.119874586,
82a31471-db60-41bb-83e7-0d302bb27333,62,Male,White or Caucasian,White American,211922,1,right,0,6,2,3,5,4,1,1,yes,2,0,filler,80,High,0,,,,0.579476585,0,0.420523415,,,0.420523415,0,
95fd3ca9-79d8-4f79-b9b2-2bb6ecd01470,44,Female,White or Caucasian,White American,177966,2,left,1,2,5,6,1,4,3,1,yes,3,1,target,80,High,0,0.491170431,0.374264203,0.134565366,0.587449261,0.270094559,0.14245618,0.374264203,0.134565366,0.270094559,0.14245618,
bcf6b332-425f-4edf-b236-bc313897c169,40,Male,White or Caucasian,White American,203599,2,left,0,4,6,1,5,3,2,1,no,,1,reject,90,High,0,,,,0.750886807,0.229900995,0.019212197,,,0.229900995,0.019212197,
24428d10-3464-48bd-9f4f-f4f563afce27,40,Male,White or Caucasian,White American,263366,1,right,1,5,1,2,4,3,6,1,no,,0,reject,10,Low,0,0.702396514,0.166884532,0.130718954,0.634527729,0.177258722,0.188213549,0.130718954,0.166884532,0.188213549,0.177258722,
a6a46f2a-b53b-479e-be54-3c2a18b2567e,25,Female,White or Caucasian,White American,481493,2,left,0,1,3,2,5,4,6,1,yes,3,0,filler,70,High,0,,,,0.750921828,0.222354386,0.026723786,,,0.222354386,0.026723786,
3bdf99a0-a229-4c08-8757-1debebd177e8,28,Female,White or Caucasian,White American,209167,1,right,1,6,3,5,4,2,1,1,yes,1,1,target,90,Low,0,0.903450763,0.013827101,0.082722135,0.702437172,0.202968809,0.09459402,0.082722135,0.013827101,0.09459402,0.202968809,
87aa0077-73de-4f61-a00c-296fd3e9e2b7,32,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian other,394330,2,left,1,5,3,4,1,6,2,1,yes,1,0,filler,60,Low,0,0.560930478,0.258701207,0.180368314,0.632409876,0.186317694,0.181272429,0.258701207,0.180368314,0.186317694,0.181272429,
fb471db5-9e8e-4510-bcc3-6b0e292bbcc7,24,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,335268,2,left,0,4,3,2,1,5,6,1,yes,6,0,filler,60,Low,0,,,,0.595115643,0.181081809,0.223802548,,,0.181081809,0.223802548,
b6452462-0129-450b-b46d-f94131839fdc,60,Male,White or Caucasian,White American,181713,1,right,0,5,4,3,6,2,1,1,no,,1,reject,90,High,0,,,,0.629538964,0.050982691,0.319478345,,,0.319478345,0.050982691,
67827911-1064-41ec-9371-2bef8d0c2e9d,34,Female,White or Caucasian,White American,210814,2,left,0,2,4,3,1,5,6,1,no,,1,reject,100,High,0,,,,0.707153254,0.268374945,0.024471801,,,0.268374945,0.024471801,
6a0a1562-35ea-4913-8ca0-1170a291467b,39,Female,White or Caucasian,White American,257776,1,right,1,3,1,6,5,4,2,1,no,,0,reject,90,Low,0,0.961985446,,0.038014554,0.941581015,0,0.058418985,0.038014554,0,0.058418985,0,
0136f4a2-bddb-4bd3-a572-191dfb7f46d6,24,Male,White or Caucasian,White American,192086,2,left,1,3,2,6,1,4,5,1,no,,0,reject,90,Low,0,,,,0.944819313,0.055180687,0,0,0,0.055180687,0,
67e034f1-f1fc-4e49-8817-9932c1e2b423,64,Female,White or Caucasian,White American,238495,2,left,0,6,1,3,5,4,2,1,no,,1,reject,80,High,0,,,,0.579262236,0.335055714,0.08568205,,,0.335055714,0.08568205,
fc4ccd62-45ef-4d7f-b4b0-3292802e97ae,43,Male,White or Caucasian,White American,240907,1,right,1,1,4,6,2,3,5,1,yes,3,1,target,90,Low,0,0.453631221,0.435117993,0.111250786,0.537048076,0.245812263,0.217139661,0.111250786,0.435117993,0.217139661,0.245812263,
2e8d6ec5-a531-4610-b797-c66eda40ba9a,61,Male,White or Caucasian,White American,200073,1,right,0,5,2,6,1,4,3,1,no,,1,reject,80,Low,0,,,,0.834562132,0.033353283,0.132084585,,,0.132084585,0.033353283,
b2aacbcb-1390-488e-8cba-1b798e3cbd89,44,Male,White or Caucasian,White American,169562,2,left,1,4,1,6,2,3,5,1,no,,0,reject,50,Low,0,0.70534846,0.159643436,0.135008104,0.737371089,0.11169444,0.150934471,0.159643436,0.135008104,0.11169444,0.150934471,
2bff0ce3-4986-459e-affc-97a91276ec5b,61,Female,White or Caucasian,White American,226694,1,right,1,2,4,1,5,6,3,1,yes,1,0,filler,50,Low,0,0.405429661,,0.594570339,0.930668749,0.003220396,0.066110855,0.594570339,0,0.066110855,0.003220396,
45b9731e-0e13-40f5-b8f0-255c9404d63d,39,Female,White or Caucasian,White American,179274,2,left,1,2,4,1,5,3,6,1,yes,6,1,target,70,High,0,0.551352738,0.435825106,0.012822157,0.694917881,0.226544797,0.078537323,0.435825106,0.012822157,0.226544797,0.078537323,
7acd6f97-1154-49fa-80b9-99838507f348,19,Female,"Hispanic, Latino or Spanish",White American,182457,1,right,0,6,1,5,4,3,2,1,no,,1,reject,70,High,0,,,,0.495528304,0.190685241,0.313786455,,,0.313786455,0.190685241,
a63b38e7-2b14-4911-8208-80f9ff3949cd,30,Male,"Hispanic, Latino or Spanish",White American,860951,2,left,0,5,1,4,6,2,3,1,yes,6,0,filler,70,High,0,,,,0.56401114,0.262943721,0.173045139,,,0.262943721,0.173045139,
cfc9a564-b987-4040-88d2-46971550b37a,43,Female,White or Caucasian,White American,407720,1,right,0,3,2,5,1,6,4,1,yes,2,0,filler,90,High,0,,,,0.651661561,0.144376833,0.203961606,,,0.203961606,0.144376833,
47146279-6397-4cef-9c9c-efa3661be1db,35,Female,White or Caucasian,White American,192764,1,right,1,5,3,2,4,6,1,1,no,,0,reject,80,High,0,0.598491879,,0.401508121,0.694006676,0.072097876,0.233895448,0.401508121,0,0.233895448,0.072097876,
14d9d36e-98d4-4372-99de-999f0dbd06f4,23,Male,White or Caucasian,White American,220668,2,left,1,4,5,6,3,2,1,1,yes,3,1,target,100,High,0,0.152709919,0.833087149,0.014202931,0.575967694,0.2065789,0.217453406,0.833087149,0.014202931,0.2065789,0.217453406,
f6746a83-1960-4238-aa92-f1837b06be6c,35,Male,White or Caucasian,White American,189184,2,left,0,1,3,5,4,6,2,1,no,,1,reject,100,High,0,,,,0.601677094,0.251041527,0.14728138,,,0.251041527,0.14728138,
34035f09-c00f-4f21-ba53-ddfb5ed8265c,36,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,403443,1,right,1,1,5,2,6,3,4,1,yes,3,0,filler,60,High,0,0.325277091,0.161779423,0.512943487,0.650667666,0.04963429,0.299698044,0.512943487,0.161779423,0.299698044,0.04963429,
6e8be019-8bf7-4a2b-81aa-694bc6cfddc5,61,Male,White or Caucasian,White American,181333,2,left,1,3,4,5,2,1,6,1,yes,6,1,target,100,High,0,0.530779754,0.24623803,0.222982216,0.505328276,0.332677096,0.161994627,0.24623803,0.222982216,0.332677096,0.161994627,
330ca49a-87e8-4a6e-b671-8f7de85a763c,21,Female,White or Caucasian,White American,191339,1,right,1,2,6,5,3,4,1,1,yes,2,1,target,100,Low,0,0.805355715,,0.194644285,0.704822797,0.097801347,0.197375857,0.194644285,0,0.197375857,0.097801347,
6512cb49-c92c-4bf0-a808-57f65c29ad38,27,Female,White or Caucasian,White American,256607,2,left,1,5,4,1,2,6,3,1,no,,0,reject,80,Low,0,0.983291139,0.016708861,,0.877468133,0.122531867,0,0.016708861,0,0.122531867,0,
8cc8a1d5-f98f-40d6-a671-3c1cbdaff0c4,28,Female,White or Caucasian,White American,167100,1,right,0,2,6,1,5,4,3,1,yes,1,0,filler,90,High,0,,,,0.736806083,0.067550375,0.195643543,,,0.195643543,0.067550375,
2d96ad3c-f91d-4cb1-8164-0c70281308c8,24,Female,Black or African American,White American,318520,2,left,0,2,1,5,3,6,4,1,no,,1,reject,50,Low,0,,,,0.787190738,0.134861101,0.07794816,,,0.134861101,0.07794816,
4bd99c76-19fe-4d78-815c-c0cf296974c8,35,Male,White or Caucasian,White American,178730,1,right,1,3,1,5,2,4,6,1,yes,6,1,target,90,Low,0,0.755832881,0.081750769,0.16241635,0.668137181,0.151533213,0.180329605,0.16241635,0.081750769,0.180329605,0.151533213,
340cfb12-a378-466a-a388-6b8255ca880b,39,Female,White or Caucasian,White American,212784,2,left,0,2,4,3,1,5,6,1,yes,1,0,filler,60,Low,0,,,,0.578244455,0.170482445,0.2512731,,,0.170482445,0.2512731,
194c24e0-a313-4b3c-984e-bee0deddd5ec,35,Female,"Hispanic, Latino or Spanish",White Irish,249921,2,left,1,2,3,6,4,1,5,1,yes,3,1,target,50,High,0,0.833452211,,0.166547789,0.749994046,0.162687209,0.087318746,0,0.166547789,0.162687209,0.087318746,
51a7a057-a319-4c16-b653-ece399ddfd9a,39,Female,White or Caucasian,White American,209940,1,right,1,6,5,1,4,2,3,1,yes,1,1,target,70,High,0,0.437332684,0.156769693,0.405897623,0.422306414,0.240942074,0.336751512,0.405897623,0.156769693,0.336751512,0.240942074,
42850e07-d9d8-49af-a3f2-7d319b5acead,37,Female,White or Caucasian,White American,197493,2,left,1,6,2,5,1,4,3,1,yes,1,1,target,90,High,0,0.563993483,0.171162201,0.264844316,0.587861562,0.320056908,0.09208153,0.171162201,0.264844316,0.320056908,0.09208153,
f652f63a-95ed-4f07-a423-feccf5cdd566,22,Male,White or Caucasian,White other,194641,1,right,0,6,5,2,4,3,1,1,no,,1,reject,70,High,0,,,,0.585791993,0.130945058,0.283262949,,,0.283262949,0.130945058,
5894b27c-bf2f-4159-b9a1-be86b99428b8,37,Female,Black or African American,Black Caribbean,227923,2,left,0,6,4,2,1,5,3,1,yes,1,0,filler,50,High,0,,,,0.580859893,0.377603277,0.04153683,,,0.377603277,0.04153683,
34f48a44-3853-4364-8463-de29e8323467,46,Female,White or Caucasian,White American,201468,2,left,0,5,2,6,4,3,1,1,yes,1,0,filler,100,Low,0,,,,0.75824369,0.078887763,0.162868546,,,0.078887763,0.162868546,
5e68cb37-4dba-4c39-a686-02e4c6d2f63b,37,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,224900,1,right,1,4,2,1,5,6,3,1,yes,5,1,target,70,High,0,0.602183651,,0.397816349,0.597426677,0.068129939,0.334443385,0.397816349,0,0.334443385,0.068129939,
18c53d28-ea8d-49a1-80a6-815e944c781c,41,Male,White or Caucasian,White American,213184,2,left,1,4,2,3,1,6,5,1,yes,2,0,filler,70,Low,0,0.570718482,0.407139629,0.022141889,0.678059067,0.130924611,0.191016322,0.407139629,0.022141889,0.130924611,0.191016322,
4dc40f42-573d-4dd1-ab20-597f1ff65379,29,Female,White or Caucasian,White American,190067,1,right,1,2,6,5,3,1,4,1,yes,2,1,target,100,Low,0,0.926053905,,0.073946095,0.950930829,0,0.049069171,0.073946095,0,0.049069171,0,
49260e84-406f-4d54-94b4-6bdd9ba324fb,67,Female,White or Caucasian,White American,294017,2,left,0,2,4,5,6,3,1,1,no,,1,reject,50,High,0,,,,0.662797857,0.337202143,0,,,0.337202143,0,
bb5a16f3-4abe-4888-8262-75fcacb2d916,64,Male,White or Caucasian,White American,283455,1,right,0,6,2,1,3,5,4,1,yes,2,0,filler,60,High,0,,,,0.629926671,0.03688,0.333193329,,,0.333193329,0.03688,
8f7b82dc-0c01-4fac-a887-91ebd7625d7b,32,Female,American Indian or Alaska Native,Native American or Alaska Native,706958,2,left,1,6,2,1,4,5,3,1,no,,0,reject,80,High,0,0.638174687,0.289422897,0.072402415,0.769602012,0.192947679,0.037450308,0.289422897,0.072402415,0.192947679,0.037450308,
d7f1b2e2-371a-438f-bbc6-2828b13700b2,50,Male,White or Caucasian,White American,259675,1,right,1,3,6,1,2,4,5,1,yes,2,1,target,90,Low,0,0.548477651,0.116929389,0.33459296,0.932339139,0,0.067660861,0.33459296,0.116929389,0.067660861,0,
2d612b4a-6fc4-480d-a00a-3a0e59771350,27,Male,White or Caucasian,White American,156378,1,right,1,1,2,3,5,4,6,1,yes,6,1,target,80,High,0,0.667300937,,0.332699063,0.698761471,0.046869371,0.254369158,0.332699063,0,0.254369158,0.046869371,
66feaff1-faed-4d98-9a37-a56626d7b31c,63,Female,Black or African American,Black African,469401,2,left,1,4,2,5,1,6,3,1,yes,5,1,target,50,High,0,0.208470798,0.609719126,0.181810076,0.547646084,0.302793101,0.149560815,0.609719126,0.181810076,0.302793101,0.149560815,
06658efa-703b-499e-924c-126c432b950d,46,Male,White or Caucasian,White American,296311,2,left,1,5,3,2,1,6,4,1,no,,0,reject,50,Low,0,0.765689866,0.042735043,0.191575092,0.653100025,0.177552587,0.169347388,0.042735043,0.191575092,0.177552587,0.169347388,
60d296f2-c28f-4351-901a-364a9d7055ba,33,Male,White or Caucasian,White American,213296,1,right,1,5,4,2,1,3,6,1,yes,6,1,target,100,High,0,0.492822567,0.256968787,0.250208646,0.573622402,0.213003448,0.21337415,0.250208646,0.256968787,0.21337415,0.213003448,
5ff7fa87-a721-40e3-b2ad-b62083adabf0,60,Female,White or Caucasian,White American,350190,2,left,0,4,6,1,5,2,3,1,no,,1,reject,80,High,0,,,,0.635585729,0.217625614,0.146788657,,,0.217625614,0.146788657,
02c91a96-f608-40ba-bd66-feba3d29f6f8,49,Male,White or Caucasian,White American,329854,1,right,1,3,1,2,5,6,4,1,yes,5,1,target,100,Low,0,0.704283907,0.166957884,0.128758209,0.616171831,0.191925562,0.191902607,0.128758209,0.166957884,0.191902607,0.191925562,
f76ffac3-647e-48ba-ad65-a2a090051c12,22,Female,Black or African American,White American,151159,1,right,0,5,3,1,6,4,2,1,yes,5,0,filler,60,High,0,,,,0.609781136,0.10270334,0.287515523,,,0.287515523,0.10270334,
efebd94c-7357-44b0-b8f2-b582a5cd795e,21,Male,White or Caucasian,White American,181114,2,left,0,3,5,4,2,1,6,1,no,,1,reject,50,Low,0,,,,0.760688423,0.134529142,0.104782435,,,0.134529142,0.104782435,
2102265a-4c3c-4d1d-a2c7-c7d586f4c808,47,Female,White or Caucasian,White American,158170,1,right,0,5,6,1,4,3,2,1,no,,1,reject,50,Low,0,,,,0.87236479,0.080637825,0.046997385,,,0.046997385,0.080637825,
685df6dc-2bdb-4900-9e83-4a3d52f58e5d,28,Male,White or Caucasian,White American,173275,1,right,1,1,4,3,2,5,6,1,yes,6,1,target,100,Low,0,0.618322047,0.131113619,0.250564334,0.782443896,0.204885525,0.012670579,0.250564334,0.131113619,0.012670579,0.204885525,
9fd52b37-cafd-48de-986d-638bf29cf32e,31,Female,White or Caucasian,White American,175875,2,left,1,6,5,4,3,1,2,1,yes,1,1,target,90,Low,0,0.711356707,0.003887195,0.284756098,0.96711658,0,0.03288342,0.003887195,0.284756098,0,0.03288342,
4b13ab39-3c32-4450-8eb5-fb662a7768fd,25,Female,White or Caucasian,White British,156678,2,left,0,3,1,6,5,4,2,1,yes,2,0,filler,40,High,0,,,,0.594800128,0.224204974,0.180994898,,,0.224204974,0.180994898,
408bd9f7-60df-4813-95d6-dba80a3c7a11,31,Female,White or Caucasian,White American,161423,1,right,1,1,2,6,3,5,4,1,yes,3,1,target,100,Low,0,0.833041788,0.147716229,0.019241983,0.869320371,0.075459224,0.055220405,0.019241983,0.147716229,0.055220405,0.075459224,
6afbe638-8ce3-45fb-b4ae-0dfb5f9b78b8,24,Male,White or Caucasian,White American,253805,1,right,0,2,5,3,1,6,4,1,yes,1,0,filler,90,Low,0,,,,0.583586586,0.231923648,0.184489766,,,0.184489766,0.231923648,
9145ba6c-d154-486d-84a3-08f062cc2995,27,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,284455,2,left,1,1,5,4,2,3,6,1,yes,6,1,target,80,High,0,0.345113197,0.495306461,0.159580342,0.540738633,0.432589435,0.026671932,0.495306461,0.159580342,0.432589435,0.026671932,
6b78b9d6-492e-4e13-acc0-fb988d24731d,24,Female,White or Caucasian,White American,276050,1,right,0,1,6,3,4,5,2,1,yes,6,0,filler,50,High,0,,,,0.534460851,0.14099443,0.324544719,,,0.324544719,0.14099443,
e7618ac2-c999-49e0-b856-824beec57041,47,Male,White or Caucasian,White American,210007,2,left,1,1,4,6,2,3,5,1,yes,3,1,target,90,Low,0,0.594444444,0.387908497,0.017647059,0.684611426,0.029786003,0.285602571,0.387908497,0.017647059,0.029786003,0.285602571,
1dfb8835-2e97-423d-b00b-f43e5acd4eb3,31,Female,White or Caucasian,White American,158025,2,left,0,4,5,6,3,2,1,1,no,,1,reject,90,Low,0,,,,0.825634147,0.117079888,0.057285964,,,0.117079888,0.057285964,
25c51f8a-8df5-47f9-9ab9-8f86cd628d38,55,Male,White or Caucasian,White American,230983,1,right,1,5,6,2,4,3,1,1,yes,2,1,target,90,Low,0,0.985853659,,0.014146341,0.954626267,0,0.045373733,0.014146341,0,0.045373733,0,
e6f0b824-fcbe-4294-acab-e7edfcd2cf8d,32,Female,White or Caucasian,White other,172895,2,left,1,4,5,1,6,2,3,1,yes,5,0,filler,40,High,0,0.652718729,0.067576639,0.279704632,0.62157517,0.358000321,0.020424509,0.067576639,0.279704632,0.358000321,0.020424509,
660eb86a-c778-4f9e-9004-5a79c00be781,29,Male,White or Caucasian,White American,185194,1,right,1,5,1,4,3,6,2,1,yes,5,1,target,70,Low,0,0.593956235,0.255296978,0.150746787,0.550545056,0.257294529,0.192160415,0.150746787,0.255296978,0.192160415,0.257294529,
19eed999-f454-411c-becb-354f4beea4c8,45,Male,White or Caucasian,White American,196081,2,left,0,5,2,3,4,6,1,1,yes,1,0,filler,50,Low,0,,,,0.763192231,0.190176259,0.04663151,,,0.190176259,0.04663151,
01079c65-4210-49da-a4ae-174da3baff0a,35,Female,White or Caucasian,White American,801020,1,right,1,2,4,1,6,5,3,1,yes,4,1,target,100,High,0,0.857928964,,0.142071036,0.821176898,0.002996255,0.175826847,0.142071036,0,0.175826847,0.002996255,
65d3bf0a-3c98-40a2-922b-e2ca61af906f,65,Female,White or Caucasian,White American,261747,1,right,0,2,5,3,4,1,6,1,no,,1,reject,70,High,0,,,,0.683802695,0,0.326938933,,,0.326938933,0,
f366fddd-e769-48c0-8416-550af3780c3f,34,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,181097,2,left,1,1,3,5,2,4,6,1,yes,6,1,target,100,Low,0,0.872067342,0.086094095,0.041838563,,,,0.086094095,0.041838563,0,0,
441cac78-1b52-4aef-9e22-f9969e99e09b,64,Female,White or Caucasian,White Irish,305617,2,left,1,4,5,6,1,2,3,1,yes,3,1,target,90,Low,0,0.663570439,0.134848855,0.201580706,0.603733495,0.205987961,0.190278544,0.134848855,0.201580706,0.205987961,0.190278544,
4ff7d6cf-fcad-47e1-8ed8-6acf034d203f,34,Female,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Nepalese,387478,2,left,0,6,5,2,4,1,3,1,no,,1,reject,60,Low,0,,,,0.687352747,0.158689558,0.153957696,,,0.158689558,0.153957696,
