subject_ID	trial_num	left	right	chose	left0right1
144	15	2	6	2	0
144	16	6	1	1	1
144	18	5	1	5	0
144	19	2	4	4	1
144	20	3	2	2	1
144	21	1	4	4	1
144	22	5	3	5	0
144	23	4	5	5	1
144	24	3	6	3	0
144	25	4	3	4	0
144	26	1	2	2	1
144	27	3	1	1	1
144	28	5	6	5	0
144	29	6	2	2	1
144	30	4	6	4	0
144	31	1	4	4	1
144	32	4	2	4	0
144	33	5	3	5	0
144	34	3	6	3	0
144	35	6	2	2	1
144	36	4	6	4	0
144	37	3	4	4	1
144	38	5	6	5	0
144	39	3	2	2	1
144	40	2	5	5	1
144	41	5	1	5	0
144	42	1	2	2	1
144	43	4	5	5	1
144	44	3	1	1	1
144	45	1	6	1	0
145	1	2	4	4	1
145	2	1	6	1	0
145	3	3	5	5	1
145	4	4	6	4	0
145	5	5	4	4	1
145	6	4	1	4	0
145	7	5	6	5	0
145	8	6	2	6	0
145	9	1	3	1	0
145	10	2	1	1	1
145	11	1	5	5	1
145	12	2	3	3	1
145	13	3	4	4	1
145	14	2	5	5	1
145	15	3	6	3	0
145	16	4	3	4	0
145	17	3	5	5	1
145	18	2	3	3	1
145	19	3	6	3	0
145	20	6	4	4	1
145	21	1	5	5	1
145	22	4	1	4	0
145	23	5	6	6	1
145	24	2	5	5	1
145	25	5	4	4	1
145	26	1	6	1	0
145	27	2	1	1	1
145	28	1	3	1	0
145	29	2	4	4	1
145	30	6	2	6	0
145	32	2	4	4	1
145	33	1	2	1	0
145	34	4	1	4	0
145	35	3	6	3	0
145	37	4	3	4	0
145	38	3	1	3	0
145	39	6	4	4	1
145	40	1	5	1	0
145	41	5	3	3	1
145	42	2	5	5	1
145	43	3	2	3	0
145	44	5	4	4	1
146	1	2	6	6	1
146	2	1	5	1	0
146	3	3	4	3	0
146	4	1	3	1	0
146	5	2	5	2	0
146	6	4	2	2	1
146	7	1	6	1	0
146	8	4	5	4	0
146	9	2	3	3	1
146	10	4	6	6	1
146	11	6	5	6	0
146	12	1	2	1	0
146	13	3	5	3	0
146	14	6	3	3	1
146	15	1	4	1	0
146	16	4	6	6	1
146	17	3	4	3	0
146	18	1	6	1	0
146	19	6	5	6	0
146	20	5	4	5	0
146	21	1	5	1	0
146	22	6	3	3	1
146	23	3	1	1	1
146	24	1	4	1	0
146	25	2	3	3	1
146	26	6	2	6	0
146	27	2	4	2	0
146	28	3	5	3	0
146	29	5	2	2	1
146	30	2	1	1	1
146	31	3	2	3	0
146	32	4	6	6	1
146	33	1	5	1	0
146	34	5	6	6	1
146	35	2	1	1	1
146	36	1	4	1	0
146	37	3	1	1	1
146	38	4	3	3	1
146	39	3	5	3	0
146	40	6	2	6	0
146	41	5	4	5	0
146	42	1	6	1	0
146	43	2	4	2	0
146	44	6	3	3	1
146	45	5	2	5	0
147	1	3	5	5	1
147	2	1	6	1	0
147	3	2	4	4	1
147	4	1	2	1	0
147	5	3	6	6	1
147	6	6	2	6	0
147	7	1	5	1	0
147	8	5	6	6	1
147	9	1	3	1	0
147	10	3	2	3	0
147	11	4	5	4	0
147	12	5	2	2	1
147	13	3	4	4	1
147	14	4	1	1	1
147	15	6	4	4	1
147	16	1	3	1	0
147	17	5	1	1	1
147	18	1	2	1	0
147	19	3	4	4	1
147	20	2	3	3	1
147	21	4	1	1	1
147	22	3	6	6	1
147	23	6	4	6	0
147	24	4	5	4	0
147	25	6	2	6	0
147	26	3	5	3	0
147	27	2	4	4	1
147	28	5	6	6	1
147	29	2	5	2	0
147	30	1	6	1	0
147	31	2	3	3	1
147	32	1	6	1	0
147	33	4	1	1	1
147	34	3	5	3	0
147	35	5	6	6	1
147	36	2	5	2	0
147	37	5	1	1	1
147	38	1	3	1	0
147	39	3	6	3	0
147	40	6	4	6	0
147	41	2	6	6	1
147	42	3	4	3	0
147	43	4	2	2	1
147	44	5	4	4	1
147	45	1	2	1	0
148	1	2	5	5	1
148	2	1	4	4	1
148	3	3	6	6	1
148	4	1	2	1	0
148	5	3	5	5	1
148	6	4	3	4	0
148	7	2	6	6	1
148	8	6	1	6	0
148	9	2	3	2	0
148	10	1	5	5	1
148	11	5	6	6	1
148	12	1	3	1	0
148	13	4	5	4	0
148	16	5	4	4	1
148	17	6	1	1	1
148	18	2	6	6	1
148	19	3	5	5	1
148	20	6	3	6	0
148	21	5	6	6	1
148	22	1	3	1	0
148	23	4	2	4	0
148	24	2	3	3	1
148	25	1	4	1	0
148	26	4	3	4	0
148	27	1	5	1	0
148	29	6	4	4	1
148	30	2	5	5	1
148	31	1	4	1	0
148	32	4	3	4	0
148	33	6	1	1	1
148	34	4	6	4	0
148	35	2	3	2	0
148	36	5	2	2	1
148	37	1	3	1	0
148	38	5	4	4	1
148	39	3	5	3	0
148	40	2	1	1	1
148	41	6	3	6	0
148	42	1	5	1	0
148	43	4	2	4	0
148	44	5	6	6	1
148	45	6	2	6	0
149	1	2	5	2	0
149	2	1	3	3	1
149	3	4	6	6	1
149	4	5	4	5	0
149	5	4	2	2	1
149	6	1	6	1	0
149	7	2	3	3	1
149	8	1	2	1	0
149	9	5	6	6	1
149	10	6	2	2	1
149	11	3	4	3	0
149	12	1	5	1	0
149	13	4	1	1	1
149	14	3	6	3	0
149	15	5	3	3	1
149	16	4	2	2	1
149	17	5	3	3	1
149	18	4	1	1	1
149	19	1	5	1	0
149	20	5	6	5	0
149	21	4	5	5	1
149	22	2	3	3	1
149	23	6	2	2	1
149	24	2	5	5	1
149	25	4	6	6	1
149	26	1	3	3	1
149	27	3	4	3	0
149	28	1	2	1	0
149	29	3	6	3	0
149	30	6	1	1	1
149	31	1	5	1	0
149	32	4	6	6	1
149	33	2	5	5	1
149	34	1	3	3	1
149	35	3	6	3	0
149	36	6	5	5	1
149	37	4	2	2	1
149	38	2	3	3	1
149	39	6	2	2	1
149	40	5	3	3	1
149	41	4	5	5	1
149	42	6	1	1	1
149	43	1	4	1	0
149	44	2	1	1	1
149	45	3	4	3	0
150	1	3	6	3	0
150	2	1	2	1	0
150	3	4	5	5	1
150	4	3	4	3	0
150	5	1	6	1	0
150	7	2	6	2	0
150	8	1	4	1	0
150	9	3	1	3	0
150	10	5	6	6	1
150	11	2	5	2	0
150	12	5	3	3	1
150	13	1	5	1	0
150	14	2	4	2	0
150	15	3	2	3	0
150	16	1	5	1	0
150	17	5	2	2	1
150	18	1	6	1	0
150	19	4	5	4	0
150	20	6	4	6	0
150	21	2	6	2	0
150	22	1	4	1	0
150	23	3	6	3	0
150	24	5	3	3	1
150	25	3	2	3	0
150	26	2	1	1	1
150	27	4	2	2	1
150	28	5	6	6	1
150	29	3	4	3	0
150	30	1	3	3	1
150	31	3	4	3	0
150	32	2	1	1	1
150	33	1	4	1	0
150	34	5	2	5	0
150	35	3	5	3	0
150	36	1	3	3	1
150	37	2	6	2	0
150	38	4	2	4	0
150	39	1	6	1	0
150	40	3	2	3	0
150	41	1	5	1	0
150	42	6	4	6	0
150	43	5	6	5	0
150	44	4	5	4	0
150	45	3	6	3	0
151	1	4	6	6	1
151	2	1	2	1	0
151	3	3	5	3	0
151	4	5	6	5	0
151	5	4	5	5	1
151	6	3	4	3	0
151	7	1	5	1	0
151	8	2	4	2	0
151	9	5	2	5	0
151	10	3	6	3	0
151	11	2	3	3	1
151	12	1	6	1	0
151	14	2	6	2	0
151	15	1	4	1	0
151	16	4	2	2	1
151	17	6	4	6	0
151	18	5	2	5	0
151	19	3	1	1	1
151	20	1	4	1	0
151	21	2	6	6	1
151	22	3	2	3	0
151	23	1	6	1	0
151	24	2	1	1	1
151	25	3	4	3	0
151	26	5	3	5	0
151	27	1	5	5	1
151	28	5	4	5	0
151	29	6	5	5	1
151	30	6	3	3	1
151	31	6	3	3	1
151	32	1	6	1	0
151	33	5	2	5	0
151	34	6	4	6	0
151	35	4	3	3	1
151	36	3	5	5	1
151	37	2	1	1	1
151	38	1	5	1	0
151	39	3	2	3	0
151	40	2	6	6	1
151	41	1	4	1	0
151	42	6	5	5	1
151	43	5	4	5	0
151	44	4	2	2	1
151	45	3	1	3	0
152	1	4	5	5	1
152	2	1	3	1	0
152	3	2	6	6	1
152	4	4	2	2	1
152	5	1	6	1	0
152	6	6	3	3	1
152	8	3	5	3	0
152	9	5	2	5	0
152	10	2	3	3	1
152	11	1	4	1	0
152	12	2	1	1	1
152	13	4	6	6	1
152	14	1	5	1	0
152	15	3	4	3	0
152	16	4	1	1	1
152	17	2	4	2	0
152	18	6	3	3	1
152	19	1	6	1	0
152	20	3	1	3	0
152	21	4	6	6	1
152	22	6	5	5	1
152	23	5	4	5	0
152	24	2	3	3	1
152	25	3	5	3	0
152	26	4	3	3	1
152	27	5	2	5	0
152	28	2	1	1	1
152	29	6	2	6	0
152	30	5	1	1	1
152	31	5	1	1	1
152	32	4	6	6	1
152	33	1	4	1	0
152	34	6	5	5	1
152	35	2	1	1	1
152	36	3	2	3	0
152	37	2	4	2	0
152	38	1	6	1	0
152	39	6	3	3	1
152	40	5	2	5	0
152	41	3	1	3	0
152	42	5	3	3	1
152	43	4	5	5	1
152	44	6	2	2	1
152	45	4	3	3	1
153	1	4	6	4	0
153	2	1	5	5	1
153	3	2	3	3	1
153	4	6	2	2	1
153	5	3	4	3	0
153	6	2	5	5	1
153	7	5	6	5	0
153	8	1	3	3	1
153	9	3	6	3	0
153	10	1	2	1	0
153	11	4	5	5	1
153	12	2	4	2	0
153	13	1	6	1	0
153	15	3	5	3	0
153	16	4	1	4	0
153	17	5	4	5	0
153	18	3	6	3	0
153	19	2	5	2	0
153	20	4	2	2	1
153	21	3	4	3	0
153	22	1	3	1	0
153	23	5	1	1	1
153	24	3	5	3	0
153	25	1	6	1	0
153	26	6	2	2	1
153	27	2	3	2	0
153	28	1	2	2	1
153	29	4	6	4	0
153	30	6	5	5	1
153	31	3	4	4	1
153	32	4	2	2	1
153	33	2	5	2	0
153	34	5	3	3	1
153	35	4	5	4	0
153	36	1	2	2	1
153	37	2	6	2	0
153	38	6	4	4	1
153	39	5	6	5	0
153	40	2	3	2	0
153	41	3	1	1	1
153	42	1	6	1	0
153	43	5	1	1	1
153	44	1	4	1	0
153	45	3	6	6	1
