subject_ID	trial_num	left	right	chose	left0right1
245	2	1	3	3	1
245	3	2	4	2	0
245	4	5	2	2	1
245	5	4	5	5	1
245	6	2	6	2	0
245	7	6	3	3	1
245	8	1	5	1	0
245	9	3	4	3	0
245	10	2	3	3	1
245	11	1	4	1	0
245	12	3	5	3	0
245	13	1	2	2	1
245	14	6	1	1	1
245	15	4	6	6	1
245	16	5	4	5	0
245	17	1	2	1	0
245	18	2	4	2	0
245	19	4	6	6	1
245	20	6	1	1	1
245	21	3	4	3	0
245	22	4	1	1	1
245	23	2	6	2	0
245	24	3	5	5	1
245	25	5	2	2	1
245	26	1	3	3	1
245	27	5	6	5	0
245	28	1	5	1	0
245	29	6	3	3	1
245	30	3	2	3	0
245	31	5	6	5	0
245	32	3	4	3	0
245	33	1	2	1	0
245	34	2	5	5	1
245	35	4	6	6	1
245	36	5	4	5	0
245	37	4	1	1	1
245	38	6	3	3	1
245	39	1	6	1	0
245	40	3	1	1	1
245	41	2	4	2	0
245	42	6	2	2	1
245	43	2	3	3	1
245	44	3	5	5	1
245	45	5	1	1	1
246	1	4	6	6	1
246	2	1	5	1	0
246	3	2	3	2	0
246	4	1	4	1	0
246	5	4	5	4	0
246	6	5	2	5	0
246	7	2	6	6	1
246	8	4	2	4	0
246	9	1	6	6	1
246	10	3	1	1	1
246	11	5	6	6	1
246	12	1	2	1	0
246	13	3	5	3	0
246	14	6	3	6	0
246	15	3	4	3	0
246	16	5	6	6	1
246	17	6	1	6	0
246	18	4	2	4	0
246	19	1	4	1	0
246	20	3	5	3	0
246	21	5	2	5	0
246	22	6	3	6	0
246	23	3	2	3	0
246	24	1	5	1	0
246	25	3	1	1	1
246	26	1	2	1	0
246	27	4	5	4	0
246	28	6	4	6	0
246	29	4	3	4	0
246	30	2	6	6	1
246	31	3	1	1	1
246	32	4	2	4	0
246	33	2	1	1	1
246	34	1	6	6	1
246	35	4	5	4	0
246	36	5	6	6	1
246	37	2	5	2	0
246	38	6	4	6	0
246	39	3	2	2	1
246	40	5	3	5	0
246	41	3	4	3	0
246	42	4	1	1	1
246	43	2	6	6	1
246	44	6	3	6	0
246	45	1	5	5	1
247	1	2	5	2	0
247	2	1	4	1	0
247	3	3	6	3	0
247	4	6	2	2	1
247	5	3	5	3	0
247	6	4	6	4	0
247	7	3	4	3	0
247	8	2	3	3	1
247	9	1	5	1	0
247	10	6	1	1	1
247	11	1	3	3	1
247	12	5	6	5	0
247	13	2	4	2	0
247	14	1	2	1	0
247	15	4	5	4	0
247	16	2	4	2	0
247	17	6	2	2	1
247	18	2	1	1	1
247	19	3	6	3	0
247	20	6	5	5	1
247	21	5	2	2	1
247	22	1	4	1	0
247	23	3	5	3	0
247	24	2	3	3	1
247	25	1	5	1	0
247	26	4	6	4	0
247	27	5	4	4	1
247	28	4	3	3	1
247	29	3	1	3	0
247	30	1	6	1	0
247	31	5	2	2	1
247	32	2	4	2	0
247	33	4	6	4	0
247	34	5	4	4	1
247	35	1	6	1	0
247	36	4	1	1	1
247	37	1	2	1	0
247	38	3	5	3	0
247	39	6	2	2	1
247	40	5	6	5	0
247	41	3	1	3	0
247	42	2	3	3	1
247	43	3	4	3	0
247	44	1	5	1	0
247	45	3	6	3	0
248	1	2	6	6	1
248	2	1	3	3	1
248	3	4	5	5	1
248	4	2	3	3	1
248	5	1	5	1	0
248	6	3	4	3	0
248	7	6	3	3	1
248	8	1	2	2	1
248	9	4	6	6	1
248	10	1	4	4	1
248	11	4	2	2	1
248	12	2	5	2	0
248	13	5	6	6	1
248	14	6	1	6	0
248	15	3	5	3	0
248	16	4	6	6	1
248	17	6	3	3	1
248	18	3	4	3	0
248	19	5	3	3	1
248	20	6	1	6	0
248	21	5	6	6	1
248	23	5	4	5	0
248	24	1	3	3	1
248	25	5	1	5	0
248	26	1	4	1	0
248	27	2	1	2	0
248	28	6	2	2	1
248	29	2	3	2	0
248	30	5	2	2	1
248	31	4	6	6	1
248	32	5	4	4	1
248	33	2	3	2	0
248	34	3	5	3	0
248	35	5	6	6	1
248	36	6	1	6	0
248	37	3	6	3	0
248	38	5	1	1	1
248	39	3	4	3	0
248	40	1	3	3	1
248	41	5	2	2	1
248	42	1	4	4	1
248	43	6	2	6	0
248	44	2	4	2	0
248	45	1	2	2	1
249	1	2	6	6	1
249	2	1	3	1	0
249	3	4	5	4	0
249	4	2	3	2	0
249	5	5	2	2	1
249	6	2	1	1	1
249	7	4	2	2	1
249	8	3	6	6	1
249	9	4	3	4	0
249	10	1	6	1	0
249	11	4	1	1	1
249	12	5	6	6	1
249	13	3	5	3	0
249	14	4	6	6	1
249	15	1	5	1	0
249	16	5	4	4	1
249	17	3	5	3	0
249	18	6	3	6	0
249	19	1	5	1	0
249	21	4	2	2	1
249	22	1	6	1	0
249	23	4	1	1	1
249	24	1	3	1	0
249	25	5	2	2	1
249	26	4	6	6	1
249	27	3	4	4	1
249	28	2	1	1	1
249	29	5	6	6	1
249	30	2	3	2	0
249	31	3	6	6	1
249	32	4	1	1	1
249	33	2	6	6	1
249	34	5	2	2	1
249	35	2	4	2	0
249	36	4	5	4	0
249	37	6	4	6	0
249	38	1	5	1	0
249	39	5	3	3	1
249	40	3	4	4	1
249	41	1	3	1	0
249	42	5	6	6	1
249	43	2	1	1	1
249	44	3	2	2	1
249	45	1	6	1	0
250	1	3	5	3	0
250	2	1	2	2	1
250	3	4	6	6	1
250	4	2	5	2	0
250	5	1	4	1	0
250	6	2	3	3	1
250	7	3	1	3	0
250	9	2	6	2	0
250	10	1	5	1	0
250	11	5	4	5	0
250	12	1	6	1	0
250	13	6	5	6	0
250	14	2	4	2	0
250	15	4	3	3	1
250	16	3	6	3	0
250	17	2	3	3	1
250	18	3	5	3	0
250	19	5	2	2	1
250	20	4	5	5	1
250	21	6	4	6	0
250	22	5	6	6	1
250	23	4	3	3	1
250	24	1	2	1	0
250	25	2	4	2	0
250	26	6	2	2	1
250	27	1	5	1	0
250	28	6	1	1	1
250	29	1	4	1	0
250	30	3	1	3	0
250	31	2	4	2	0
250	32	4	6	6	1
250	33	3	5	3	0
250	34	4	3	3	1
250	35	6	2	2	1
250	36	3	6	3	0
250	38	5	6	6	1
250	39	2	3	3	1
250	40	1	2	1	0
250	41	4	5	5	1
250	42	1	4	1	0
250	43	6	1	1	1
250	44	1	5	1	0
250	45	5	2	2	1
251	1	3	4	4	1
251	2	1	6	6	1
251	3	2	5	2	0
251	4	4	6	6	1
251	5	5	4	5	0
251	6	4	2	4	0
251	7	2	1	2	0
251	8	1	4	4	1
251	9	5	1	5	0
251	10	2	3	3	1
251	11	3	5	5	1
251	12	2	6	6	1
251	13	6	3	6	0
251	14	3	1	3	0
251	15	5	6	6	1
251	16	6	3	6	0
251	17	3	1	3	0
251	18	1	2	2	1
251	19	2	5	5	1
251	20	4	6	6	1
251	21	2	3	2	0
251	22	1	6	6	1
251	23	4	2	4	0
251	24	3	5	5	1
251	25	5	4	5	0
251	26	6	5	6	0
251	27	5	1	5	0
251	28	3	4	4	1
251	29	4	1	4	0
251	30	2	6	6	1
251	31	6	3	6	0
251	32	1	2	2	1
251	33	5	4	4	1
251	34	4	3	4	0
251	35	3	5	5	1
251	36	4	6	4	0
251	37	6	2	6	0
251	38	2	3	2	0
251	39	3	1	3	0
251	40	1	4	4	1
251	41	5	1	5	0
251	42	2	5	5	1
251	43	1	6	6	1
251	44	4	2	4	0
251	45	6	5	5	1
252	1	3	5	3	0
252	2	1	6	1	0
252	3	2	4	2	0
252	4	4	6	6	1
252	5	5	4	5	0
252	6	1	5	1	0
252	7	5	2	2	1
252	8	2	6	6	1
252	9	1	4	1	0
252	10	3	1	1	1
252	11	5	6	6	1
252	12	2	3	3	1
252	13	3	6	3	0
252	14	4	3	3	1
252	15	1	2	1	0
252	16	4	3	3	1
252	17	6	4	6	0
252	18	4	5	5	1
252	19	2	6	6	1
252	20	3	1	1	1
252	21	1	4	1	0
252	22	2	3	3	1
252	23	1	6	1	0
252	24	6	5	6	0
252	25	5	3	3	1
252	26	1	2	1	0
252	27	3	6	3	0
252	28	5	2	2	1
252	29	2	4	2	0
252	30	1	5	1	0
252	31	4	1	1	1
252	32	2	4	2	0
252	33	6	2	6	0
252	34	3	6	3	0
252	35	5	2	5	0
252	36	3	1	3	0
252	37	4	3	3	1
252	38	1	2	1	0
252	39	5	3	3	1
252	40	1	5	1	0
252	41	5	6	6	1
252	42	6	4	6	0
252	43	4	5	5	1
252	44	2	3	3	1
252	45	1	6	1	0
253	1	3	4	3	0
253	2	1	2	2	1
253	3	5	6	5	0
253	4	6	4	4	1
253	5	1	5	5	1
253	6	2	4	2	0
253	7	3	6	3	0
253	8	6	1	6	0
253	9	3	5	5	1
253	10	5	4	5	0
253	11	1	3	3	1
253	12	4	1	4	0
253	13	2	3	2	0
253	14	5	2	2	1
253	15	2	6	2	0
253	16	4	2	2	1
253	17	6	1	6	0
253	18	2	6	2	0
253	19	3	2	2	1
253	20	4	1	4	0
253	21	3	5	5	1
253	22	5	2	2	1
253	23	6	5	6	0
253	24	4	6	6	1
253	25	1	5	5	1
253	26	5	4	5	0
253	27	1	2	2	1
253	28	3	6	3	0
253	29	1	3	3	1
253	30	3	4	3	0
253	31	1	3	3	1
253	32	6	1	6	0
253	33	3	6	3	0
253	34	6	2	2	1
253	35	5	4	5	0
253	36	3	5	5	1
253	37	1	2	2	1
253	38	4	6	6	1
253	39	2	4	2	0
253	40	4	1	4	0
253	41	6	5	5	1
253	42	3	2	2	1
253	43	4	3	3	1
253	44	1	5	5	1
253	45	5	2	2	1
254	1	3	6	6	1
254	2	1	2	1	0
254	3	4	5	5	1
254	4	3	4	3	0
254	5	1	6	6	1
254	6	6	4	6	0
254	7	2	6	6	1
254	8	1	4	4	1
254	9	3	1	3	0
254	10	5	6	6	1
254	11	2	5	2	0
254	12	5	3	3	1
254	13	1	5	1	0
254	14	2	4	4	1
254	15	3	2	2	1
254	16	1	5	1	0
254	17	5	2	2	1
254	18	1	6	6	1
254	19	4	5	5	1
254	20	6	4	6	0
254	21	2	6	6	1
254	22	1	4	1	0
254	23	3	6	6	1
254	24	5	3	3	1
254	25	3	2	3	0
254	26	2	1	1	1
254	27	4	2	2	1
254	28	5	6	6	1
254	29	3	4	3	0
254	30	1	3	1	0
254	31	3	4	3	0
254	32	2	1	2	0
254	33	1	4	4	1
254	34	5	2	2	1
254	35	3	5	3	0
254	36	1	3	3	1
254	37	2	6	6	1
254	38	4	2	2	1
254	39	1	6	6	1
254	40	3	2	3	0
254	41	1	5	5	1
254	42	6	4	6	0
254	43	5	6	6	1
254	44	4	5	5	1
254	45	3	6	6	1
255	1	4	6	6	1
255	2	1	2	1	0
255	3	3	5	3	0
255	4	5	6	6	1
255	5	4	5	4	0
255	6	3	4	4	1
255	7	1	5	1	0
255	8	2	4	4	1
255	9	5	2	2	1
255	10	3	6	6	1
255	11	2	3	2	0
255	12	1	6	1	0
255	13	3	1	1	1
255	14	2	6	2	0
255	15	1	4	1	0
255	16	4	2	2	1
255	17	6	4	6	0
255	18	5	2	2	1
255	19	3	1	1	1
255	20	1	4	1	0
255	21	2	6	2	0
255	22	3	2	2	1
255	23	1	6	1	0
255	24	2	1	1	1
255	25	3	4	3	0
255	26	5	3	3	1
255	27	1	5	1	0
255	28	5	4	4	1
255	29	6	5	6	0
255	30	6	3	3	1
255	31	6	3	3	1
255	32	1	6	1	0
255	33	5	2	2	1
255	34	6	4	6	0
255	35	4	3	3	1
255	36	3	5	3	0
255	37	2	1	1	1
255	38	1	5	1	0
255	39	3	2	3	0
255	40	2	6	2	0
255	41	1	4	1	0
255	42	6	5	6	0
255	43	5	4	4	1
255	44	4	2	2	1
255	45	3	1	1	1
256	1	3	4	3	0
256	3	5	6	6	1
256	4	6	4	4	1
256	5	1	5	1	0
256	6	2	4	2	0
256	7	3	6	3	0
256	8	6	1	1	1
256	9	3	5	3	0
256	10	5	4	5	0
256	11	1	3	3	1
256	12	4	1	1	1
256	13	2	3	3	1
256	14	5	2	2	1
256	15	2	6	2	0
256	16	4	2	2	1
256	17	6	1	1	1
256	18	2	6	2	0
256	19	3	2	3	0
256	20	4	1	1	1
256	21	3	5	3	0
256	22	5	2	2	1
256	23	6	5	5	1
256	24	4	6	6	1
256	25	1	5	5	1
256	26	5	4	5	0
256	27	1	2	2	1
256	28	3	6	3	0
256	29	1	3	3	1
256	30	3	4	3	0
256	31	1	3	3	1
256	32	6	1	1	1
256	33	3	6	3	0
256	34	6	2	2	1
256	35	5	4	5	0
256	36	3	5	3	0
256	37	1	2	2	1
256	38	4	6	6	1
256	39	2	4	2	0
256	40	4	1	1	1
256	41	6	5	5	1
256	42	3	2	3	0
256	43	4	3	3	1
256	44	1	5	5	1
256	45	5	2	2	1
257	1	3	5	3	0
257	2	1	6	6	1
257	3	2	4	4	1
257	4	4	6	6	1
257	5	5	4	5	0
257	6	1	5	5	1
257	7	5	2	5	0
257	8	2	6	6	1
257	9	1	4	1	0
257	10	3	1	3	0
257	11	5	6	6	1
257	12	2	3	3	1
257	13	3	6	6	1
257	14	4	3	4	0
257	15	1	2	1	0
257	16	4	3	3	1
257	17	6	4	6	0
257	18	4	5	4	0
257	19	2	6	6	1
257	20	3	1	1	1
257	21	1	4	1	0
257	22	2	3	3	1
257	24	6	5	6	0
257	25	5	3	5	0
257	26	1	2	1	0
257	27	3	6	6	1
257	28	5	2	2	1
257	29	2	4	4	1
257	30	1	5	1	0
257	31	4	1	4	0
257	32	2	4	2	0
257	33	6	2	6	0
257	34	3	6	6	1
257	35	5	2	2	1
257	36	3	1	1	1
257	37	4	3	4	0
257	38	1	2	1	0
257	39	5	3	5	0
257	40	1	5	1	0
257	41	5	6	6	1
257	42	6	4	6	0
257	43	4	5	4	0
257	44	2	3	2	0
257	45	1	6	6	1
258	1	3	6	6	1
258	2	1	2	1	0
258	3	4	5	5	1
258	4	3	4	3	0
258	5	1	6	6	1
258	6	6	4	6	0
258	7	2	6	6	1
258	8	1	4	1	0
258	9	3	1	1	1
258	10	5	6	6	1
258	11	2	5	2	0
258	12	5	3	5	0
258	13	1	5	1	0
258	14	2	4	2	0
258	15	3	2	3	0
258	16	1	5	5	1
258	17	5	2	5	0
258	18	1	6	6	1
258	19	4	5	5	1
258	20	6	4	6	0
258	21	2	6	6	1
258	22	1	4	1	0
258	23	3	6	6	1
258	24	5	3	5	0
258	25	3	2	3	0
258	26	2	1	1	1
258	27	4	2	2	1
258	28	5	6	6	1
258	29	3	4	3	0
258	30	1	3	3	1
258	31	3	4	3	0
258	32	2	1	2	0
258	33	1	4	1	0
258	34	5	2	5	0
258	35	3	5	5	1
258	36	1	3	3	1
258	37	2	6	6	1
258	38	4	2	2	1
258	39	1	6	6	1
258	40	3	2	3	0
258	41	1	5	5	1
258	42	6	4	6	0
258	43	5	6	6	1
258	44	4	5	5	1
258	45	3	6	6	1
259	1	2	5	5	1
259	2	1	6	1	0
259	3	3	4	3	0
259	4	6	3	3	1
259	5	3	1	3	0
259	6	4	5	5	1
259	7	1	4	1	0
259	8	2	1	1	1
259	9	3	2	3	0
259	10	5	6	5	0
259	11	2	4	2	0
259	12	1	5	5	1
259	13	5	3	5	0
259	14	4	6	6	1
259	15	2	6	6	1
259	16	2	6	6	1
259	17	1	2	1	0
259	18	4	6	6	1
259	19	5	3	5	0
259	20	2	4	4	1
259	21	1	5	5	1
259	22	4	1	1	1
259	23	5	6	5	0
259	24	3	1	3	0
259	25	4	5	5	1
259	26	6	3	3	1
259	27	3	2	3	0
259	28	4	3	3	1
259	29	1	6	6	1
259	30	2	5	5	1
259	31	5	3	3	1
259	32	2	5	5	1
259	33	4	2	4	0
259	34	6	3	3	1
259	35	3	2	3	0
259	36	4	3	3	1
259	37	1	5	5	1
259	38	4	1	4	0
259	39	6	4	6	0
259	40	1	6	6	1
259	41	6	2	6	0
259	42	4	5	5	1
259	43	3	1	3	0
259	44	5	6	6	1
259	45	1	2	1	0
260	1	5	6	6	1
260	2	1	2	1	0
260	3	3	4	3	0
260	4	2	5	5	1
260	5	1	6	6	1
260	6	2	3	3	1
260	7	1	4	1	0
260	8	4	5	5	1
260	9	5	1	1	1
260	10	3	6	3	0
260	11	2	4	4	1
260	12	6	2	6	0
260	13	4	6	6	1
260	14	1	3	3	1
260	15	3	5	3	0
260	16	2	4	4	1
260	17	5	6	6	1
260	18	6	2	6	0
260	19	4	5	5	1
260	20	3	4	3	0
260	21	2	5	5	1
260	22	1	6	6	1
260	23	4	1	1	1
260	24	6	4	6	0
260	25	5	1	5	0
260	26	2	3	3	1
260	27	1	2	1	0
260	28	3	6	3	0
260	29	1	3	3	1
260	30	5	3	3	1
260	31	5	3	3	1
260	32	1	2	1	0
260	33	3	1	3	0
260	34	6	4	6	0
260	35	4	5	5	1
260	36	5	2	5	0
260	37	3	6	3	0
260	38	2	3	3	1
260	39	4	1	1	1
260	40	5	6	6	1
260	41	2	4	4	1
260	42	1	6	6	1
260	43	5	1	5	0
260	44	6	2	6	0
260	45	3	4	3	0
261	1	4	6	4	0
261	2	1	5	1	0
261	3	2	3	2	0
261	4	6	2	2	1
261	5	1	3	1	0
261	6	2	5	2	0
261	7	3	6	6	1
261	8	4	3	4	0
261	9	5	6	6	1
261	10	6	1	1	1
261	11	3	5	3	0
261	12	1	4	4	1
261	13	2	1	2	0
261	14	4	2	4	0
261	15	5	4	4	1
261	16	4	1	4	0
261	17	6	4	4	1
261	19	6	5	5	1
261	20	4	2	4	0
261	21	1	3	1	0
261	22	3	6	6	1
261	23	2	3	2	0
261	24	1	5	1	0
261	25	2	1	1	1
261	26	5	4	4	1
261	27	3	5	5	1
261	28	4	3	4	0
261	29	2	5	2	0
261	30	6	2	2	1
261	31	2	5	2	0
261	32	5	1	1	1
261	33	3	5	5	1
261	34	4	1	4	0
261	35	6	4	4	1
261	36	3	6	6	1
261	37	1	3	1	0
261	38	2	1	1	1
261	39	6	5	6	0
261	40	2	6	2	0
261	41	4	3	4	0
261	42	1	6	1	0
261	43	4	2	4	0
261	44	5	4	4	1
261	45	2	3	2	0
262	1	4	5	5	1
262	2	1	3	3	1
262	3	2	6	2	0
262	4	4	2	2	1
262	5	1	6	1	0
262	6	6	3	3	1
262	7	5	6	5	0
262	8	3	5	5	1
262	9	5	2	5	0
262	10	2	3	3	1
262	11	1	4	1	0
262	12	2	1	1	1
262	13	4	6	4	0
262	14	1	5	5	1
262	15	3	4	3	0
262	16	4	1	1	1
262	17	2	4	2	0
262	18	6	3	3	1
262	19	1	6	1	0
262	20	3	1	3	0
262	21	4	6	4	0
262	22	6	5	5	1
262	23	5	4	5	0
262	24	2	3	3	1
262	25	3	5	5	1
262	26	4	3	3	1
262	27	5	2	5	0
262	28	2	1	2	0
262	29	6	2	2	1
262	30	5	1	5	0
262	31	5	1	5	0
262	32	4	6	6	1
262	33	1	4	1	0
262	34	6	5	5	1
262	35	2	1	2	0
262	36	3	2	3	0
262	37	2	4	2	0
262	38	1	6	1	0
262	39	6	3	3	1
262	40	5	2	5	0
262	41	3	1	3	0
262	42	5	3	5	0
262	43	4	5	5	1
262	44	6	2	2	1
262	45	4	3	3	1
263	1	3	5	3	0
263	2	1	2	1	0
263	3	4	6	6	1
263	4	1	3	3	1
263	5	2	5	5	1
263	6	5	4	5	0
263	7	1	6	1	0
263	8	2	4	4	1
263	9	4	1	1	1
263	10	3	6	3	0
263	11	4	3	3	1
263	12	5	6	6	1
263	13	6	2	6	0
263	14	1	5	1	0
263	15	2	3	3	1
263	16	1	2	1	0
263	17	3	1	3	0
263	18	4	3	3	1
263	19	2	4	4	1
263	20	1	5	5	1
263	21	3	6	3	0
263	22	6	5	5	1
263	23	1	6	1	0
263	24	6	4	6	0
263	25	3	5	3	0
263	26	5	4	5	0
263	27	2	5	5	1
263	28	6	2	6	0
263	29	2	3	3	1
263	30	4	1	1	1
263	31	3	6	3	0
263	32	2	4	4	1
263	33	6	2	6	0
263	34	2	1	1	1
263	35	5	4	5	0
263	36	6	5	5	1
263	37	2	3	3	1
263	38	5	2	5	0
263	39	6	4	6	0
263	40	1	5	1	0
263	41	4	3	3	1
263	42	3	1	3	0
263	43	1	4	1	0
263	44	3	5	3	0
263	45	1	6	1	0
264	1	2	6	6	1
264	2	1	3	3	1
264	3	4	5	5	1
264	4	2	3	3	1
264	5	1	5	5	1
264	6	3	4	3	0
264	7	6	3	6	0
264	8	1	2	1	0
264	9	4	6	6	1
264	10	1	4	4	1
264	11	4	2	4	0
264	12	2	5	5	1
264	13	5	6	6	1
264	14	6	1	6	0
264	15	3	5	5	1
264	16	4	6	6	1
264	17	6	3	3	1
264	18	3	4	4	1
264	19	5	3	3	1
264	20	6	1	6	0
264	21	5	6	6	1
264	22	4	2	4	0
264	23	5	4	5	0
264	24	1	3	1	0
264	25	5	1	1	1
264	26	1	4	1	0
264	27	2	1	1	1
264	28	6	2	6	0
264	29	2	3	3	1
264	30	5	2	5	0
264	31	4	6	6	1
264	32	5	4	5	0
264	33	2	3	3	1
264	34	3	5	3	0
264	35	5	6	6	1
264	36	6	1	1	1
264	37	3	6	6	1
264	38	5	1	1	1
264	39	3	4	3	0
264	40	1	3	3	1
264	41	5	2	5	0
264	42	1	4	1	0
264	43	6	2	6	0
264	44	2	4	4	1
264	45	1	2	1	0
265	1	4	6	4	0
265	2	1	5	1	0
265	3	2	3	3	1
265	4	1	4	1	0
265	5	4	5	5	1
265	6	5	2	5	0
265	8	4	2	2	1
265	9	1	6	1	0
265	10	3	1	3	0
265	11	5	6	5	0
265	12	1	2	1	0
265	13	3	5	3	0
265	14	6	3	3	1
265	15	3	4	3	0
265	16	5	6	5	0
265	17	6	1	1	1
265	18	4	2	2	1
265	19	1	4	1	0
265	20	3	5	3	0
265	21	5	2	2	1
265	22	6	3	3	1
265	23	3	2	3	0
265	24	1	5	1	0
265	25	3	1	3	0
265	26	1	2	1	0
265	27	4	5	5	1
265	28	6	4	6	0
265	29	4	3	3	1
265	30	2	6	6	1
265	31	3	1	3	0
265	32	4	2	2	1
265	33	2	1	2	0
265	34	1	6	1	0
265	35	4	5	5	1
265	36	5	6	5	0
265	37	2	5	5	1
265	38	6	4	6	0
265	39	3	2	3	0
265	40	5	3	3	1
265	41	3	4	3	0
265	42	4	1	1	1
265	43	2	6	2	0
265	44	6	3	3	1
265	45	1	5	1	0
266	1	5	6	5	0
266	2	1	3	1	0
266	3	2	4	2	0
266	4	5	2	5	0
266	5	4	5	4	0
266	6	2	6	2	0
266	7	6	3	6	0
266	8	1	5	1	0
266	9	3	4	4	1
266	10	2	3	2	0
266	11	1	4	1	0
266	12	3	5	5	1
266	13	1	2	1	0
266	14	6	1	1	1
266	15	4	6	4	0
266	16	5	4	4	1
266	17	1	2	2	1
266	18	2	4	4	1
266	19	4	6	4	0
266	20	6	1	1	1
266	21	3	4	4	1
266	22	4	1	4	0
266	23	2	6	2	0
266	24	3	5	3	0
266	25	5	2	5	0
266	26	1	3	1	0
266	27	5	6	5	0
266	28	1	5	1	0
266	29	6	3	3	1
266	30	3	2	3	0
266	31	5	6	5	0
266	32	3	4	3	0
266	33	1	2	1	0
266	34	2	5	5	1
266	35	4	6	4	0
266	36	5	4	4	1
266	37	4	1	1	1
266	38	6	3	3	1
266	39	1	6	1	0
266	40	3	1	1	1
266	41	2	4	4	1
266	42	6	2	2	1
266	43	2	3	3	1
266	44	3	5	3	0
266	45	5	1	1	1
267	1	2	5	5	1
267	2	1	4	1	0
267	3	3	6	3	0
267	4	6	1	1	1
267	5	3	5	3	0
267	6	2	6	6	1
267	7	1	5	5	1
267	8	2	4	4	1
267	9	4	5	5	1
267	10	1	3	3	1
267	11	3	2	3	0
267	12	5	6	5	0
267	13	1	2	1	0
267	14	4	6	6	1
267	15	3	4	3	0
267	16	1	2	1	0
267	17	2	5	5	1
267	18	3	4	3	0
267	19	2	3	3	1
267	20	4	2	4	0
267	21	2	6	6	1
267	22	6	3	3	1
267	23	3	5	3	0
267	24	5	4	5	0
267	25	6	1	6	0
267	26	5	6	5	0
267	27	1	3	3	1
267	28	4	1	1	1
267	29	1	5	5	1
267	30	4	6	6	1
267	31	3	5	3	0
267	32	5	1	5	0
267	33	1	4	1	0
267	34	2	6	6	1
267	35	6	3	3	1
267	36	3	1	3	0
267	37	4	3	3	1
267	38	2	4	4	1
267	39	1	2	1	0
267	40	2	3	3	1
267	41	5	4	5	0
267	42	6	1	6	0
267	43	5	6	5	0
267	44	2	5	5	1
267	45	4	6	6	1
268	1	2	3	3	1
268	2	1	4	1	0
268	3	5	6	5	0
268	4	1	2	1	0
268	5	4	5	5	1
268	6	2	4	2	0
268	7	3	6	3	0
268	8	6	4	4	1
268	9	4	3	3	1
268	10	1	5	1	0
268	11	3	1	3	0
268	12	2	5	5	1
268	13	1	6	1	0
268	14	6	2	2	1
268	15	5	3	3	1
268	16	5	3	3	1
268	17	3	6	3	0
268	18	1	2	1	0
268	19	3	1	3	0
268	20	6	2	2	1
268	21	4	6	4	0
268	22	2	5	2	0
268	23	4	2	2	1
268	24	5	6	5	0
268	25	1	5	1	0
268	26	5	4	4	1
268	27	4	3	3	1
268	28	1	4	1	0
268	29	2	3	3	1
268	30	1	6	1	0
268	31	2	3	3	1
268	32	3	5	3	0
268	33	5	2	5	0
268	34	2	1	1	1
268	35	5	6	5	0
268	36	1	4	1	0
268	37	4	2	2	1
268	38	3	6	3	0
268	39	5	4	5	0
268	40	4	6	4	0
268	41	3	1	3	0
268	42	1	5	5	1
268	43	6	2	2	1
268	44	4	3	3	1
268	45	1	6	1	0
269	1	4	6	4	0
269	3	2	3	3	1
269	4	6	2	2	1
269	5	3	4	3	0
269	6	2	5	5	1
269	7	5	6	6	1
269	8	1	3	1	0
269	9	3	6	6	1
269	10	1	2	1	0
269	11	4	5	4	0
269	12	2	4	4	1
269	13	1	6	1	0
269	14	4	1	1	1
269	15	3	5	3	0
269	16	4	1	1	1
269	17	5	4	4	1
269	18	3	6	3	0
269	19	2	5	5	1
269	20	4	2	2	1
269	21	3	4	3	0
269	22	1	3	3	1
269	23	5	1	1	1
269	24	3	5	3	0
269	25	1	6	1	0
269	26	6	2	2	1
269	27	2	3	3	1
269	28	1	2	1	0
269	29	4	6	6	1
269	30	6	5	6	0
269	31	3	4	4	1
269	32	4	2	2	1
269	33	2	5	5	1
269	34	5	3	3	1
269	35	4	5	5	1
269	36	1	2	1	0
269	37	2	6	6	1
269	38	6	4	6	0
269	39	5	6	6	1
269	40	2	3	3	1
269	41	3	1	1	1
269	42	1	6	6	1
269	43	5	1	1	1
269	44	1	4	1	0
269	45	3	6	6	1
270	1	3	5	5	1
270	2	1	6	1	0
270	3	2	4	2	0
270	4	4	6	6	1
270	5	5	4	5	0
270	6	1	5	5	1
270	7	5	2	5	0
270	8	2	6	6	1
270	9	1	4	1	0
270	10	3	1	3	0
270	11	5	6	5	0
270	12	2	3	3	1
270	13	3	6	3	0
270	14	4	3	3	1
270	15	1	2	1	0
270	16	4	3	3	1
270	17	6	4	6	0
270	18	4	5	5	1
270	19	2	6	6	1
270	20	3	1	3	0
270	21	1	4	1	0
270	22	2	3	3	1
270	23	1	6	6	1
270	24	6	5	5	1
270	25	5	3	5	0
270	26	1	2	1	0
270	27	3	6	3	0
270	28	5	2	5	0
270	29	2	4	2	0
270	30	1	5	5	1
270	31	4	1	1	1
270	32	2	4	2	0
270	33	6	2	6	0
270	34	3	6	3	0
270	35	5	2	5	0
270	36	3	1	3	0
270	37	4	3	3	1
270	38	1	2	1	0
270	39	5	3	5	0
270	40	1	5	5	1
270	41	5	6	5	0
270	42	6	4	6	0
270	43	4	5	5	1
270	44	2	3	3	1
270	45	1	6	1	0
271	1	5	6	5	0
271	2	1	2	2	1
271	3	3	4	3	0
271	4	4	6	4	0
