SubjectId,Gender,Age,Ethnicity,VideoWatched,TargetPresent,Start Date,Finish Date,Time elapsed (ms),AgeGroup,LateGroup,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,LineupNumberID'd2,Face(.jpeg)ID'd,Correct,SaidAbsentorPresent,IDResponse,PreIDConfidence,Confidence,Interacted,MouseMovements,MouseMovements2,Total Interaction Time,MouseGroup,ChildAlone,IncludeFinalSample
3f9979b6-7281-4ade-9c31-fac471ce1ba5,Female,9,White British,toys,yes,31/05/2018,31/05/2018,336674,Middle,NA,4,2,1,6,5,3,,absent,0,absent,reject,20,40,Interacted,"=[[5,18,3729],[5,19,3761],[5,20,3795],[5,21,3811],[5,22,3828],[5,23,3844],[5,24,3861],[5,25,3877],[5,26,3894],[5,27,3911],[5,28,3944],[5,29,3978],[5,30,4045],[5,29,4161],[5,28,4195],[5,27,4228],[5,26,4244],[5,25,4261],[5,24,4277],[5,23,4295],[5,22,4328],[5,21,4361],[5,20,4395],[5,19,4428],[5,18,4477],[5,17,4595],[5,18,20379],[5,19,20412],[5,20,20446],[5,21,21700],[5,22,21712],[5,23,21729],[5,24,21750],[5,25,21767],[5,26,21780],[5,27,21797],[5,28,21813],[5,29,21830],[5,30,21847],[5,31,21863],[5,32,21880],[5,33,21948],[5,34,22114],[5,33,24446],[5,32,24480],[5,31,24497],[5,30,24529],[5,29,24564],[5,28,24597],[5,27,24617],[5,26,24633],[5,25,24646],[5,24,24664],[5,23,24680],[5,22,24696],[5,21,24714],[5,20,24729],[5,19,24747],[5,18,24780],[5,17,24815],[5,16,24897],[5,15,24964],[5,14,24980],[5,13,24997],[5,12,25018],[5,11,25033],[5,10,25159],[5,9,25213],[5,8,25234],[5,7,25249],[5,6,25263],[5,5,25280],[5,4,25297],[5,3,25314],[5,2,25330],[5,1,25346],[5,0,25363],[5,1,26014],[5,2,26430],[5,3,26648],[5,4,26981],[5,5,27047],[5,6,27097],[5,7,27131],[5,8,27146],[5,9,27163],[5,10,27180],[5,11,27197],[5,12,27213],[5,13,27231],[5,14,27247],[5,15,27267],[5,16,27284],[5,17,27313],[5,16,27634],[5,17,28098],[5,18,28163],[5,19,28281],[5,20,28393],[5,19,28797],[5,18,28881],[5,17,28915],[5,16,28963],[5,15,29013],[5,14,30730],[5,13,30747],[5,12,30764],[5,11,30781],[5,10,30798],[5,9,30814],[5,10,30965],[5,11,30980]]",,30980,High,yes,yes
8b23cb90-7c0b-4a97-9014-83aa10078830,Female,8,Other ethnic,chocolate,yes,06/10/2018,06/10/2018,357747,Middle,NA,2,1,5,3,4,6,,absent,0,absent,reject,30,20,Interacted,"=[[1,16,8075],[1,15,8093],[1,14,8119],[1,13,8157],[1,12,8206],[1,11,8240],[1,10,8257],[1,9,8274],[1,8,8290],[1,7,8307],[1,6,8324],[1,5,8340],[1,4,8358],[1,3,8428],[1,2,8440],[1,1,8461],[1,0,8493],[1,1,11269],[1,2,11306],[1,3,11325],[1,4,11340],[1,5,11356],[1,6,11373],[1,7,11411],[1,8,11773],[1,9,11805],[1,10,11822],[1,11,11860],[1,12,11877],[1,13,11924],[1,14,11940],[1,15,11971],[1,16,12390],[1,17,12421],[1,18,12456],[1,19,12549],[1,20,13988],[1,21,14006],[1,22,16189],[1,23,16350],[1,24,16372],[1,25,16388],[1,26,16405],[1,27,16421],[1,28,16438],[1,29,16456],[1,30,16492],[1,31,16677],[1,32,16689],[1,33,16705],[1,34,16721],[1,33,17637],[1,32,17659],[1,31,17670],[1,30,17690],[1,29,17710],[1,28,17722],[1,27,17846],[1,26,17873],[1,25,17889],[1,24,17905],[1,23,17925],[1,22,17940],[1,21,17956],[1,20,17973],[1,19,18030],[1,18,18091],[1,17,18438],[1,16,18470],[1,15,18489]]",,18489,Low,yes,yes
843f59b3-9f95-4d74-be92-6bb15862f2b7,Female,8,White British,chocolate,yes,06/10/2018,06/10/2018,318743,Middle,NA,3,4,1,6,2,5,6,5,0,present,foil,30,20,Interacted,"=[[1,16,4493],[1,15,4518],[1,14,4534],[1,13,4550],[1,12,4566],[1,11,4585],[1,10,4601],[1,9,4709],[1,8,4734],[1,7,4764],[1,6,4800],[1,5,4816],[1,4,4850],[1,3,4882],[1,2,4901],[1,1,4917],[1,0,4932],[1,1,5837],[1,2,5865],[1,3,5883],[1,4,5900],[1,5,5917],[1,6,5933],[1,7,5965],[1,8,5988],[1,9,6034],[1,10,6082],[1,11,6120],[1,12,6132],[1,13,6165],[1,14,6202],[1,15,6216],[1,16,6233],[1,17,6266],[1,18,6282],[1,19,6299],[1,20,6316],[1,21,6332],[1,22,6349],[1,23,6365],[1,24,6387],[1,25,6398],[1,26,6421],[1,27,6450],[1,26,7183],[1,25,7199],[1,24,7214],[1,23,7333],[1,22,7365],[1,21,7402],[1,20,7450],[1,19,7501],[1,18,7589],[1,17,7718],[1,16,7733]]",,7733,Low,yes,yes
6d68774e-9a80-4e9b-9325-df1165858b89,Male,9,White British,toys,yes,31/05/2018,31/05/2018,365515,Middle,NA,3,6,5,2,1,4,,absent,0,absent,reject,30,30,Interacted,"=[[1,18,5958],[1,19,6009],[1,20,6044],[1,21,6077],[1,22,6108],[1,23,6125],[1,24,6142],[1,25,6218],[1,26,6243],[1,27,6260],[1,28,6276],[1,29,6292],[1,30,6361],[1,31,6391],[1,32,6626],[1,33,6770],[1,34,7122],[1,33,9275],[1,32,9325],[1,31,9360],[1,30,9498],[1,29,9642],[1,28,9691],[1,27,9794],[1,26,9825],[1,25,9858],[1,24,9898],[1,23,9953],[1,22,10074],[1,21,10092],[1,20,10108],[1,19,10125],[1,18,10315],[1,17,10343],[1,16,10358],[1,15,10394],[1,14,10425],[1,13,10474],[1,12,10493],[1,11,10508],[1,10,10525],[1,9,10542],[1,8,10558],[1,7,10575],[1,6,10658],[1,5,10692],[1,4,10708],[1,3,10743],[1,2,10834],[1,1,10860],[1,0,10875],[1,1,13290],[1,2,13538],[1,3,13674],[1,4,13811],[1,5,13858],[1,6,13930],[1,7,14057],[1,8,14185],[1,9,14282],[1,10,14310],[1,11,14407],[1,12,14424],[1,13,14624],[1,14,14643],[1,15,15067],[1,16,15091],[1,17,15195],[1,18,15241],[1,19,18092],[1,20,18138],[1,21,18178],[1,22,18225],[1,23,18274],[1,24,18325],[1,25,18342],[1,26,18378],[1,27,18408],[1,28,18442],[1,29,18475],[1,30,18492],[1,31,18509],[1,32,18546],[1,33,18575],[1,34,18608],[1,33,19579],[1,32,19624],[1,31,19643],[1,30,19675],[1,29,19708],[1,28,19741],[1,27,19759],[1,26,19775],[1,25,19808],[1,24,19841],[1,23,19860],[1,22,19876],[1,21,19892],[1,20,19908],[1,19,19925],[1,18,19942],[1,17,19974],[1,16,20025],[1,15,20059],[1,14,20076],[1,13,20109],[1,12,20125],[1,11,20142],[1,10,20159],[1,9,20176],[1,8,20192],[1,7,20208],[1,6,20227],[1,5,20258],[1,4,20276],[1,3,20309],[1,2,20341],[1,1,20359],[1,0,20391],[1,1,21059],[1,2,21076],[1,3,21109],[1,4,21142],[1,5,21160],[1,6,21176],[1,7,21191],[1,8,21208],[1,9,21241],[1,10,21275],[1,11,21308],[1,12,21341],[1,13,21375],[1,14,21408],[1,15,21459],[1,16,21491],[1,17,21510],[1,18,21526],[1,19,21542],[1,20,21559],[1,21,21575],[1,22,21592],[1,23,21610],[1,24,21659],[1,25,21675],[1,26,21691],[1,27,21709],[1,28,21725],[1,27,21824],[1,26,21843],[1,25,21859],[1,24,21875],[1,23,21892],[1,22,21909],[1,21,21924],[1,20,21942],[1,21,22041],[1,22,22059],[1,23,22076],[1,24,22109],[1,25,22146],[1,24,22424],[1,23,22443],[1,22,22475],[1,21,22554]]",,22554,Low,yes,yes
1e556fca-8070-4b6a-b527-306af3bb529b,Female,8,Mixed White &amp; Black Caribbean,toys,yes,02/11/2018,02/11/2018,379880,Middle,NA,4,3,2,6,1,5,4,6,1,present,perpetrator,30,20,Interacted,"=[[1,18,28264],[1,19,28292],[1,20,28320],[1,21,28343],[1,22,28360],[1,23,28392],[1,24,28425],[1,25,28458],[1,26,28507],[1,27,28558],[1,28,28591],[1,29,28640],[1,30,28723],[1,31,28808],[1,32,28857],[1,33,28892],[1,34,28941],[1,33,29724],[1,32,29758],[1,31,29774],[1,30,29807],[1,29,29856],[1,28,29990],[1,27,30071],[1,26,30240],[1,25,30722],[1,24,30772],[1,23,30855],[1,22,31015],[1,21,31087],[1,20,31173],[1,19,31239],[1,18,31273],[1,17,31323],[1,16,31356],[1,15,31422],[1,14,31457],[1,13,31503],[1,12,31556],[1,11,31615],[1,10,31639],[1,9,31674],[1,8,31783],[1,7,31823],[1,6,31856],[1,5,31890],[1,4,31940],[1,3,31957],[1,2,31973],[1,1,31991],[1,0,32007],[1,1,33774],[1,2,33838],[1,3,33888],[1,4,33922],[1,5,33956],[1,6,34005],[1,7,34039],[1,8,34071],[1,9,34089],[1,10,34138],[1,11,34205],[1,12,34239],[1,13,34272],[1,14,34311],[1,15,34388],[1,16,34663],[1,17,34839],[1,18,34927],[1,19,35087],[1,20,35143],[1,21,35224],[1,22,35275],[1,23,35321],[1,24,35338],[1,25,35404],[1,26,35438],[1,27,35511],[1,28,35887],[1,29,35920],[1,30,36021],[1,31,36120],[1,32,36190],[1,33,36248],[1,34,36338],[1,33,37087],[1,32,37254],[1,31,37271],[1,30,37320],[1,29,37386],[1,28,37420],[1,27,37471],[1,26,37519],[1,25,37553],[1,24,37588],[1,23,37637],[1,22,37687],[1,21,37759],[1,20,37953],[1,19,37970],[1,18,38020],[1,17,38053],[1,16,38247],[1,15,38295],[1,14,38336],[1,13,38402],[1,12,38485],[1,11,38574],[1,10,38654],[1,9,38720],[1,8,39004],[1,7,39020],[1,6,39036],[1,5,39053],[1,4,39070],[1,3,39087],[1,2,39103],[1,1,39303],[1,0,39369],[1,1,41318],[1,2,41350],[1,3,41385],[1,4,41695],[1,5,41790],[1,6,41834],[1,7,41851],[1,8,41886],[1,9,41934],[1,10,41951],[1,11,41986],[1,12,42035],[1,13,42068],[1,14,42086],[1,15,42118],[1,16,42135],[1,17,42168],[1,18,42251],[1,19,45487],[1,20,45599],[1,21,45666],[1,22,45701],[1,23,45734],[1,24,45768],[1,25,45783],[1,26,45799],[1,27,45832],[1,28,45866],[1,29,45999]]",,45999,High,yes,yes
d0ec8db9-80ad-4391-960d-f0fb7d406011,Female,8,Mixed White &amp; Black Caribbean,toys,yes,02/11/2018,02/11/2018,386386,Middle,NA,4,5,1,6,2,3,,absent,0,absent,reject,20,10,Interacted,"=[[2,18,44782],[2,19,45126],[2,20,45145],[2,21,45162],[2,22,45177],[2,23,45193],[2,24,45210],[2,25,45277],[2,26,45361],[2,27,45629],[2,26,45761],[2,25,45797],[2,24,45812],[2,23,45829],[2,22,45844],[2,21,45877],[2,20,45894],[2,19,45910],[2,18,45927],[2,17,45943],[2,16,45960],[2,15,45980],[2,14,46028],[2,13,46062],[2,12,46093],[2,11,46109],[2,10,46144],[2,11,46525],[2,12,46593],[2,13,46693],[2,14,46708],[2,15,46817],[2,16,46845],[2,17,46942],[2,18,46978],[2,19,46995],[2,20,47011],[2,21,47028],[2,22,47043],[2,23,47060],[2,24,47177],[2,25,47380],[2,26,47408],[2,27,47425],[2,28,47908],[2,29,48009],[2,30,48577],[2,31,48609],[2,32,48625],[2,33,48662],[2,32,49317],[2,31,49359],[2,30,49392],[2,29,49441],[2,28,49457],[2,27,49511],[2,26,49541],[2,25,49596],[2,24,49627],[2,23,49659],[2,22,49691],[2,21,49772],[2,20,49901],[2,19,50077],[2,18,50363],[2,17,50509],[2,16,50677],[2,15,50829],[2,14,50973],[2,13,51044],[2,12,51194],[2,11,51242],[2,10,51284],[2,9,51325],[2,8,51426],[2,7,51461],[2,6,51558],[2,5,51606],[2,4,51693],[2,3,51741],[2,2,51774],[2,1,51810],[2,0,51841],[2,1,52325],[2,2,52357],[2,3,52389],[2,4,52425],[2,5,52457],[2,6,52505],[2,7,52525],[2,8,52558],[2,9,52590],[2,10,52626],[2,11,52659],[2,12,52691],[2,13,52741],[2,14,52772],[2,15,52806],[2,16,52839],[2,17,53059],[2,18,53091],[2,19,53107],[2,20,53140],[2,21,53423],[2,22,53473],[2,23,53490],[2,24,53522],[2,25,53741],[2,26,53760],[2,27,53780],[2,28,53805],[2,29,53842],[2,28,54225],[2,27,54257],[2,26,54273],[2,25,54305],[2,24,54341],[2,23,54356],[2,22,54373],[2,21,54389],[2,20,54406],[2,19,54425],[2,18,54439],[2,17,54473],[2,16,54604],[2,15,54657],[2,14,54673],[2,13,54706],[2,12,54724],[2,11,54757],[2,10,54774],[2,9,54805],[2,8,54841],[2,7,54873],[2,6,54922],[2,7,55421],[2,8,55457],[2,9,55505],[2,10,55541],[2,11,55572],[2,12,55604],[2,13,55657],[2,14,55689],[2,15,55722],[2,16,55740],[2,17,55857],[2,18,57189],[2,19,57222],[2,20,57821],[2,21,57855],[2,22,57887],[2,23,57937],[2,24,57970],[2,25,57988],[2,26,58074]]",,58074,High,yes,yes
458c2f9a-00a3-4895-804a-4b873240f04d,Female,7,Asian Indian,toys,no,02/12/2018,02/12/2018,376681,Middle,NA,3,2,6,5,1,4,4,5,0,present,foil,20,30,Interacted,"=[[1,18,12713],[1,17,12882],[1,16,12898],[1,15,12931],[1,14,12949],[1,13,12965],[1,12,12982],[1,11,12998],[1,10,13015],[1,9,13048],[1,8,13082],[1,7,13099],[1,6,13132],[1,5,13149],[1,4,13182],[1,3,13215],[1,2,13298],[1,3,13866],[1,4,13933],[1,5,13966],[1,6,13999],[1,7,14082],[1,8,14149],[1,9,14182],[1,10,14231],[1,11,14265],[1,12,14299],[1,13,14332],[1,14,14349],[1,15,14366],[1,16,14382],[1,17,14415],[1,18,14466],[1,19,14500],[1,20,14550],[1,21,14599],[1,22,14633],[1,23,14666],[1,24,14733],[1,25,14783],[1,26,14815],[1,27,14866],[1,28,14917],[1,29,14950],[1,30,14983],[1,31,15016],[1,32,15049],[1,33,15116],[1,34,15166],[1,33,16048],[1,32,16175],[1,31,16434],[1,30,16617],[1,29,16751],[1,28,16817],[1,27,16918],[1,26,17001],[1,25,17034],[1,24,17117],[1,23,17183],[1,22,17235],[1,21,17318],[1,20,17417],[1,19,17450],[1,18,17484],[1,17,17517],[1,16,17568],[1,15,17617],[1,14,17668],[1,13,17734]]",,17734,Low,yes,yes
9e2b12b7-b22d-451e-a5c5-62f0bb8e3ad5,Male,7,Other ethnic,chocolate,no,02/02/2019,02/02/2019,320344,Middle,NA,5,6,1,2,3,4,5,3,0,present,foil,40,40,Interacted,"=[[5,18,20659],[5,19,20675],[5,20,20692],[5,21,20709],[5,22,20725],[5,23,20742],[5,24,20759],[5,25,20775],[5,26,20792],[5,27,20809],[5,28,20825],[5,27,21526],[5,26,21543],[5,25,21575],[5,26,21860],[5,27,21876],[5,28,21892],[5,29,21910],[5,30,21926],[5,31,21942],[5,30,23976],[5,29,23992],[5,28,24009],[5,27,24025],[5,26,24042],[5,25,24059],[5,24,24076],[5,23,24112],[5,22,24126],[5,21,24142],[5,20,24159],[5,19,24176],[5,18,24193],[5,17,24209],[5,18,26526]]",,26526,High,yes,yes
56b19d2c-80b6-4fce-bd60-f9c7b12877f6,Male,7,White British,chocolate,no,31/05/2018,31/05/2018,349025,Middle,NA,4,3,5,6,2,1,,absent,1,absent,reject,0,40,Interacted,"=[[1,18,8329],[1,19,8346],[1,20,8358],[1,21,8425],[1,22,8444],[1,23,8460],[1,24,9069],[1,25,9093],[1,26,9108],[1,27,9125],[1,28,9142],[1,29,9159],[1,30,9176],[1,31,9191],[1,32,9260],[1,33,9441],[1,34,9979],[1,33,21068],[1,32,21090],[3,31,23318],[3,30,23342],[3,29,23384],[3,28,23410],[3,27,23426],[3,26,23443],[3,25,23460],[3,24,23476],[3,23,23493],[3,22,23510],[3,21,23533],[3,20,23543],[3,19,23560],[3,18,23576],[3,17,23592],[3,16,23609],[3,15,23625],[3,14,23642],[3,13,23660],[3,12,23677],[3,11,23694],[3,10,23726],[3,9,23758],[3,8,23777],[3,7,23808],[3,6,23825],[3,5,23842],[3,4,23860],[3,3,23877],[3,2,23894],[3,1,23909],[3,0,23924]]",,45014,High,yes,yes
40f2b4bc-fe06-41fa-9bca-e0a314e04cc1,Female,9,Mixed White &amp; Black Caribbean,toys,yes,02/11/2018,02/11/2018,373858,Middle,NA,5,4,2,3,6,1,,absent,0,absent,reject,20,20,Interacted,"=[[1,18,19095],[1,19,19162],[1,20,19194],[1,21,19243],[1,20,19513],[1,19,19561],[1,18,19580],[1,17,19594],[1,16,19610],[1,15,19626],[1,14,19643],[1,13,19679],[1,12,19694],[1,11,19727],[1,10,19759],[1,9,19878],[1,8,19895],[1,7,19911],[1,6,19927],[1,5,19943],[1,4,19960],[1,3,19994],[1,2,20026],[1,1,20059],[1,0,20145],[1,1,21059],[1,2,21075],[1,3,21092],[1,4,21126],[1,5,21142],[1,6,21250],[1,7,21277],[1,8,21308],[1,9,21326],[1,10,21343],[1,11,21360],[1,12,21378],[1,13,21393],[1,14,21411],[1,15,21426],[1,16,21458],[1,17,21593],[1,18,21692],[1,19,21743],[1,20,21778],[1,21,21810],[1,22,21843],[1,23,21894],[1,24,21926],[1,25,21978],[1,26,22010],[1,27,22042],[1,28,22058],[1,29,22075],[1,30,22111],[1,31,22159],[1,32,22210],[1,33,22265],[1,34,22991],[1,33,23708],[1,32,23743],[1,31,23759],[1,30,23775],[1,29,23808],[1,28,23874],[1,27,23907],[1,26,23941],[1,25,23974],[1,24,24157],[1,23,24177],[1,22,24191],[1,21,24209],[1,20,24225],[1,19,24241],[1,18,24260]]",,24260,Low,yes,yes
0f2663ee-08a6-41bb-ba18-820398353709,Female,8,White British,chocolate,no,19/01/2019,19/01/2019,319702,Middle,NA,3,2,1,4,5,6,,absent,1,absent,reject,40,40,Interacted,"=[[1,18,7033],[1,19,7050],[1,20,7066],[1,21,7083],[1,22,7099],[1,23,7116],[1,24,7133],[1,25,7149],[1,26,7167],[1,27,7183],[1,28,7199],[1,29,7215],[1,30,7232],[1,31,7315],[1,32,7333],[1,33,7350],[1,32,10652],[1,31,10667],[1,30,10685],[1,29,10702],[1,28,10721],[1,27,10736],[1,26,10755],[1,25,10770],[1,24,10787],[1,23,10805],[1,22,10819],[1,21,10853],[1,20,10887],[1,19,10906],[1,18,10921],[1,17,10937],[1,16,10954],[1,15,10971]]",,10971,Low,yes,yes
43aa8d58-7a7b-44a1-b736-86edf19b6538,Male,9,White British,toys,yes,19/01/2019,19/01/2019,303062,Middle,NA,1,4,2,5,6,3,5,6,1,present,perpetrator,30,30,Interacted,"=[[1,18,3119],[1,19,3134],[1,20,3153],[1,21,3167],[1,22,3184],[1,23,3201],[1,24,3219],[1,25,3235],[1,26,3252],[1,27,3267],[1,28,3285],[1,29,3303],[1,30,3335],[1,31,3368],[1,32,3401],[1,33,3419],[1,34,3434],[1,33,4303],[1,32,4695],[1,31,4768],[1,30,4785],[1,29,4803],[1,28,4819],[1,27,4836],[1,26,4851],[1,25,4869],[1,24,4887],[1,23,4920],[1,22,5018],[1,21,5052],[1,20,5069],[1,19,5085],[1,18,5103],[1,17,5119],[1,16,5136],[1,15,5152],[1,14,5169],[1,13,5186],[1,12,5203],[1,11,5219],[1,10,5236],[1,9,5270],[1,10,5786],[1,11,5852],[1,12,5887],[1,13,5919],[1,14,5953],[1,15,5986],[1,14,6770],[1,13,6786],[1,12,6803],[1,11,6820],[1,10,6836],[1,9,6854],[1,8,6870],[1,7,6887],[1,6,7020],[1,5,7071],[1,4,7087],[1,3,7104],[1,2,7120],[1,1,7138],[1,2,7536],[1,3,7553],[1,4,7570],[1,5,7587],[1,6,7620],[1,7,7637],[1,8,7654],[1,9,7670],[1,10,7703]]",,7703,Low,yes,yes
ec071917-6fcb-49e3-8323-532ac75fd01a,Male,9,Chinese,toys,no,23/02/2019,23/02/2019,337725,Middle,NA,5,4,2,1,6,3,,absent,1,absent,reject,30,20,Interacted,"=[[5,18,6888],[5,19,6923],[5,20,6938],[5,21,6955],[5,22,6971],[5,23,6990],[5,24,7006],[5,25,7022],[5,26,7039],[5,27,7054],[5,28,7071],[5,29,7088],[5,30,7105],[5,31,7121],[5,32,7137],[5,31,7325],[5,30,7337],[5,29,7353],[5,28,7370],[5,27,7387],[5,26,7404],[5,25,7421],[5,24,7437],[5,23,7454],[5,22,7470],[5,21,7487],[5,20,7504],[5,19,7521],[5,18,7537],[5,17,7554],[5,16,7570],[5,15,7587],[5,14,7605],[5,13,7620],[5,12,7637],[5,11,7653],[5,10,7670],[5,9,7704],[5,8,7720],[5,7,7771],[5,6,7787],[5,5,7820],[5,6,7937],[5,7,7958],[5,8,7993],[5,9,7998],[5,10,8011],[5,11,8022],[5,12,8039],[5,13,8055],[5,14,8072],[5,15,8087],[5,16,8104],[5,17,8121],[5,18,8154],[5,19,8170],[5,20,8186],[5,21,8220],[5,22,8253],[5,23,8270],[5,24,8287],[5,25,8302],[5,26,8420],[5,25,8703],[5,24,8719],[5,23,8754],[5,22,8769],[5,21,8786],[5,20,8804],[5,19,8821],[5,18,8837],[5,17,8870],[5,16,8903],[5,15,8920],[5,14,8937],[5,13,8952],[5,12,8970],[5,11,8986],[5,10,9004],[5,9,9021],[5,8,9038],[5,7,9055],[5,6,9072],[5,5,9088],[5,4,9137],[5,3,9153],[5,2,9170],[5,1,9187],[5,0,9202],[5,1,9490],[5,2,9533],[5,3,9566],[5,4,9582],[5,5,9599],[5,6,9632],[5,7,9649],[5,8,9666],[5,9,9699],[5,10,9716],[5,11,9733],[5,12,9749],[5,13,9766],[5,14,9782],[5,15,9798],[5,16,9815],[5,17,9834],[5,18,9849],[5,19,9867],[5,20,9883],[5,21,9899],[5,22,9916],[5,23,9932],[5,24,9949],[5,25,9965],[5,26,9983],[5,27,9999],[5,28,10015],[5,29,10032],[5,30,10050],[5,31,10067],[5,32,10083],[5,33,10098],[5,34,10116],[5,33,12015],[5,32,12049],[5,31,12065],[5,30,12083],[5,29,12099],[5,28,12116],[5,27,12132],[5,26,12149],[5,25,12165],[5,24,12198],[5,23,12214],[5,22,12231],[5,21,12248],[5,20,12264],[5,19,12282],[5,18,12298],[5,17,12331],[5,16,12364],[5,15,12380],[5,14,12397],[5,13,12414],[5,12,12432],[5,11,12447],[5,10,12465],[5,9,12482],[5,8,12498],[5,7,12514],[5,6,12531],[5,5,12548],[5,4,12565],[5,3,12580],[5,2,12597],[5,1,12666],[5,0,12698],[5,1,12947],[5,2,12965],[5,3,12980],[5,4,12997],[5,5,13014],[5,6,13031],[5,7,13047],[5,8,13064],[5,9,13081],[5,10,13097],[5,11,13114],[5,12,13132],[5,13,13149],[5,14,13165],[5,15,13182],[5,16,13198],[5,17,13215],[5,18,13232],[5,19,13247],[5,20,13264],[5,21,13281],[5,22,13297],[5,23,13314],[5,24,13331],[5,25,13347],[5,26,13364],[5,27,13380],[5,28,13398],[5,29,13413],[5,30,13431],[5,31,13447],[5,32,13480],[5,33,13515],[5,32,13697],[5,31,13714],[5,30,13730],[5,29,13747],[5,28,13763],[5,27,13780],[5,26,13797],[5,25,13813],[5,24,13831],[5,23,13849],[5,22,13864],[5,21,13880],[5,20,13898],[5,19,13930],[5,18,13947],[5,17,13963],[5,16,13980],[5,15,13996],[5,14,14013],[5,13,14030],[5,12,14063],[5,11,14081],[5,10,14097],[5,9,14113],[5,8,14130],[5,7,14163],[5,6,14180],[5,5,14197],[5,4,14213],[5,3,14231],[5,2,14247],[5,1,14264],[5,0,14282],[5,1,14680],[5,2,14698],[5,3,14714],[5,4,14731],[5,5,14746],[5,6,14763],[5,7,14781],[5,8,14796],[5,9,14813],[5,10,14829],[5,11,14846],[5,12,14863],[5,13,14880],[5,14,14897],[5,15,14914],[5,16,14943],[5,17,14968],[5,18,14982],[5,19,14998],[5,20,15014],[5,21,15030],[5,22,15047],[5,23,15063],[5,24,15080],[5,25,15097],[5,26,15114],[5,27,15130],[5,28,15146],[5,29,15164],[5,30,15181],[5,31,15196],[5,32,15214],[5,33,15230],[5,34,15247],[5,33,16996],[5,32,17013],[5,31,17029],[5,30,17046],[5,29,17062],[5,28,17078],[5,27,17096],[5,26,17112],[5,25,17145],[5,24,17161],[5,23,17195],[5,22,17212],[5,21,17228],[5,20,17279],[5,19,17313],[5,18,17332],[5,17,17348],[4,16,23209],[4,15,23252],[4,14,23275],[4,13,23309]]",,40657,High,yes,yes
2077e21d-6b4b-44d8-8ad1-78439655d1cc,Male,9,White British,toys,no,30/05/2018,30/05/2018,286227,Middle,NA,1,4,6,3,5,2,,absent,1,absent,reject,30,40,Interacted,"=[[1,18,6072],[1,19,6105],[1,20,6161],[1,21,6193],[1,22,6244],[1,23,6276],[1,24,6310],[1,25,6328],[1,26,6377],[1,27,6411],[1,28,6444],[1,29,6477],[1,30,6528],[1,31,6561],[1,32,6593],[1,33,6611],[1,34,6643],[1,33,7895],[1,32,7978],[1,31,8046],[1,30,8079],[1,29,8145],[1,28,8177],[1,27,8228],[1,26,8261],[1,25,8328],[1,24,8344],[1,23,8378],[1,22,8445],[1,21,8512],[1,20,8595],[1,19,8628],[1,18,8662],[1,17,8695],[1,16,8729],[1,15,8761],[1,14,8795],[1,13,8812],[1,12,8846],[1,11,8912],[1,10,8979],[1,9,9046],[1,8,9095],[1,7,9113],[1,6,9162],[1,5,9212],[1,4,9263],[1,3,9312],[1,2,9362],[1,1,9412],[1,0,9445],[1,1,10646],[2,2,13597],[2,3,13631],[2,4,13664],[2,5,13697],[2,6,13715],[2,7,13747],[2,8,13781],[2,9,13814],[2,10,13848],[2,11,13881],[2,12,13914],[2,13,13931],[2,14,13947],[2,15,13981],[2,16,13998],[2,17,14015],[2,18,14031],[2,19,14048],[2,20,14064],[2,21,14081],[2,22,14098],[2,23,14114],[2,24,14131],[2,25,14148],[2,26,14164],[2,27,14181],[2,28,14214],[2,29,14230],[2,30,14247],[2,31,14322],[2,32,14381],[2,33,14414],[2,34,14431],[2,33,18800],[2,32,18834],[2,31,18901],[2,30,18933],[2,29,19018],[2,28,19067],[2,27,19117],[2,26,19217],[2,25,19517],[2,24,19534],[2,23,19552],[2,22,19567],[2,21,19770],[2,20,19801],[2,19,19906],[2,18,19968],[2,17,20000],[2,16,20084],[2,15,20251],[2,14,20267],[2,13,20284],[2,12,20402],[2,11,20434],[2,10,20490],[2,9,20585],[2,8,20617],[2,7,20635],[2,6,20751],[2,5,20768],[2,4,20784],[2,3,20817],[2,2,20869],[2,1,20902],[2,0,20935]]",,31581,High,yes,yes
