ParticipantId,Experiment,LineupType,time_allfaces,above_median,,,,,
428cb10f-4a3a-4413-93c2-6e7c6c9af2bb,Exp3,joint_simultaneous,21416,FALSE,,,,,
42a84680-0b55-4033-a7de-454a521636c0,Exp3,joint_simultaneous,15695,FALSE,,,,,
42f22f43-5ae6-4a6e-8699-46b17fc4229c,Exp3,joint_simultaneous,92703,TRUE,,,,,
4303a494-55a6-4917-afb1-775dee6ec7a9,Exp3,joint_simultaneous,20875,FALSE,,,,,
43326ead-688a-4689-b909-d5f63e300f3e,Exp3,joint_simultaneous,24762,FALSE,,,,,
4343e467-564c-449f-9815-c48c242bdc99,Exp3,joint_simultaneous,37175,TRUE,,,,,
4350cb37-62f3-413b-a2fb-9ebabaa689e3,Exp3,joint_simultaneous,11308,FALSE,,,,,
4355e398-1c35-4470-9e63-a652b5402b43,Exp3,joint_simultaneous,30068,TRUE,,,,,
4369a2c0-a774-417a-81e0-3740fdafa3a2,Exp3,joint_simultaneous,44352,TRUE,,,,,
436ac83a-f1bc-4f72-83c2-d48d16187f39,Exp3,joint_simultaneous,164396,TRUE,,,,,
436f1217-285c-41ea-8e7c-96d4c5f71c40,Exp3,joint_simultaneous,86614,TRUE,,,,,
43841f0c-7199-4c42-96bb-5890b8384587,Exp3,joint_simultaneous,26104,TRUE,,,,,
43c0e2b7-2fc6-466a-93a6-3633cd7e6254,Exp3,joint_simultaneous,56136,TRUE,,,,,
43c88f7c-f44d-4366-971b-041cfe34ed54,Exp3,joint_simultaneous,31432,TRUE,,,,,
43ca661f-502a-476d-b88a-7e771c8e9d40,Exp3,joint_simultaneous,6165,FALSE,,,,,
43e02061-3d0d-490a-9763-6179637fdf39,Exp3,joint_simultaneous,19496,FALSE,,,,,
43fb0b46-4663-4e48-9c71-cbe4d6bc3bd2,Exp3,joint_simultaneous,77093,TRUE,,,,,
443a5893-1d51-42dc-bf9a-f0d245fea45a,Exp3,joint_simultaneous,9780,FALSE,,,,,
444220fb-82dd-4594-923a-63c7ddd7de6f,Exp3,joint_simultaneous,6479,FALSE,,,,,
444d82d5-d560-44d8-9916-f51a77f62fd0,Exp3,joint_simultaneous,29606,TRUE,,,,,
446c1238-af18-4157-967c-9d0e06dafac9,Exp3,joint_simultaneous,39211,TRUE,,,,,
446c67e7-c965-4dca-af17-40220a0bf2ce,Exp3,joint_simultaneous,5911,FALSE,,,,,
446ce216-2c4c-4220-ab52-1ed9c7598233,Exp3,joint_simultaneous,10550,FALSE,,,,,
4474ebf9-c218-4c7c-8d34-994c830626c2,Exp3,joint_simultaneous,17497,FALSE,,,,,
44949014-7ec3-4b36-b64b-1180c29fb47b,Exp3,joint_simultaneous,34850,TRUE,,,,,
449d5ee5-55d1-4123-8c86-15a2c56a5d89,Exp3,joint_simultaneous,67394,TRUE,,,,,
44d48c71-dc84-489b-bfe2-8ac3f7ba50e1,Exp3,joint_simultaneous,20413,FALSE,,,,,
44d4a55c-4a44-4098-8e52-532593f93267,Exp3,joint_simultaneous,28184,TRUE,,,,,
44dc7a3f-edc3-4632-95d9-ecfddc008347,Exp3,joint_simultaneous,20462,FALSE,,,,,
44f0a2c3-b4e6-4bd6-8d46-f4ad20d95a7b,Exp3,joint_simultaneous,28156,TRUE,,,,,
45020343-88e1-41d6-bcc1-8c40825c5a60,Exp3,joint_simultaneous,14110,FALSE,,,,,
451e2c32-3e2d-4242-b371-d360b502db8d,Exp3,joint_simultaneous,13780,FALSE,,,,,
4524e788-7a42-4d25-94ed-902cbd5922d0,Exp3,joint_simultaneous,75987,TRUE,,,,,
4527aaae-c559-4081-af38-8b845f465621,Exp3,joint_simultaneous,16467,FALSE,,,,,
4537a374-3eb7-4b80-ae8c-c00b64331b8a,Exp3,joint_simultaneous,64125,TRUE,,,,,
454aebc6-dc39-4103-9893-46b9b0a7fac4,Exp3,joint_simultaneous,31081,TRUE,,,,,
45510fe3-89f5-4e65-9ed6-dcfc0dd355e0,Exp3,joint_simultaneous,26178,TRUE,,,,,
455f15aa-7573-4303-baf9-7a31eb757773,Exp3,joint_simultaneous,34225,TRUE,,,,,
457fa23c-b704-464d-86f3-b1bc38d8ba84,Exp3,joint_simultaneous,63998,TRUE,,,,,
45848562-c18b-4726-a961-7d372033007c,Exp3,joint_simultaneous,31469,TRUE,,,,,
45e1b63e-13e0-46b3-b842-372be9649bb1,Exp3,joint_simultaneous,46737,TRUE,,,,,
45f81a7c-db97-46ee-b18c-9f696cbb1bf7,Exp3,joint_simultaneous,39903,TRUE,,,,,
45f959e9-a662-4535-a5a0-43801b01a05a,Exp3,joint_simultaneous,183877,TRUE,,,,,
46053eb1-2f0a-4a50-be03-cc4f0ba3e805,Exp3,joint_simultaneous,29548,TRUE,,,,,
460f10d2-1e43-47b5-8b48-4996a6cde342,Exp3,joint_simultaneous,12129,FALSE,,,,,
46124d6c-e0db-4c52-a481-26df18befd3c,Exp3,joint_simultaneous,13313,FALSE,,,,,
46183d44-337f-40c5-bf5a-c95bb35a2379,Exp3,joint_simultaneous,28657,TRUE,,,,,
461e581a-e31e-42da-8cbc-5d4c74e0d14a,Exp3,joint_simultaneous,10982,FALSE,,,,,
4620b6d9-ed1d-47cd-b7cd-6e186b778d1f,Exp3,joint_simultaneous,85767,TRUE,,,,,
462d1aab-b45d-419e-8629-ada33314e25d,Exp3,joint_simultaneous,19046,FALSE,,,,,
46320648-02d1-4ec4-808a-af3f7a3b9c8d,Exp3,joint_simultaneous,26148,TRUE,,,,,
464b33a3-280c-47c4-a482-dc2785d40505,Exp3,joint_simultaneous,27464,TRUE,,,,,
4673b63e-374a-48e8-b68b-5c61c49d7e96,Exp3,joint_simultaneous,13516,FALSE,,,,,
46892915-6441-4011-9848-894c083dba0f,Exp3,joint_simultaneous,27833,TRUE,,,,,
468c4bdd-dcd7-4c9c-b8c0-474a5e79952d,Exp3,joint_simultaneous,21282,FALSE,,,,,
469a9e27-f210-4aa5-8616-ddfff80d8e32,Exp3,joint_simultaneous,26701,TRUE,,,,,
469d813a-7faa-4e3e-8bb7-4ac7d26a0116,Exp3,joint_simultaneous,6442,FALSE,,,,,
46adbd69-cefe-4543-9a68-a6e160f6cf63,Exp3,joint_simultaneous,30494,TRUE,,,,,
46e2eddb-17f9-40e6-9b2d-fbf89d3bbd51,Exp3,joint_simultaneous,32783,TRUE,,,,,
47030986-e589-4a8d-8ecf-d3deeb022331,Exp3,joint_simultaneous,21548,FALSE,,,,,
4718ac65-1b59-4ba6-bc98-39355367ef62,Exp3,joint_simultaneous,37648,TRUE,,,,,
47384e6a-66da-411e-bb31-b71bd2cac39e,Exp3,joint_simultaneous,26467,TRUE,,,,,
474c64f5-3669-4cf1-b2ee-78e844a01777,Exp3,joint_simultaneous,42083,TRUE,,,,,
476ac6a2-c16b-4c06-9805-95decd4126e1,Exp3,joint_simultaneous,35234,TRUE,,,,,
47777416-10bb-40be-a228-e55645f1d9f4,Exp3,joint_simultaneous,11453,FALSE,,,,,
47832e2f-4e5b-4c61-aa8b-79e5d436bccc,Exp3,joint_simultaneous,10496,FALSE,,,,,
4783a8f4-6537-42c9-b90c-7cef2d2fe56c,Exp3,joint_simultaneous,36763,TRUE,,,,,
478aa3b3-54a6-4c46-8389-4001372fd313,Exp3,joint_simultaneous,12974,FALSE,,,,,
47b8a702-9713-4d94-984c-a4a04c878bee,Exp3,joint_simultaneous,38982,TRUE,,,,,
47bd7d0e-a3a5-49e5-b7c6-d526a09b13b2,Exp3,joint_simultaneous,33046,TRUE,,,,,
47be01a7-d284-4e18-a51e-36aae8bb3523,Exp3,joint_simultaneous,27637,TRUE,,,,,
48020e0f-f0cb-4ca4-9220-04279dd4a313,Exp3,joint_simultaneous,14157,FALSE,,,,,
480232ed-be97-468d-a785-29b872953eb9,Exp3,joint_simultaneous,32546,TRUE,,,,,
4808c550-f22d-4a5d-ac04-85b9568698af,Exp3,joint_simultaneous,104814,TRUE,,,,,
480c02a4-2c88-4602-8b22-50d45f8495ac,Exp3,joint_simultaneous,23895,FALSE,,,,,
482c6d2c-5470-4074-a4c7-ec5548c88012,Exp3,joint_simultaneous,27499,TRUE,,,,,
483cdbac-8535-4116-a4ee-1131d5742a07,Exp3,joint_simultaneous,27780,TRUE,,,,,
483f153a-ed96-4390-9e2b-67d9b234bfaf,Exp3,joint_simultaneous,22729,FALSE,,,,,
48e3482d-493f-4277-b6e3-97fcde3c7d01,Exp3,joint_simultaneous,24566,FALSE,,,,,
4904ba60-7fe0-4eeb-8df3-0478f5a24b42,Exp3,joint_simultaneous,17965,FALSE,,,,,
49057ef0-6e1d-4046-9163-ab1cd90ba23e,Exp3,joint_simultaneous,71514,TRUE,,,,,
49129e6f-0f4c-40cc-b0a4-896dfc3a720e,Exp3,joint_simultaneous,49785,TRUE,,,,,
4951a083-c3e3-4c0b-ac97-6b5ec000c6cd,Exp3,joint_simultaneous,38914,TRUE,,,,,
496362cb-d426-414d-a3b8-84da2547cbcf,Exp3,joint_simultaneous,132612,TRUE,,,,,
496486e2-9902-4bb0-9814-e4d5f0acca21,Exp3,joint_simultaneous,13329,FALSE,,,,,
496fd723-cd9a-4cfc-b1c2-79842ca666b1,Exp3,joint_simultaneous,8980,FALSE,,,,,
49744c8b-6315-47db-9c1e-e46aa2c76187,Exp3,joint_simultaneous,38251,TRUE,,,,,
498b8f35-2afa-4982-9c23-914896563ac4,Exp3,joint_simultaneous,23238,FALSE,,,,,
49b11f00-d2d1-4689-9084-1b05b5deede5,Exp3,joint_simultaneous,29708,TRUE,,,,,
49bb4c18-db29-4af5-a754-963a04786b61,Exp3,joint_simultaneous,19640,FALSE,,,,,
49e41a77-0433-42d0-954c-01ce2bad6af0,Exp3,joint_simultaneous,52202,TRUE,,,,,
49f6914e-0cb7-448d-abc1-2fe6033e5d55,Exp3,joint_simultaneous,36119,TRUE,,,,,
4a23e4c2-d1ed-4235-b67c-775945af3e26,Exp3,joint_simultaneous,15368,FALSE,,,,,
4a46e511-d972-47d2-a60b-6dfff361ed32,Exp3,joint_simultaneous,22291,FALSE,,,,,
4a507a6c-b1a0-4452-a4e0-96f27f2e713c,Exp3,joint_simultaneous,18223,FALSE,,,,,
4a769048-6a63-4b15-8ab5-076e0f793630,Exp3,joint_simultaneous,5082,FALSE,,,,,
4ae22968-14b7-4c95-a53b-1c42bfea2183,Exp3,joint_simultaneous,27002,TRUE,,,,,
4ae2ffd0-3d6d-4651-ba06-6c6a06c16296,Exp3,joint_simultaneous,25458,TRUE,,,,,
4afd53e1-7c69-4e89-b91d-36099885521b,Exp3,joint_simultaneous,26946,TRUE,,,,,
4b140cb2-75cb-4718-81df-fe0b1e2cb22e,Exp3,joint_simultaneous,144008,TRUE,,,,,
4b14244e-0fb8-4fbb-a7a8-731e3b5e2c5c,Exp3,joint_simultaneous,13314,FALSE,,,,,
4b165151-cd6b-4640-a871-7826ffd7022a,Exp3,joint_simultaneous,59798,TRUE,,,,,
4b1cfd08-45b7-4f5a-b8bc-ca9a13f847a6,Exp3,joint_simultaneous,25311,TRUE,,,,,
4b202dbd-652f-4526-80ae-ed0429cce88f,Exp3,joint_simultaneous,22136,FALSE,,,,,
4b4dff51-e1c9-4e7b-9106-52bf0e18ecbb,Exp3,joint_simultaneous,28274,TRUE,,,,,
4b521dd9-0ae4-4eed-b15d-46cbce02b950,Exp3,joint_simultaneous,24464,FALSE,,,,,
4b5239e2-f1f0-48de-9ec5-b487db1a48d2,Exp3,joint_simultaneous,20161,FALSE,,,,,
4b546268-5149-469a-9f66-004d83965ae6,Exp3,joint_simultaneous,15132,FALSE,,,,,
4b74934a-839d-473b-848c-0bbe6fbf973e,Exp3,joint_simultaneous,21645,FALSE,,,,,
4b7ccd4f-fce3-4019-bc22-58b913d6ba73,Exp3,joint_simultaneous,13217,FALSE,,,,,
4b88aaf0-97c0-4043-9422-185c42a1e980,Exp3,joint_simultaneous,1344,FALSE,,,,,
4b8e23d2-83a1-411b-88e7-06f7af385edf,Exp3,joint_simultaneous,56458,TRUE,,,,,
4bb2bba4-53c6-4eed-9786-8b9a6d55fe65,Exp3,joint_simultaneous,9454,FALSE,,,,,
4beb62d4-5eaf-4134-b978-162d09523259,Exp3,joint_simultaneous,53657,TRUE,,,,,
4c22c25b-cacd-4765-8c5b-6fde6bbaa62d,Exp3,joint_simultaneous,28056,TRUE,,,,,
4c2b2b38-972b-49a0-8b55-29e77470227c,Exp3,joint_simultaneous,13905,FALSE,,,,,
4c346296-3328-423e-b193-b076dac0a545,Exp3,joint_simultaneous,30693,TRUE,,,,,
4c37c35f-9e53-4106-abd6-36f587b3762d,Exp3,joint_simultaneous,5886,FALSE,,,,,
4c3b5647-6e08-456f-947d-5ff98fa5ac7d,Exp3,joint_simultaneous,30770,TRUE,,,,,
4c78fda6-3350-4fb3-856d-cbd301a8f54f,Exp3,joint_simultaneous,27151,TRUE,,,,,
4c7fddab-9dac-48df-94ed-ad545c87a14a,Exp3,joint_simultaneous,21908,FALSE,,,,,
4c90c127-b1d7-4e83-aa96-e721b81567a4,Exp3,joint_simultaneous,10507,FALSE,,,,,
4c9bc4a7-9534-4062-b3ac-2bab1d94d0f1,Exp3,joint_simultaneous,22155,FALSE,,,,,
4ca8892b-73ed-4197-be40-a793525463a1,Exp3,joint_simultaneous,20187,FALSE,,,,,
4cb55036-8f77-4cc0-856b-0c30f5b13649,Exp3,joint_simultaneous,9575,FALSE,,,,,
4cc59553-2fd0-46a6-882a-94c7a0ec1344,Exp3,joint_simultaneous,21556,FALSE,,,,,
4cd32676-d2fc-4326-bd4f-4d5392f8e638,Exp3,joint_simultaneous,26278,TRUE,,,,,
4d1e8159-10ce-406f-ab42-540117232a5e,Exp3,joint_simultaneous,296557,TRUE,,,,,
4d2c3dbe-7d62-4e22-b93c-7a603e4ab96b,Exp3,joint_simultaneous,114683,TRUE,,,,,
4d30131c-7a8b-46ca-8c17-25dc0bab2442,Exp3,joint_simultaneous,10201,FALSE,,,,,
4d65bad4-a2be-48ef-bf7c-1d81b27baaad,Exp3,joint_simultaneous,31046,TRUE,,,,,
4d862b77-aeca-4089-a87a-a7cf5ba65978,Exp3,joint_simultaneous,24437,FALSE,,,,,
4da2064f-bb1c-4917-ba17-bb684af9af57,Exp3,joint_simultaneous,30193,TRUE,,,,,
4da3e6f7-a895-4ae4-887c-16d0d69eeb14,Exp3,joint_simultaneous,24710,FALSE,,,,,
4da5e56a-b6d9-48af-8296-832eb9eabaea,Exp3,joint_simultaneous,54942,TRUE,,,,,
4dc0f92c-f216-456e-98e5-066bde112531,Exp3,joint_simultaneous,14714,FALSE,,,,,
4dcbcb92-7b3e-47ec-a6b1-da4eaf95a550,Exp3,joint_simultaneous,24612,FALSE,,,,,
4de665dd-7f7b-45ed-ba5d-97f77187dd1b,Exp3,joint_simultaneous,13177,FALSE,,,,,
4decd27d-0d8b-4d93-a0d0-8387b5b9f681,Exp3,joint_simultaneous,6364,FALSE,,,,,
4e07f406-971d-4e72-83cd-c3ea50ba4c31,Exp3,joint_simultaneous,24262,FALSE,,,,,
4e0c7dcf-10eb-4e02-9d59-69f29ae6477d,Exp3,joint_simultaneous,7976,FALSE,,,,,
4e16c5fb-9d17-44f8-b1dc-39c90276fd31,Exp3,joint_simultaneous,23514,FALSE,,,,,
4e21eb04-8c29-464d-bab1-7b7a43901624,Exp3,joint_simultaneous,21656,FALSE,,,,,
4e3a6c56-aee1-46a5-ab4e-9d75286c6594,Exp3,joint_simultaneous,5260,FALSE,,,,,
4e4530f5-d719-4d19-bd12-87ff5b6a9f48,Exp3,joint_simultaneous,21298,FALSE,,,,,
4e502e8c-767f-4d03-b4de-15a3351f7823,Exp3,joint_simultaneous,18200,FALSE,,,,,
4e508c0c-4c62-43e2-91e3-a557e4618ac3,Exp3,joint_simultaneous,6734,FALSE,,,,,
4e7947e7-1964-4ea1-9ada-0ce87283a4aa,Exp3,joint_simultaneous,28516,TRUE,,,,,
4e93610f-2ed5-4b7b-9595-d4ff6d624cc5,Exp3,joint_simultaneous,23117,FALSE,,,,,
4eea766e-2724-4bfd-8697-d32df03be4b2,Exp3,joint_simultaneous,3922,FALSE,,,,,
4ef6d5c9-ff91-437d-a54e-11f393e09931,Exp3,joint_simultaneous,43456,TRUE,,,,,
4eff81fb-80e7-49cc-8aa7-757f711cc247,Exp3,joint_simultaneous,18030,FALSE,,,,,
4eff8aaf-63f9-42f8-b940-32e522e71325,Exp3,joint_simultaneous,15518,FALSE,,,,,
4f0d0714-0cac-4fa1-b8f4-f0afceb70d16,Exp3,joint_simultaneous,70018,TRUE,,,,,
4f151076-2585-43ec-9c0d-e10180beadb8,Exp3,joint_simultaneous,19958,FALSE,,,,,
4f221394-6290-41f9-ac70-13cc6d3e2de9,Exp3,joint_simultaneous,7119,FALSE,,,,,
4f26880b-5243-42b2-8006-c8d125414c0b,Exp3,joint_simultaneous,13874,FALSE,,,,,
4f6820c4-a977-4634-8b35-9b4d05a27f00,Exp3,joint_simultaneous,27476,TRUE,,,,,
4f7650ee-840d-4e5f-af42-fdd9bfc3ce0f,Exp3,joint_simultaneous,35257,TRUE,,,,,
4fcf53bd-9957-4bca-9714-6cc59280a3c7,Exp3,joint_simultaneous,20216,FALSE,,,,,
4fde54b7-9dd9-4b8f-8ef8-189fd1bcef6f,Exp3,joint_simultaneous,19429,FALSE,,,,,
5007c178-9232-4351-9aa0-e3f86c06fb2a,Exp3,joint_simultaneous,13019,FALSE,,,,,
5027e5c4-a28b-42cb-b201-30719a61ea98,Exp3,joint_simultaneous,14051,FALSE,,,,,
502d4f94-44f0-4163-b9d6-de620384cc0c,Exp3,joint_simultaneous,32875,TRUE,,,,,
504a8cc2-51c6-4110-8b0f-20fd762c833f,Exp3,joint_simultaneous,10804,FALSE,,,,,
5075900a-54c2-4f6c-b97d-9eca0ed961da,Exp3,joint_simultaneous,39360,TRUE,,,,,
5080c404-0ca1-490b-a9be-c145745cc9d0,Exp3,joint_simultaneous,27443,TRUE,,,,,
50deaada-c327-4122-9e0b-17c8887517f9,Exp3,joint_simultaneous,29905,TRUE,,,,,
50f11861-0108-4068-a6ca-f07a5e73b031,Exp3,joint_simultaneous,27050,TRUE,,,,,
50f9216c-5cfc-4226-8971-89491e8b396e,Exp3,joint_simultaneous,8665,FALSE,,,,,
50f9a83d-5fd3-419b-9e69-a7a5302b0ba9,Exp3,joint_simultaneous,27056,TRUE,,,,,
51595f64-8976-4531-b263-af8facd680f4,Exp3,joint_simultaneous,10054,FALSE,,,,,
5180d0ab-e963-44f9-ba2e-b7f22da748cc,Exp3,joint_simultaneous,25031,FALSE,,,,,
51a01cc1-8bdc-45e4-b093-79ddcede1728,Exp3,joint_simultaneous,29387,TRUE,,,,,
51a24447-51e9-43e3-a192-ce38a4813ec7,Exp3,joint_simultaneous,19296,FALSE,,,,,
51d1e5f1-8d9e-4bd5-af1c-1138087c72b4,Exp3,joint_simultaneous,37667,TRUE,,,,,
51d25e6f-5bc1-42ac-a423-f77c69542e99,Exp3,joint_simultaneous,25418,TRUE,,,,,
51db31a7-6a65-4aab-99bf-829ae6020e77,Exp3,joint_simultaneous,64969,TRUE,,,,,
51e2c222-8aba-4120-832e-1d5320252ea0,Exp3,joint_simultaneous,3519,FALSE,,,,,
51e7a535-9276-448a-a679-2f73ac19efdd,Exp3,joint_simultaneous,54346,TRUE,,,,,
51f3899c-3414-44c6-a19f-8c57b4f716bc,Exp3,joint_simultaneous,424122,TRUE,,,,,
51f62dfe-7636-47a7-9f72-4c2da1c91a92,Exp3,joint_simultaneous,21701,FALSE,,,,,
5213113e-952f-4098-961b-355a457cf607,Exp3,joint_simultaneous,26034,TRUE,,,,,
522e7b75-2337-4d92-be50-2b9f6ef4d5be,Exp3,joint_simultaneous,18627,FALSE,,,,,
5265f174-03a2-435f-b87b-dbae49eee36f,Exp3,joint_simultaneous,34472,TRUE,,,,,
526988c7-7cd9-4c7e-a73b-741c333a36d5,Exp3,joint_simultaneous,32777,TRUE,,,,,
526aa09a-518b-4def-836a-d7b57a0c77b3,Exp3,joint_simultaneous,28823,TRUE,,,,,
527d7388-c7f3-4e44-8043-9c38795f3990,Exp3,joint_simultaneous,57858,TRUE,,,,,
529bdaea-da7e-4dea-832a-36e028172877,Exp3,joint_simultaneous,28226,TRUE,,,,,
52c2b67d-de5b-4d8f-9c88-a121745a5995,Exp3,joint_simultaneous,15526,FALSE,,,,,
52d3e304-2ef2-4f4f-a990-b83ab70eb52d,Exp3,joint_simultaneous,17264,FALSE,,,,,
52d56e7d-dc5c-4545-b485-e187d22f690a,Exp3,joint_simultaneous,20607,FALSE,,,,,
52e7415f-a912-4960-bc62-54d3aab4a3af,Exp3,joint_simultaneous,5088,FALSE,,,,,
53037417-c436-4eb8-aac0-9b0d51553dbf,Exp3,joint_simultaneous,28229,TRUE,,,,,
53305466-776d-41ee-8279-d8013c0aa41a,Exp3,joint_simultaneous,12199,FALSE,,,,,
5343519d-71a7-41ff-9174-35c408e2f1cc,Exp3,joint_simultaneous,92805,TRUE,,,,,
5344095f-5f9c-45cf-9df8-e7028740c3b9,Exp3,joint_simultaneous,10027,FALSE,,,,,
53463478-e27c-4a27-b4b2-b44126c98b0d,Exp3,joint_simultaneous,26019,TRUE,,,,,
535e5c31-ab57-4573-a891-c459341e4962,Exp3,joint_simultaneous,2115,FALSE,,,,,
5366e6ad-60be-4eb6-a271-ff8a97a0a9ea,Exp3,joint_simultaneous,29428,TRUE,,,,,
5378eb25-b3f6-40b5-a4b6-eb4918ed19e1,Exp3,joint_simultaneous,48130,TRUE,,,,,
53971eea-9471-4a6f-ac36-11848e1b0217,Exp3,joint_simultaneous,24248,FALSE,,,,,
539f1985-5eab-4863-ae09-ca01923f8c61,Exp3,joint_simultaneous,9149,FALSE,,,,,
53a77e98-1adc-43a0-8b93-601e860be895,Exp3,joint_simultaneous,40898,TRUE,,,,,
53ba91f8-4601-4af1-9d3b-3481c48941dd,Exp3,joint_simultaneous,29894,TRUE,,,,,
53bc26a0-37df-4c0b-916a-bf8a5546d865,Exp3,joint_simultaneous,8699,FALSE,,,,,
53dc24ee-1a72-42b9-b1f8-79dfa31be269,Exp3,joint_simultaneous,11037,FALSE,,,,,
5425d222-0c77-4ccf-a7ef-c35848e3b9cc,Exp3,joint_simultaneous,21583,FALSE,,,,,
542c0753-cce1-46ad-b9ba-e5fb48b8003b,Exp3,joint_simultaneous,31735,TRUE,,,,,
542efc0c-7904-4302-bca7-30d4d7939171,Exp3,joint_simultaneous,10752,FALSE,,,,,
544df910-d9b3-469f-9e95-f15f1735e77b,Exp3,joint_simultaneous,34929,TRUE,,,,,
5454994e-9904-4efb-9df8-aea9286515e0,Exp3,joint_simultaneous,77207,TRUE,,,,,
547f06f0-5a7f-46ca-8f53-3786ebe0898c,Exp3,joint_simultaneous,125621,TRUE,,,,,
5483d43a-41d8-48ad-a43c-f3f6199740fc,Exp3,joint_simultaneous,18503,FALSE,,,,,
548b6104-2ef5-4459-983c-e34f1143feac,Exp3,joint_simultaneous,34816,TRUE,,,,,
548f6763-1ca8-4eb1-8d33-5bbd5489be30,Exp3,joint_simultaneous,39349,TRUE,,,,,
5495add0-629e-45a4-9837-3ae84380339a,Exp3,joint_simultaneous,45118,TRUE,,,,,
5498873b-da38-4418-803b-b0c4060fe673,Exp3,joint_simultaneous,26122,TRUE,,,,,
549cd28b-9473-4138-86b7-151273ae172c,Exp3,joint_simultaneous,28513,TRUE,,,,,
54f3fb2a-7a38-4330-b7bd-e0abd2d4b7aa,Exp3,joint_simultaneous,9066,FALSE,,,,,
5515b191-8a52-4208-b6bd-9b5274f72374,Exp3,joint_simultaneous,28246,TRUE,,,,,
55523fe1-8791-4fb7-a0c8-f94493ed3145,Exp3,joint_simultaneous,51934,TRUE,,,,,
55651b26-e905-4613-8f01-c5f2d9a06399,Exp3,joint_simultaneous,54179,TRUE,,,,,
556746d0-22cf-4058-a714-8c0bfff7f4c1,Exp3,joint_simultaneous,31198,TRUE,,,,,
557c2fdf-c6f0-47da-b3fe-acc8d7c407af,Exp3,joint_simultaneous,30574,TRUE,,,,,
55840fdb-2479-4b3e-9fd6-ab2635d05195,Exp3,joint_simultaneous,36058,TRUE,,,,,
558705d5-734f-4104-b9ee-aba48c5c8e81,Exp3,joint_simultaneous,21236,FALSE,,,,,
55b367ef-b5ce-43d6-8189-a763462466b3,Exp3,joint_simultaneous,32685,TRUE,,,,,
55c53e30-fb22-4b29-9d22-26a0629c40c6,Exp3,joint_simultaneous,116632,TRUE,,,,,
55c88bad-cb30-40c8-afb7-2ece17e2ce6f,Exp3,joint_simultaneous,18700,FALSE,,,,,
55e8281b-a081-4a78-8615-5d835fd931bb,Exp3,joint_simultaneous,13617,FALSE,,,,,
55e839f6-4dec-4fbf-82d8-a9f995100e50,Exp3,joint_simultaneous,20494,FALSE,,,,,
55f76d74-27d2-4edf-ae5c-ac9fdf571100,Exp3,joint_simultaneous,33463,TRUE,,,,,
55fa868f-f259-4145-aa3e-9ada623687ea,Exp3,joint_simultaneous,27574,TRUE,,,,,
561f3715-401a-42d9-ac4b-9fd79b2111d0,Exp3,joint_simultaneous,112702,TRUE,,,,,
563e04fd-bd6f-457e-a523-21946c9eb7e4,Exp3,joint_simultaneous,40590,TRUE,,,,,
565684d0-fe91-4b1f-84d9-5cc548fa47b5,Exp3,joint_simultaneous,9510,FALSE,,,,,
565766a0-5e56-4ae2-a10e-9f80fee910f0,Exp3,joint_simultaneous,11907,FALSE,,,,,
5689368a-6ff9-479b-a4e5-4faeae323d70,Exp3,joint_simultaneous,14215,FALSE,,,,,
56dbf5f0-a358-436f-8cd2-830eec0300ef,Exp3,joint_simultaneous,40991,TRUE,,,,,
56e46a22-5620-4535-acb6-50095a1feea9,Exp3,joint_simultaneous,29305,TRUE,,,,,
56eefe76-226a-4373-b7d4-e090e31f4e4c,Exp3,joint_simultaneous,28128,TRUE,,,,,
56fb2c3a-d040-4587-ad03-0b608f840b55,Exp3,joint_simultaneous,12286,FALSE,,,,,
570f1780-91d6-479d-86b4-c4ec0d53db84,Exp3,joint_simultaneous,53535,TRUE,,,,,
57103395-3ecb-4de6-989e-333193ec258a,Exp3,joint_simultaneous,16495,FALSE,,,,,
57114a7f-72e4-4fbd-8582-64a05245cb86,Exp3,joint_simultaneous,24077,FALSE,,,,,
571431e2-7b64-417d-b410-d27fa1d340ff,Exp3,joint_simultaneous,37051,TRUE,,,,,
57156f50-c81d-46aa-80ef-68f479da82d6,Exp3,joint_simultaneous,57877,TRUE,,,,,
5718bc80-a6b7-4699-a2ab-7a484fa4bd36,Exp3,joint_simultaneous,17172,FALSE,,,,,
571a3850-5547-48fb-97a3-06740fdd33da,Exp3,joint_simultaneous,23200,FALSE,,,,,
573613c4-6778-48e1-b367-a726b144cde5,Exp3,joint_simultaneous,12386,FALSE,,,,,
574f767d-7e9a-417e-aa59-6f979835d6b4,Exp3,joint_simultaneous,26709,TRUE,,,,,
576c9381-53cf-4c2d-811b-da2d9b28b17b,Exp3,joint_simultaneous,25837,TRUE,,,,,
5772db05-834c-42ac-96ea-ac8cd661b430,Exp3,joint_simultaneous,7496,FALSE,,,,,
5785a58a-632d-4b1d-8e35-51a189e09cee,Exp3,joint_simultaneous,9773,FALSE,,,,,
578e20a8-191b-4796-aa57-62475945b5f5,Exp3,joint_simultaneous,28045,TRUE,,,,,
5792c39c-174a-427e-bc79-ea0f144aeb84,Exp3,joint_simultaneous,35872,TRUE,,,,,
57a4f94b-0aa0-4bb4-9062-a3a940003543,Exp3,joint_simultaneous,7152,FALSE,,,,,
57bbfdfa-1563-42c4-a3b6-35644736fb68,Exp3,joint_simultaneous,53437,TRUE,,,,,
57c5d643-afe8-4f84-8aa2-eeedb7172771,Exp3,joint_simultaneous,9653,FALSE,,,,,
