ParticipantId,ExperimentId,TrialNumber,time_allfaces_trial,above_median_trial
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,1,25605,TRUE
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,2,20162,FALSE
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,3,27151,TRUE
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,4,20722,FALSE
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,5,22438,FALSE
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,6,22683,FALSE
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,7,23133,FALSE
282471d7-5fa6-4b4d-b099-cdde6cb13b66,287,8,23227,FALSE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,1,39946,TRUE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,2,36818,TRUE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,3,22962,FALSE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,4,36391,TRUE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,5,22257,FALSE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,6,30394,TRUE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,7,23931,FALSE
f91e2010-01aa-4c8a-a008-16231b9b229a,290,8,27309,TRUE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,1,45009,TRUE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,2,23177,FALSE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,3,25225,TRUE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,4,19683,FALSE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,5,28690,TRUE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,6,29201,TRUE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,7,27917,TRUE
5fef58e5-ecc6-476c-ae26-86bc39778ff8,292,8,22772,FALSE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,1,32720,TRUE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,2,23748,FALSE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,3,27433,TRUE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,4,20624,FALSE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,5,22093,FALSE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,6,23790,FALSE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,7,23984,FALSE
3b12fa00-fc5c-44d4-b146-ff8ef9c738e5,295,8,24604,FALSE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,1,61270,TRUE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,2,37154,TRUE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,3,31738,TRUE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,4,46820,TRUE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,5,36299,TRUE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,6,41214,TRUE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,7,40528,TRUE
044210d6-217c-4dda-8e5d-5d9fd209c50a,297,8,36492,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,1,48345,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,2,52543,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,3,43258,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,4,51726,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,5,52339,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,6,53564,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,7,39779,TRUE
f4fa0566-622e-44c2-a500-d4f469acb9b8,299,8,63240,TRUE
555d878a-f609-4dbb-818f-b479106eba56,302,1,41713,TRUE
555d878a-f609-4dbb-818f-b479106eba56,302,2,25576,TRUE
555d878a-f609-4dbb-818f-b479106eba56,302,3,27715,TRUE
555d878a-f609-4dbb-818f-b479106eba56,302,4,32424,TRUE
555d878a-f609-4dbb-818f-b479106eba56,302,5,26419,TRUE
555d878a-f609-4dbb-818f-b479106eba56,302,6,23484,FALSE
555d878a-f609-4dbb-818f-b479106eba56,302,7,27650,TRUE
555d878a-f609-4dbb-818f-b479106eba56,302,8,27001,TRUE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,1,21856,FALSE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,2,27037,TRUE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,3,26831,TRUE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,4,23593,FALSE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,5,23324,FALSE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,6,24780,FALSE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,7,24392,FALSE
bc8648d0-0a97-4cd3-9eed-2529f2ee82f6,305,8,27575,TRUE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,1,54100,TRUE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,2,37749,TRUE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,3,27379,TRUE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,4,29485,TRUE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,5,23203,FALSE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,6,24622,FALSE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,7,23960,FALSE
f5bd6d33-a270-431f-92fa-18f4a732874d,307,8,28907,TRUE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,1,20010,FALSE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,2,28074,TRUE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,3,22812,FALSE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,4,24290,FALSE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,5,25030,FALSE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,6,26794,TRUE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,7,22762,FALSE
53b83e70-db3b-471b-a6e7-3c9b195a566e,309,8,22415,FALSE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,1,26046,TRUE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,2,39577,TRUE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,3,26735,TRUE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,4,39050,TRUE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,5,34599,TRUE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,6,24199,FALSE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,7,28703,TRUE
d25db4c0-aab3-48da-9359-91bdf2ba0e10,310,8,37837,TRUE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,1,83707,TRUE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,2,23304,FALSE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,3,30306,TRUE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,4,83208,TRUE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,5,25210,TRUE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,6,26372,TRUE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,7,34642,TRUE
3d864ac8-681a-4c76-858b-2f48cc708b88,312,8,22633,FALSE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,1,59019,TRUE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,2,35091,TRUE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,3,28908,TRUE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,4,24494,FALSE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,5,19717,FALSE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,6,23436,FALSE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,7,24813,FALSE
7f4e7d50-40d8-4fc3-94a1-deab08711d8f,315,8,25097,FALSE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,1,77224,TRUE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,2,52121,TRUE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,3,22424,FALSE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,4,27696,TRUE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,5,22931,FALSE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,6,26891,TRUE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,7,23924,FALSE
b518dc9f-fb7c-410e-bf32-7a2d1f21f4a0,317,8,21579,FALSE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,1,40736,TRUE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,2,25868,TRUE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,3,24349,FALSE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,4,29047,TRUE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,5,27768,TRUE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,6,26166,TRUE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,7,34346,TRUE
4effd30d-d6f6-4b50-a679-d8acd6da20d2,319,8,33796,TRUE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,1,36985,TRUE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,2,27212,TRUE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,3,25865,TRUE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,4,19951,FALSE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,5,17546,FALSE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,6,31724,TRUE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,7,17108,FALSE
7ef06bc4-08c1-4ada-b722-7d831975c052,321,8,18629,FALSE
f89330bb-6c1c-41f3-996b-de6cde961137,323,1,150954,TRUE
f89330bb-6c1c-41f3-996b-de6cde961137,323,2,28543,TRUE
f89330bb-6c1c-41f3-996b-de6cde961137,323,3,41912,TRUE
f89330bb-6c1c-41f3-996b-de6cde961137,323,4,16950,FALSE
f89330bb-6c1c-41f3-996b-de6cde961137,323,5,20502,FALSE
f89330bb-6c1c-41f3-996b-de6cde961137,323,6,26058,TRUE
f89330bb-6c1c-41f3-996b-de6cde961137,323,7,19930,FALSE
f89330bb-6c1c-41f3-996b-de6cde961137,323,8,24966,FALSE
95b21436-54af-479e-ab12-7fdd0ded06db,327,1,50386,TRUE
95b21436-54af-479e-ab12-7fdd0ded06db,327,2,24330,FALSE
95b21436-54af-479e-ab12-7fdd0ded06db,327,3,22025,FALSE
95b21436-54af-479e-ab12-7fdd0ded06db,327,4,22904,FALSE
95b21436-54af-479e-ab12-7fdd0ded06db,327,5,21272,FALSE
95b21436-54af-479e-ab12-7fdd0ded06db,327,6,24030,FALSE
95b21436-54af-479e-ab12-7fdd0ded06db,327,7,25819,TRUE
95b21436-54af-479e-ab12-7fdd0ded06db,327,8,23981,FALSE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,1,42783,TRUE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,2,27575,TRUE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,3,23569,FALSE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,4,23352,FALSE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,5,24598,FALSE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,6,22829,FALSE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,7,32111,TRUE
4065db8a-36ee-44f2-9aa9-0c5b724dcecc,329,8,25087,FALSE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,1,41412,TRUE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,2,21445,FALSE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,3,28437,TRUE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,4,26384,TRUE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,5,27301,TRUE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,6,27019,TRUE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,7,24767,FALSE
656fe22b-4ab8-4518-9e0d-7961bcbc1ac8,331,8,15937,FALSE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,1,32416,TRUE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,2,13749,FALSE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,3,19954,FALSE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,4,20206,FALSE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,5,15527,FALSE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,6,18329,FALSE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,7,11117,FALSE
5afe9c74-9fde-4c03-835d-8001f69792c3,334,8,13055,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,1,23134,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,2,22420,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,3,19195,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,4,17356,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,5,19537,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,6,19699,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,7,20330,FALSE
50fe0a5f-fe3a-4866-a126-70df931d0975,336,8,33781,TRUE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,1,9390,FALSE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,2,14071,FALSE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,3,8456,FALSE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,4,9325,FALSE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,5,8762,FALSE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,6,12729,FALSE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,7,11048,FALSE
36494a82-a899-4ac0-bdce-1da9eec5bd2c,341,8,8588,FALSE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,1,40562,TRUE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,2,15466,FALSE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,3,50186,TRUE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,4,33116,TRUE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,5,22123,FALSE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,6,30224,TRUE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,7,23483,FALSE
5f2f83d0-2253-4bdd-8ec6-6b6a99c18926,346,8,27330,TRUE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,1,30039,TRUE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,2,24749,FALSE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,3,27039,TRUE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,4,23536,FALSE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,5,21730,FALSE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,6,21865,FALSE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,7,21243,FALSE
67b18c16-7b14-4f73-8d21-be4c782a0f7b,348,8,19592,FALSE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,1,45686,TRUE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,2,22195,FALSE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,3,22474,FALSE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,4,24804,FALSE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,5,18072,FALSE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,6,22691,FALSE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,7,30194,TRUE
e34cde3a-0295-42d7-9584-d66e189ad5ef,349,8,20716,FALSE
52a3e1a9-5bf9-4275-b4b9-50106bd47622,351,1,23530,FALSE
52a3e1a9-5bf9-4275-b4b9-50106bd47622,351,2,24473,FALSE
52a3e1a9-5bf9-4275-b4b9-50106bd47622,351,3,20833,FALSE
52a3e1a9-5bf9-4275-b4b9-50106bd47622,351,5,21965,FALSE
52a3e1a9-5bf9-4275-b4b9-50106bd47622,351,6,18535,FALSE
52a3e1a9-5bf9-4275-b4b9-50106bd47622,351,7,19437,FALSE
52a3e1a9-5bf9-4275-b4b9-50106bd47622,351,8,20117,FALSE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,1,27297,TRUE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,2,19233,FALSE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,3,24969,FALSE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,4,24133,FALSE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,5,16677,FALSE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,6,25445,TRUE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,7,29263,TRUE
432e6f00-3fd4-4549-a3c5-1cd0871eb473,353,8,25826,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,1,76477,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,2,28448,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,3,30108,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,4,30717,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,5,33501,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,6,32141,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,7,38058,TRUE
37ef6dc9-1fa1-4866-8e40-f80b0853820c,355,8,31998,TRUE
3682747c-608f-4b4e-8de8-b905c5c68633,357,1,22205,FALSE
3682747c-608f-4b4e-8de8-b905c5c68633,357,2,17422,FALSE
3682747c-608f-4b4e-8de8-b905c5c68633,357,3,19462,FALSE
3682747c-608f-4b4e-8de8-b905c5c68633,357,4,13477,FALSE
3682747c-608f-4b4e-8de8-b905c5c68633,357,5,15647,FALSE
3682747c-608f-4b4e-8de8-b905c5c68633,357,6,27566,TRUE
3682747c-608f-4b4e-8de8-b905c5c68633,357,7,16227,FALSE
3682747c-608f-4b4e-8de8-b905c5c68633,357,8,14519,FALSE
9ee968b3-3589-496d-a904-19bc224c2d35,359,1,51835,TRUE
9ee968b3-3589-496d-a904-19bc224c2d35,359,2,24578,FALSE
9ee968b3-3589-496d-a904-19bc224c2d35,359,3,49464,TRUE
9ee968b3-3589-496d-a904-19bc224c2d35,359,4,24508,FALSE
9ee968b3-3589-496d-a904-19bc224c2d35,359,5,25815,TRUE
9ee968b3-3589-496d-a904-19bc224c2d35,359,6,25188,FALSE
9ee968b3-3589-496d-a904-19bc224c2d35,359,7,29457,TRUE
9ee968b3-3589-496d-a904-19bc224c2d35,359,8,25101,FALSE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,1,29810,TRUE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,2,47417,TRUE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,3,25281,TRUE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,4,20868,FALSE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,5,24359,FALSE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,6,25494,TRUE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,7,21264,FALSE
7fa69e90-0726-4f02-803e-da8e13e1d489,363,8,19980,FALSE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,1,16826,FALSE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,2,31544,TRUE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,3,23809,FALSE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,4,22373,FALSE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,5,38832,TRUE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,6,29720,TRUE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,7,37711,TRUE
1b299b5c-6e3f-4413-9222-b17b7b332018,364,8,35409,TRUE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,1,52846,TRUE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,2,23207,FALSE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,3,31591,TRUE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,4,25339,TRUE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,5,31420,TRUE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,6,27143,TRUE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,7,24312,FALSE
1437015f-f06c-4f72-82eb-dac6e29d1777,366,8,26204,TRUE
c376a252-af46-4b98-90af-146c282050e5,368,1,19577,FALSE
c376a252-af46-4b98-90af-146c282050e5,368,2,25488,TRUE
c376a252-af46-4b98-90af-146c282050e5,368,3,17746,FALSE
c376a252-af46-4b98-90af-146c282050e5,368,4,20394,FALSE
c376a252-af46-4b98-90af-146c282050e5,368,5,24975,FALSE
c376a252-af46-4b98-90af-146c282050e5,368,6,19833,FALSE
c376a252-af46-4b98-90af-146c282050e5,368,7,19433,FALSE
c376a252-af46-4b98-90af-146c282050e5,368,8,16500,FALSE
c45d292b-494d-408d-b085-7e411d9482e1,371,1,37988,TRUE
c45d292b-494d-408d-b085-7e411d9482e1,371,2,28732,TRUE
c45d292b-494d-408d-b085-7e411d9482e1,371,3,15825,FALSE
c45d292b-494d-408d-b085-7e411d9482e1,371,4,20133,FALSE
c45d292b-494d-408d-b085-7e411d9482e1,371,5,18507,FALSE
c45d292b-494d-408d-b085-7e411d9482e1,371,6,20046,FALSE
c45d292b-494d-408d-b085-7e411d9482e1,371,7,25041,FALSE
c45d292b-494d-408d-b085-7e411d9482e1,371,8,21458,FALSE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,1,33547,TRUE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,2,19010,FALSE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,3,26358,TRUE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,4,23650,FALSE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,5,15034,FALSE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,6,20093,FALSE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,7,39386,TRUE
9ebc37a0-48ed-4169-9f50-b3c9f7602e22,381,8,32793,TRUE
61f48631-3ba4-4417-a225-2bf0638519c8,383,1,35664,TRUE
61f48631-3ba4-4417-a225-2bf0638519c8,383,2,25785,TRUE
61f48631-3ba4-4417-a225-2bf0638519c8,383,3,28828,TRUE
61f48631-3ba4-4417-a225-2bf0638519c8,383,4,27265,TRUE
61f48631-3ba4-4417-a225-2bf0638519c8,383,5,25562,TRUE
61f48631-3ba4-4417-a225-2bf0638519c8,383,6,23328,FALSE
61f48631-3ba4-4417-a225-2bf0638519c8,383,7,26286,TRUE
61f48631-3ba4-4417-a225-2bf0638519c8,383,8,26698,TRUE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,1,15525,FALSE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,2,24280,FALSE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,3,21725,FALSE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,4,35846,TRUE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,5,24688,FALSE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,6,39383,TRUE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,7,40116,TRUE
44444c2f-fc77-4afd-94d9-f7dff4795c9b,385,8,27135,TRUE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,1,26498,TRUE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,2,23752,FALSE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,3,20668,FALSE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,4,25860,TRUE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,5,22145,FALSE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,6,22589,FALSE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,7,19971,FALSE
b130ae6f-de8b-4258-89ba-8f5941a8fc22,387,8,22561,FALSE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,1,23717,FALSE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,2,22383,FALSE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,3,25388,TRUE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,4,23460,FALSE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,5,19597,FALSE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,6,18830,FALSE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,7,20251,FALSE
9eb56b67-409d-4541-babd-11fc2185e7fe,389,8,23369,FALSE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,1,35988,TRUE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,2,25120,FALSE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,3,23373,FALSE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,4,22463,FALSE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,5,19525,FALSE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,6,26691,TRUE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,7,15466,FALSE
9f733f7f-5e32-48d1-8074-a17e1b767898,392,8,19148,FALSE
