ExperimentId,ParticipantId,SexId,Age,EthnicityId,StartDate,EndDate,TrialNumber,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""","The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),"MyRace (""How would you describe YOUR OWN race / ethnicity?"")",ParticipantPerpetrator present (yes/no),Face picked,Confidence,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,AttentionCheck,Face (.jpeg) picked,Correct,SaidAbsentorPresent,TargetPresent,IDResponse,CrimeWatched,PerpRace,SubjectRace,OwnRace,LineupType,AttentionCheckCorrect,CorrectSubjectRace,Include
126,69a7a339-bd30-444b-8345-29f130c9b03c,F,18,caucasian,07/03/2018,07/03/2018,5,1,2,0,5,8,2,0,0,0,5,5,White British,yes,5,60,3,4,1,2,6,5,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
126,69a7a339-bd30-444b-8345-29f130c9b03c,F,18,caucasian,07/03/2018,07/03/2018,6,1,2,0,5,8,2,0,0,0,5,5,White British,no,,60,4,5,3,1,2,6,laptop,absent,0,absent,yes,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
126,69a7a339-bd30-444b-8345-29f130c9b03c,F,18,caucasian,07/03/2018,07/03/2018,7,1,2,0,5,8,2,0,0,0,5,5,White British,no,,100,6,1,2,4,3,5,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
126,69a7a339-bd30-444b-8345-29f130c9b03c,F,18,caucasian,07/03/2018,07/03/2018,8,1,2,0,5,8,2,0,0,0,5,5,White British,no,,90,2,6,4,5,1,3,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,1,0,1,1,3,3,0,0,2,2,5,5,White British,no,,60,4,1,5,3,2,6,car,absent,0,absent,yes,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,2,0,1,1,3,3,0,0,2,2,5,5,White British,yes,6,70,3,6,5,4,1,2,burglary,2,0,present,no,foil,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,3,0,1,1,3,3,0,0,2,2,5,5,White British,no,,30,2,1,6,4,5,3,laptop,absent,0,absent,yes,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,4,0,1,1,3,3,0,0,2,2,5,5,White British,no,,80,2,6,4,3,5,1,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,5,0,1,1,3,3,0,0,2,2,5,5,White British,yes,1,40,6,3,2,1,4,5,drinkspiking,6,0,present,no,foil,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,6,0,1,1,3,3,0,0,2,2,5,5,White British,no,,80,1,3,5,4,2,6,car,absent,0,absent,yes,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,7,0,1,1,3,3,0,0,2,2,5,5,White British,yes,6,40,4,2,1,5,6,3,laptop,3,0,present,yes,foil,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
157,3a77078e-c442-439c-bb7e-e61483ee75ca,F,18,caucasian,08/03/2018,08/03/2018,8,0,1,1,3,3,0,0,2,2,5,5,White British,yes,3,60,2,3,6,5,1,4,drinkspiking,6,0,present,no,foil,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,1,6,7,0,2,9,2,1,1,0,5,5,White other,no,,70,6,4,2,1,3,5,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,2,6,7,0,2,9,2,1,1,0,5,5,White other,no,,80,2,1,6,3,4,5,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,3,6,7,0,2,9,2,1,1,0,5,5,White other,yes,3,70,4,1,6,2,3,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,4,6,7,0,2,9,2,1,1,0,5,5,White other,yes,5,60,3,4,1,5,6,2,laptop,6,0,present,no,foil,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,5,6,7,0,2,9,2,1,1,0,5,5,White other,yes,2,60,2,6,3,4,1,5,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,6,6,7,0,2,9,2,1,1,0,5,5,White other,yes,1,20,6,3,4,1,2,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,7,6,7,0,2,9,2,1,1,0,5,5,White other,yes,1,100,6,4,3,1,2,5,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
185,4b1d3106-2019-45d2-ba2d-6c7377cd3f1a,F,19,caucasian,09/03/2018,09/03/2018,8,6,7,0,2,9,2,1,1,0,5,5,White other,no,,100,1,5,2,3,4,6,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,1,0,0,0,0,0,0,0,0,0,5,5,White British,yes,4,30,2,5,4,1,3,6,laptop,1,0,present,no,foil,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,2,0,0,0,0,0,0,0,0,0,5,5,White British,yes,4,90,2,5,1,6,3,4,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,static,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,3,0,0,0,0,0,0,0,0,0,5,5,White British,yes,6,40,2,1,5,3,4,6,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,4,0,0,0,0,0,0,0,0,0,5,5,White British,no,,100,1,2,6,4,3,5,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,5,0,0,0,0,0,0,0,0,0,5,5,White British,yes,5,80,4,5,2,1,6,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,6,0,0,0,0,0,0,0,0,0,5,5,White British,yes,4,70,5,4,1,2,3,6,burglary,2,0,present,no,foil,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,7,0,0,0,0,0,0,0,0,0,5,5,White British,yes,3,90,2,4,6,3,1,5,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,static,yes,yes,yes
103,ff82a718-3ebc-4104-b1bb-4d7cf7a9fd64,F,19,caucasian,05/03/2018,05/03/2018,8,0,0,0,0,0,0,0,0,0,5,5,White British,yes,4,20,5,3,2,4,1,6,laptop,4,0,present,no,foil,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,1,4,3,0,2,5,1,0,1,1,5,5,White British,yes,5,60,1,3,2,5,6,4,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,2,4,3,0,2,5,1,0,1,1,5,5,White British,no,,80,1,2,3,5,6,4,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,3,4,3,0,2,5,1,0,1,1,5,5,White British,yes,3,60,6,1,5,2,4,3,laptop,5,0,present,no,foil,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,4,4,3,0,2,5,1,0,1,1,5,5,White British,yes,6,40,5,2,4,1,3,6,burglary,6,1,present,yes,perpetrator,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,5,4,3,0,2,5,1,0,1,1,5,5,White British,no,,80,5,4,6,1,2,3,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,6,4,3,0,2,5,1,0,1,1,5,5,White British,yes,4,90,5,1,3,6,4,2,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,7,4,3,0,2,5,1,0,1,1,5,5,White British,yes,2,50,4,6,1,2,3,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
108,4574e5b3-85e6-4ad7-9db4-ce0517109003,F,20,caucasian,05/03/2018,05/03/2018,8,4,3,0,2,5,1,0,1,1,5,5,White British,no,,80,3,1,6,5,2,4,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,1,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,yes,4,80,1,4,5,6,3,2,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,2,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,yes,4,70,1,5,2,6,4,3,laptop,6,1,present,yes,perpetrator,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,3,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,no,,100,2,1,6,3,4,5,car,absent,1,absent,no,reject,car,caucasian,south_asian,otherRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,4,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,no,,90,5,1,4,6,3,2,laptop,absent,0,absent,yes,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,5,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,no,,100,6,1,5,2,3,4,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,6,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,no,,100,1,6,2,5,4,3,car,absent,1,absent,no,reject,car,south_asian,south_asian,ownRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,7,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,no,,100,2,5,1,4,6,3,burglary,absent,1,absent,no,reject,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
106,e3e83606-3e4c-4943-a357-9f33596cf808,F,19,south_asian,05/03/2018,05/03/2018,8,4,2,3,4,1,2,0,2,6,5,5,Asian Pakistani,no,,70,2,3,6,1,4,5,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,1,0,1,1,3,2,0,0,2,1,5,5,White British,yes,2,50,6,3,2,5,1,4,laptop,3,0,present,no,foil,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,2,0,1,1,3,2,0,0,2,1,5,5,White British,no,,40,1,2,4,6,3,5,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,3,0,1,1,3,2,0,0,2,1,5,5,White British,yes,1,50,2,6,3,1,5,4,drinkspiking,2,0,present,no,foil,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,4,0,1,1,3,2,0,0,2,1,5,5,White British,yes,1,100,6,3,2,4,1,5,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,5,0,1,1,3,2,0,0,2,1,5,5,White British,yes,2,90,4,6,2,3,1,5,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,6,0,1,1,3,2,0,0,2,1,5,5,White British,yes,5,60,5,3,1,4,6,2,burglary,6,1,present,yes,perpetrator,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,7,0,1,1,3,2,0,0,2,1,5,5,White British,no,,40,6,3,4,2,1,5,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
104,fcb93092-ca45-4a7c-b620-1eb726c5c6e6,F,18,caucasian,05/03/2018,05/03/2018,8,0,1,1,3,2,0,0,2,1,5,5,White British,yes,4,100,3,4,2,6,5,1,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,1,3,3,0,6,0,0,0,1,5,5,5,White British,yes,5,90,2,4,1,5,6,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,2,3,3,0,6,0,0,0,1,5,5,5,White British,no,,50,5,3,2,1,6,4,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,3,3,3,0,6,0,0,0,1,5,5,5,White British,no,,50,3,2,6,4,5,1,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,4,3,3,0,6,0,0,0,1,5,5,5,White British,yes,3,80,3,1,6,5,4,2,laptop,6,1,present,yes,perpetrator,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,5,3,3,0,6,0,0,0,1,5,5,5,White British,yes,5,90,2,1,5,4,6,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,6,3,3,0,6,0,0,0,1,5,5,5,White British,no,,100,6,2,4,1,3,5,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,7,3,3,0,6,0,0,0,1,5,5,5,White British,no,,100,4,6,1,5,2,3,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
118,bcca3bcf-9cc9-4b8b-b676-7340618043bc,F,19,caucasian,06/03/2018,06/03/2018,8,3,3,0,6,0,0,0,1,5,5,5,White British,yes,2,90,2,6,5,1,4,3,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,1,1,3,0,3,4,2,0,0,0,5,5,White British,yes,4,90,1,2,3,6,5,4,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,2,1,3,0,3,4,2,0,0,0,5,5,White British,no,,60,4,6,2,5,3,1,laptop,absent,0,absent,yes,reject,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,3,1,3,0,3,4,2,0,0,0,5,5,White British,yes,4,70,5,4,3,2,6,1,car,2,0,present,yes,foil,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,4,1,3,0,3,4,2,0,0,0,5,5,White British,yes,1,50,5,3,4,1,2,6,drinkspiking,5,0,present,no,foil,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,5,1,3,0,3,4,2,0,0,0,5,5,White British,yes,6,50,5,4,1,6,3,2,drinkspiking,2,0,present,no,foil,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,6,1,3,0,3,4,2,0,0,0,5,5,White British,no,,60,3,5,2,6,4,1,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,7,1,3,0,3,4,2,0,0,0,5,5,White British,yes,3,60,4,3,2,5,1,6,burglary,2,0,present,no,foil,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
238,6a13fe52-8911-4068-917f-9ec805d7c6d9,F,19,caucasian,16/03/2018,16/03/2018,8,1,3,0,3,4,2,0,0,0,5,5,White British,yes,1,60,6,3,4,2,1,5,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,1,0,0,0,1,0,0,0,0,0,5,5,White British,yes,2,60,5,6,3,1,4,2,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,2,0,0,0,1,0,0,0,0,0,5,5,White British,no,,60,6,2,4,5,3,1,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,3,0,0,0,1,0,0,0,0,0,5,5,White British,yes,1,70,6,1,2,5,4,3,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,4,0,0,0,1,0,0,0,0,0,5,5,White British,no,,40,5,3,4,2,1,6,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,5,0,0,0,1,0,0,0,0,0,5,5,White British,no,,70,6,5,2,1,4,3,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,6,0,0,0,1,0,0,0,0,0,5,5,White British,yes,5,60,3,5,2,1,6,4,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,7,0,0,0,1,0,0,0,0,0,5,5,White British,yes,5,20,3,1,4,5,6,2,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
180,1c073ada-a40f-46ea-90c6-04d9b2833354,F,19,caucasian,09/03/2018,09/03/2018,8,0,0,0,1,0,0,0,0,0,5,5,White British,yes,6,0,2,6,4,5,1,3,laptop,3,0,present,no,foil,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,1,1,1,2,1,2,1,0,2,1,5,5,White British,no,,70,4,3,5,2,1,6,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,2,1,1,2,1,2,1,0,2,1,5,5,White British,yes,4,80,1,2,5,6,4,3,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,3,1,1,2,1,2,1,0,2,1,5,5,White British,yes,1,50,2,3,5,1,6,4,laptop,2,0,present,no,foil,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,4,1,1,2,1,2,1,0,2,1,5,5,White British,yes,2,90,2,6,5,4,1,3,burglary,6,1,present,yes,perpetrator,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,5,1,1,2,1,2,1,0,2,1,5,5,White British,no,,100,1,3,4,2,5,6,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,6,1,1,2,1,2,1,0,2,1,5,5,White British,no,,100,1,2,5,6,3,4,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,7,1,1,2,1,2,1,0,2,1,5,5,White British,no,,60,3,2,5,1,4,6,drinkspiking,absent,0,absent,yes,reject,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
195,1d62cd4d-2821-485f-be12-8b9ad9184ba6,F,18,caucasian,12/03/2018,12/03/2018,8,1,1,2,1,2,1,0,2,1,5,5,White British,no,,80,5,4,1,6,2,3,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,1,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,yes,2,60,4,6,2,3,1,5,burglary,6,1,present,yes,perpetrator,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,2,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,no,,30,2,6,1,3,5,4,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,3,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,no,,50,2,5,6,1,4,3,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,4,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,no,,100,2,4,5,6,1,3,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,5,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,yes,4,100,1,2,5,6,3,4,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,6,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,no,,60,1,4,6,3,5,2,laptop,absent,1,absent,no,reject,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
