ParticipantId,Gender,Age,Race / ethnicity,ParticipantPerpetrator present (yes/no),Face picked,Confidence,My Race,Start Date,Finish Date,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""",ContactSum,"The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),AttentionCheck,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,Face(.jpeg)picked,Correct,SaidAbsentorPresent,IDResponse,CrimeWatched,TargetPresent,PerpRace,SubjectRace,OwnRace,LineupType,CorrectSubjectRace,AttentionCheckCorrect,PlayedSmoothly,FirstComplete,IncludeFinalSample,Recruited from?
03699071-85a2-40c4-b11f-7f213ef4f208,Female,27,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,100,Asian Indian,26/04/2018,26/04/2018,0,1,0,1,1,1,1,0,9,14,5,5,mugging,1,6,5,4,3,2,2,0,present,foil,mugging,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
bcd58ad1-936f-49ec-b9ff-381f01effe0a,Female,26,"East Asian (e.g., Chinese, Japanese, Korean)",yes,4,70,Chinese,26/04/2018,26/04/2018,3,0,1,4,9,0,0,0,9,26,5,5,money,2,1,4,3,6,5,3,0,present,foil,money,no,caucasian,ERROR,ERROR,joint_simultaneous,no,yes,yes,,no,mTurk
56fb2c3a-d040-4587-ad03-0b608f840b55,Female,30,White or Caucasian,no,,30,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,money,4,2,3,1,5,6,absent,1,absent,reject,money,no,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
a634c664-d475-4128-8fe5-911772c8df11,Male,33,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,90,Asian Indian,26/04/2018,26/04/2018,2,2,1,2,2,1,0,1,3,14,4,4,mugging,3,5,2,4,1,6,absent,1,absent,reject,car,no,caucasian,south_asian,otherRace,sequential,yes,no,yes,,no,mTurk
17814f6f-2f24-47a2-80af-98c56eaacc5b,Female,33,White or Caucasian,yes,3,80,White American,26/04/2018,26/04/2018,1,2,0,4,4,2,0,1,1,15,5,5,mugging,5,4,6,3,1,2,6,0,present,foil,mugging,no,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
241b4e20-eb0d-4f92-994a-934eadddeffe,Female,41,"Hispanic, Latino or Spanish",yes,4,50,Mixed other,26/04/2018,26/04/2018,8,9,8,9,9,9,9,6,6,73,4,4,mugging,3,1,5,2,4,6,2,0,present,foil,mugging,yes,caucasian,ERROR,ERROR,independent_simultaneous,no,yes,yes,,no,mTurk
9f90b30a-88f2-41db-bb45-b06254e0e6d0,Male,35,White or Caucasian,no,,70,White American,26/04/2018,26/04/2018,1,2,0,1,4,1,0,0,1,10,5,5,mugging,5,2,4,6,1,3,absent,1,absent,reject,mugging,no,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
44949014-7ec3-4b36-b64b-1180c29fb47b,Male,37,White or Caucasian,no,,70,White American,26/04/2018,26/04/2018,0,2,1,9,3,2,0,2,1,20,5,5,mugging,1,3,4,2,5,6,absent,0,absent,reject,mugging,yes,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
d267e45a-c723-40ae-b885-9433bda195fc,Female,29,White or Caucasian,yes,1,100,White American,26/04/2018,26/04/2018,1,5,4,4,3,6,4,3,2,32,5,5,burglary,6,3,1,4,2,5,6,0,present,foil,money,no,caucasian,caucasian,ownRace,sequential,yes,no,yes,,no,mTurk
6e2d3735-c1d2-4e7d-88cf-bb581af77926,Female,30,White or Caucasian,yes,1,70,White American,26/04/2018,26/04/2018,8,6,7,7,5,9,6,8,9,65,4,5,car,6,2,4,1,5,3,6,0,present,foil,car,no,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
1ec7df76-7d12-4646-8c5a-bab05ac915c8,Female,45,White or Caucasian,yes,6,80,White American,26/04/2018,26/04/2018,0,2,0,0,0,0,0,0,0,2,5,5,car,3,1,2,5,4,6,6,1,present,perpetrator,car,yes,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
f3726fc7-4691-4a0b-a151-5c786dc77be3,Male,27,White or Caucasian,yes,1,90,White American,26/04/2018,26/04/2018,0,1,0,0,1,0,1,0,0,3,5,4,car,6,2,5,3,4,1,6,1,present,perpetrator,car,yes,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
d62616a8-88ee-42a0-a3fb-f9a33cedcc5a,Female,30,White or Caucasian,no,,70,White American,26/04/2018,26/04/2018,0,3,0,0,0,1,0,0,0,4,5,5,car,4,2,1,5,3,6,absent,1,absent,reject,car,no,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
98b31350-a7ae-4d69-9e96-0a6f5b7f737f,Male,49,White or Caucasian,no,,100,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,car,5,2,4,3,1,6,absent,1,absent,reject,car,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
42a84680-0b55-4033-a7de-454a521636c0,Female,40,White or Caucasian,no,,60,White American,26/04/2018,26/04/2018,0,2,0,1,1,1,0,0,0,5,5,5,money,2,1,4,3,5,6,absent,1,absent,reject,money,no,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
26504d0b-47f9-4aa7-afb6-a4705a2b10ff,Female,29,Black or African American,yes,3,80,Black Caribbean,26/04/2018,26/04/2018,1,0,2,3,0,0,0,0,6,12,5,5,car,5,2,6,4,3,1,6,1,present,perpetrator,car,yes,caucasian,ERROR,ERROR,independent_simultaneous,no,yes,yes,,no,mTurk
d8d5e89b-6891-4832-bd9f-7f4965d7536a,Male,27,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,26/04/2018,26/04/2018,7,9,7,9,9,9,9,6,5,70,3,3,drinkspiking,6,1,3,5,4,2,6,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,no,yes,,no,mTurk
9c0ec70e-722e-425c-86ef-a75255be7036,Male,28,White or Caucasian,yes,4,80,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,1,5,3,6,2,4,6,0,present,foil,mugging,no,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
c2137768-275e-4d0e-b617-9a9866903597,Male,22,White or Caucasian,yes,5,20,White Irish,26/04/2018,26/04/2018,0,2,0,1,1,1,0,0,0,5,4,4,money,4,2,1,5,3,6,3,0,present,foil,money,no,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
526c20aa-ebfb-4f8f-a880-fb0b75a5efb9,Female,45,White or Caucasian,yes,1,90,White American,26/04/2018,26/04/2018,0,0,0,3,4,0,1,0,0,8,5,5,money,6,3,1,2,5,4,6,1,present,perpetrator,money,yes,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
63da50a4-acf8-42a3-a425-920637f8f12a,Female,29,White or Caucasian,yes,2,80,White American,26/04/2018,26/04/2018,4,6,3,3,9,0,1,2,1,29,5,5,mugging,4,3,5,2,6,1,3,0,present,foil,mugging,yes,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
ca8b76d2-3cfd-4f37-b286-b8ab0a3cd729,Male,33,White or Caucasian,yes,2,80,White American,26/04/2018,26/04/2018,0,1,0,4,4,0,3,1,0,13,5,5,car,3,6,2,1,4,5,6,1,present,perpetrator,car,yes,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
ca11645e-707c-4b97-ade4-acae000bb896,Male,33,White or Caucasian,no,,100,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,1,4,2,3,5,6,absent,1,absent,reject,mugging,no,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
3ce194aa-e185-4fd8-9e9d-fed7fa08c37a,Female,23,White or Caucasian,yes,5,60,White American,26/04/2018,26/04/2018,0,2,0,2,2,2,0,1,0,9,5,5,car,3,4,1,6,5,2,5,0,present,foil,car,no,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
7901a5c6-2c27-4476-bdb4-3fd596bac627,Female,27,White or Caucasian,no,,90,White American,26/04/2018,26/04/2018,0,2,0,1,0,0,0,2,0,5,4,2,car,6,5,2,3,4,1,absent,0,absent,reject,car,yes,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
4a25f3bc-6e20-44d5-a911-aebdb6fe3469,Female,34,White or Caucasian,yes,6,80,White American,26/04/2018,26/04/2018,0,0,0,1,1,0,0,0,0,2,2,4,car,1,6,3,4,2,5,5,0,present,foil,car,no,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
6e5cf3e4-35b1-46fe-aded-a2c10115bfa3,Female,22,White or Caucasian,yes,4,70,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,1,1,2,5,5,money,3,5,1,6,4,2,6,1,present,perpetrator,money,yes,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
64f66578-788c-4037-8acb-d31dad5f77d2,Male,22,White or Caucasian,no,,60,White American,26/04/2018,26/04/2018,1,3,5,3,2,2,7,4,2,29,1,3,drinkspiking,5,6,2,4,3,1,absent,1,absent,reject,mugging,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,no,no,,no,mTurk
d6486965-03f5-42e3-8599-92cb5e3c40a8,Male,34,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,5,100,Asian Indian,26/04/2018,26/04/2018,3,2,3,6,3,4,6,3,2,32,5,5,money,4,6,1,5,3,2,3,0,present,foil,money,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
b57a246a-97b8-4c5d-8a95-1dce54b4aeb0,Male,53,White or Caucasian,yes,6,100,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,money,4,2,5,6,1,3,3,0,present,foil,money,yes,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
e4190c0e-a8eb-43b7-b97a-b24b1e8924bf,Male,25,White or Caucasian,yes,5,100,White American,26/04/2018,26/04/2018,2,2,1,2,2,2,0,0,0,11,5,5,mugging,5,3,4,1,6,2,6,1,present,perpetrator,mugging,yes,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
3fc54b13-5092-4d1d-9ac8-ffe56ff19ef2,Female,24,Black or African American,yes,3,40,Black African,26/04/2018,26/04/2018,6,2,7,1,2,3,0,6,9,36,4,4,money,6,2,3,4,1,5,3,0,present,foil,money,yes,caucasian,ERROR,ERROR,sequential,no,yes,yes,,no,mTurk
893f71fa-792e-4541-b359-02707fd7177b,Female,37,White or Caucasian,yes,3,100,White American,26/04/2018,26/04/2018,0,0,0,0,0,1,0,1,1,3,5,5,mugging,4,6,1,2,3,5,1,0,present,foil,mugging,yes,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
35112add-d01e-4477-82ba-d995b8e0237a,Female,22,Black or African American,yes,6,80,Black African,26/04/2018,26/04/2018,0,0,7,9,5,3,2,5,8,39,5,5,money,5,4,2,6,1,3,3,0,present,foil,money,yes,caucasian,ERROR,ERROR,joint_simultaneous,no,yes,yes,,no,mTurk
3645b9c4-5aad-4bba-a7d8-19ec0c94e4b0,Female,26,White or Caucasian,no,,70,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,5,3,1,6,2,4,absent,0,absent,reject,mugging,yes,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
f7dc6cd5-db3d-4de5-8d0a-dec9ae001be0,Female,27,White or Caucasian,no,,40,White American,26/04/2018,26/04/2018,0,2,0,1,1,0,1,0,0,5,5,5,mugging,1,3,4,6,5,2,absent,1,absent,reject,mugging,no,caucasian,caucasian,ownRace,sequential,yes,yes,yes,,yes,mTurk
4b1cfd08-45b7-4f5a-b8bc-ca9a13f847a6,Male,32,White or Caucasian,yes,4,50,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,car,4,2,6,5,3,1,5,0,present,foil,car,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
63df8cc9-b2b6-4354-afd2-716da887b2b8,Female,31,White or Caucasian,yes,2,60,White American,26/04/2018,26/04/2018,1,2,0,3,2,1,0,0,1,10,5,5,car,3,6,1,4,5,2,6,0,present,foil,car,no,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
2c1c9f65-9db8-45a9-bff4-c393dbacb157,Female,58,White or Caucasian,yes,4,40,White American,26/04/2018,26/04/2018,0,4,0,9,0,0,0,1,1,15,2,2,money,6,1,3,2,4,5,2,0,present,foil,money,no,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
46053eb1-2f0a-4a50-be03-cc4f0ba3e805,Female,37,White or Caucasian,yes,1,100,White American,26/04/2018,26/04/2018,0,0,0,0,2,0,0,0,0,2,5,5,money,6,2,3,4,5,1,6,1,present,perpetrator,money,yes,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
c02a5a7e-8334-4adf-b973-10a721d73552,Female,30,White or Caucasian,yes,6,100,White American,26/04/2018,26/04/2018,0,0,0,0,1,0,0,0,0,1,5,5,car,3,4,2,1,5,6,6,1,present,perpetrator,car,yes,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
4b202dbd-652f-4526-80ae-ed0429cce88f,Female,40,White or Caucasian,yes,5,80,White American,26/04/2018,26/04/2018,0,2,0,0,0,0,0,1,0,3,5,5,car,6,3,5,2,1,4,1,0,present,foil,car,yes,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
728a8415-9d44-454c-9ffa-8b9be58236c0,Female,27,White or Caucasian,yes,1,70,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,4,2,3,1,6,5,4,0,present,foil,mugging,no,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
56e46a22-5620-4535-acb6-50095a1feea9,Male,27,White or Caucasian,yes,3,70,White American,26/04/2018,26/04/2018,3,2,4,4,5,6,5,4,3,36,2,3,money,5,6,2,1,4,3,2,0,present,foil,money,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
e358acec-9fcf-4d0a-9fce-e35a96b7eb41,Female,34,Black or African American,yes,5,80,Black African,26/04/2018,26/04/2018,3,3,1,5,5,1,2,5,4,29,5,5,car,4,2,5,1,6,3,6,1,present,perpetrator,car,yes,caucasian,ERROR,ERROR,sequential,no,yes,yes,,no,mTurk
d6725899-1815-4385-895d-4951514b89b8,Male,32,White or Caucasian,yes,4,100,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,2,5,money,4,3,5,6,1,2,6,1,present,perpetrator,money,yes,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
1b7a6657-cc43-43c0-a631-97c39928b230,Female,20,White or Caucasian,no,,20,White American,26/04/2018,26/04/2018,0,1,0,4,4,1,0,0,0,10,1,2,mugging,1,3,6,2,4,5,absent,0,absent,reject,mugging,yes,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,no,,no,mTurk
9228c5c9-0b61-4ba3-8698-09626e6639d7,Male,28,"Hispanic, Latino or Spanish",yes,3,40,White American,26/04/2018,26/04/2018,8,2,8,4,2,2,2,9,8,45,5,4,money,4,5,1,2,6,3,1,0,present,foil,money,no,caucasian,ERROR,ERROR,independent_simultaneous,no,yes,yes,,no,mTurk
a2f2c5ea-207f-4f9b-9a3b-50bc38bdfa0f,Male,18,White or Caucasian,yes,5,60,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,money,5,4,6,1,3,2,3,0,present,foil,money,no,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
5c59aa6a-e6ac-4ef0-8606-f66b583d985d,Female,61,Black or African American,yes,1,50,White American,26/04/2018,26/04/2018,5,4,6,0,1,0,0,0,3,19,5,4,car,4,2,3,1,5,6,4,0,present,foil,car,no,caucasian,ERROR,ERROR,joint_simultaneous,no,yes,yes,,no,mTurk
f899e3d2-cae6-45d7-9ee2-98ca9420c338,Female,27,White or Caucasian,no,,40,White American,26/04/2018,26/04/2018,0,1,0,0,0,0,0,0,1,2,5,5,mugging,4,5,1,6,2,3,absent,1,absent,reject,mugging,no,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
3c62e094-bf67-45c4-84f0-65a0e23f1838,Female,44,White or Caucasian,yes,3,80,White American,26/04/2018,26/04/2018,1,2,0,2,2,0,0,0,1,8,5,5,mugging,5,2,4,3,1,6,4,0,present,foil,mugging,yes,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
bbaee33e-f90a-49f7-97f2-b6e5b4706dcd,Female,33,White or Caucasian,yes,2,80,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,1,0,0,1,5,5,mugging,3,2,4,1,5,6,2,0,present,foil,mugging,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
cd702fb7-cd9e-492f-8203-090b500af72a,Female,37,White or Caucasian,yes,4,40,White American,26/04/2018,26/04/2018,0,1,2,3,3,1,0,0,0,10,5,5,mugging,3,6,5,2,4,1,2,0,present,foil,mugging,yes,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
755a6e63-4c51-44e8-9f33-7186bb337a62,Male,22,White or Caucasian,no,,30,White American,26/04/2018,26/04/2018,1,1,0,3,2,1,0,2,3,13,2,5,mugging,6,5,3,2,4,1,absent,0,absent,reject,mugging,yes,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
e802b385-30c4-4211-8ab9-69f9233bfaaa,Female,39,White or Caucasian,yes,1,50,White American,26/04/2018,26/04/2018,0,0,0,0,1,0,0,0,0,1,5,5,money,3,6,4,1,5,2,3,0,present,foil,money,no,caucasian,caucasian,ownRace,sequential,yes,yes,yes,,yes,mTurk
3a7a63d0-e838-4163-b05a-7f07ead59f92,Female,24,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,40,Asian Indian,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,1,1,4,5,mugging,6,5,3,4,2,1,4,0,present,foil,car,yes,caucasian,south_asian,otherRace,joint_simultaneous,yes,no,yes,,no,mTurk
d33b67ac-fedc-4620-8d71-a7330b04d30f,Female,49,White or Caucasian,no,,50,White American,26/04/2018,26/04/2018,1,2,0,4,0,0,0,3,1,11,5,5,car,2,3,1,5,6,4,absent,1,absent,reject,car,no,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
90c9a5ec-16a7-4435-9050-8dec77774b8d,Female,30,White or Caucasian,yes,6,60,White American,26/04/2018,26/04/2018,0,1,0,0,0,0,0,0,0,1,5,5,car,2,3,1,6,4,5,5,0,present,foil,car,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
faf30e6f-f672-4a65-827d-b745746f302a,Male,29,White or Caucasian,yes,5,90,White American,26/04/2018,26/04/2018,0,1,0,0,0,0,1,0,1,3,5,5,car,2,1,4,3,6,5,6,1,present,perpetrator,car,yes,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
391d7020-7c1b-4944-91d5-fc04138e10df,Male,36,White or Caucasian,yes,6,30,White American,26/04/2018,26/04/2018,1,0,0,0,0,0,0,0,1,2,5,5,money,3,5,6,4,1,2,2,0,present,foil,money,no,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
5ab607da-0ee3-4037-b3e6-679aaeb398c0,Female,54,White or Caucasian,yes,1,100,White American,26/04/2018,26/04/2018,0,0,0,0,1,0,0,0,0,1,5,5,car,6,3,4,1,2,5,6,1,present,perpetrator,car,yes,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
ed939b3f-4410-434d-a8f5-9454116d2040,Female,40,White or Caucasian,yes,5,70,White American,26/04/2018,26/04/2018,0,0,0,1,0,0,0,0,1,2,5,5,car,4,3,2,6,5,1,5,0,present,foil,car,yes,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
a11f6ffe-e55b-4c63-a8cf-2c02211d5f15,Female,39,White or Caucasian,yes,2,80,White American,26/04/2018,26/04/2018,1,0,0,3,3,0,0,0,0,7,1,1,money,2,6,5,3,4,1,6,1,present,perpetrator,money,yes,caucasian,caucasian,ownRace,sequential,yes,yes,no,,no,mTurk
0198cbb4-a0c3-425d-aba1-f36e5f60bbf1,Male,53,White or Caucasian,yes,1,90,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,2,2,5,5,mugging,6,4,5,1,3,2,6,0,present,foil,mugging,no,caucasian,caucasian,ownRace,sequential,yes,yes,yes,,yes,mTurk
06c6304e-a1c5-4161-875d-8ad2355edcdb,Female,39,White or Caucasian,yes,1,90,White American,26/04/2018,26/04/2018,0,0,0,2,4,1,0,0,0,7,5,5,money,2,5,4,1,6,3,2,0,present,foil,money,no,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
bd37b98b-dbeb-4e98-be18-584dd3616f5b,Male,28,White or Caucasian,no,,70,White American,26/04/2018,26/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,money,2,3,6,4,1,5,absent,1,absent,reject,money,no,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
fecb6551-52c6-4406-8895-67b874308c77,Male,32,White or Caucasian,yes,3,70,White American,26/04/2018,26/04/2018,2,3,0,1,3,1,0,0,0,10,4,4,burglary,4,5,3,6,2,1,3,0,present,foil,money,yes,south_asian,caucasian,otherRace,sequential,yes,no,yes,,no,mTurk
1020ee3a-1da2-461a-ae58-86c2c5c519e8,Female,60,White or Caucasian,yes,4,20,White American,27/04/2018,27/04/2018,0,0,0,1,0,0,0,0,0,1,1,1,mugging,1,2,5,3,6,4,3,0,present,foil,mugging,yes,caucasian,caucasian,ownRace,sequential,yes,yes,no,,no,mTurk
fe33d4ce-3581-46ea-8d02-6627f799480f,Female,26,White or Caucasian,yes,1,40,White American,27/04/2018,27/04/2018,2,1,0,0,0,0,0,0,0,3,5,5,mugging,2,5,6,3,1,4,2,0,present,foil,mugging,yes,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
c896b164-95d9-4b6f-be44-d26e7ca84688,Male,27,White or Caucasian,no,,80,White American,27/04/2018,27/04/2018,0,0,6,2,4,1,2,0,0,15,5,5,mugging,3,4,5,2,1,6,absent,1,absent,reject,mugging,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
ec2680ce-03d2-4ee3-b9bf-702c698e2534,Male,24,White or Caucasian,no,,80,White American,27/04/2018,27/04/2018,1,3,0,1,4,1,1,0,0,11,4,5,car,3,2,1,6,5,4,absent,0,absent,reject,car,yes,caucasian,caucasian,ownRace,sequential,yes,yes,yes,,yes,mTurk
ae4a31a4-3824-4154-89c8-ca8114f5b63c,Male,47,"Hispanic, Latino or Spanish",no,,80,White other,27/04/2018,27/04/2018,7,4,7,9,9,5,3,5,5,54,5,5,mugging,1,2,5,6,3,4,absent,1,absent,reject,mugging,no,caucasian,ERROR,ERROR,joint_simultaneous,no,yes,yes,,no,mTurk
2371f9ed-c448-4a6d-a311-9c3f7bbba86f,Male,26,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,40,Asian Indian,27/04/2018,27/04/2018,7,7,7,9,9,8,4,7,8,66,5,5,burglary,2,3,4,5,6,1,3,0,present,foil,money,no,caucasian,south_asian,otherRace,sequential,yes,no,yes,,no,mTurk
9bfd7f27-d52a-46ec-b35d-cbc76453ef68,Male,30,White or Caucasian,yes,1,80,White American,27/04/2018,27/04/2018,0,1,0,2,1,0,1,0,1,6,4,4,car,5,4,6,1,2,3,5,0,present,foil,car,no,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
722472cf-1bcb-4c01-9f9c-7da3b341acc8,Male,37,White or Caucasian,yes,5,50,White American,27/04/2018,27/04/2018,0,0,0,3,3,2,9,5,1,23,5,4,car,1,6,3,4,5,2,5,0,present,foil,car,no,south_asian,caucasian,otherRace,sequential,yes,yes,yes,,yes,mTurk
1bb1ac6d-35b1-400a-89f9-e1af34751258,Male,18,White or Caucasian,no,,60,White American,27/04/2018,27/04/2018,0,0,0,0,1,0,0,0,1,2,5,5,mugging,1,2,6,5,3,4,absent,1,absent,reject,mugging,no,caucasian,caucasian,ownRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
8c2ec026-0d9f-4100-b54d-38d865b88969,Female,36,White or Caucasian,yes,2,80,White American,27/04/2018,27/04/2018,0,0,0,0,0,0,0,0,0,0,2,5,money,4,6,2,3,1,5,6,1,present,perpetrator,money,yes,caucasian,caucasian,ownRace,sequential,yes,yes,yes,,yes,mTurk
f972db7b-2d88-4c71-b1c7-52eeaf82996c,Female,24,White or Caucasian,no,,60,White American,27/04/2018,27/04/2018,0,0,0,0,0,0,0,0,1,1,5,5,car,3,5,1,6,4,2,absent,0,absent,reject,car,yes,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
86676d39-b061-47a8-987f-83ae8ce82ab7,Female,32,White or Caucasian,no,,20,White American,27/04/2018,27/04/2018,0,3,0,3,0,1,1,1,0,9,2,5,money,2,4,3,1,5,6,absent,1,absent,reject,money,no,caucasian,caucasian,ownRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
c001aa83-26ee-49a9-9d91-940e22015fb6,Female,38,White or Caucasian,yes,4,60,White American,27/04/2018,27/04/2018,1,2,0,0,0,0,1,0,0,4,5,5,money,2,3,1,4,6,5,4,0,present,foil,money,no,south_asian,caucasian,otherRace,independent_simultaneous,yes,yes,yes,,yes,mTurk
803e96ef-e038-440a-9471-b7070f30fb43,Female,30,White or Caucasian,yes,1,30,White American,27/04/2018,27/04/2018,0,0,0,0,0,0,0,0,0,0,5,5,car,5,2,6,1,4,3,5,0,present,foil,car,no,south_asian,caucasian,otherRace,joint_simultaneous,yes,yes,yes,,yes,mTurk
f707f650-21c7-4a10-98e2-ae1c5fc8b811,Female,20,White or Caucasian,no,,90,White American,27/04/2018,27/04/2018,0,0,0,0,0,0,0,0,0,0,4,4,mugging,1,2,6,3,4,5,absent,0,absent,reject,money,yes,south_asian,caucasian,otherRace,sequential,yes,no,yes,,no,mTurk
